,Total Activated Balancing Energy UP (MWh),Total Activated Balancing Energy Down (MWh),Total Activated Balancing Energy (MWh),Imbalance Price  (€/MWh),mFRR Price UP (€/MWh),mFRR Price Down (€/MWh),Uplift Account 1 (€/MWh),Uplift Account 2 (€/MWh),Uplift Account 3 (€/MWh),Unnamed: 13,Unnamed: 14
2022-04-09 03:45:00,61.99415,42.89545,19.0987,349.9386461,337.6,118.84,8.11929971,1.46661656,10.34777216,,
2022-04-09 04:00:00,33.02596,83.22883,-50.20287,0.0,337.6,0.0,7.61175827,0.38665341,11.63094685,,
2022-04-09 04:15:00,41.37618,63.21541,-21.83923,140.0,337.6,140.0,8.28567517,0.40647883,8.74487146,,
2022-04-09 04:30:00,48.19901,69.04767,-20.84866,108.3899999,337.6,108.39,8.11505995,0.85443604,11.95998167,,
2022-04-09 04:45:00,42.29745,59.17847,-16.88102,142.1135327,337.6,142.12,8.38511452,0.86280271,9.00214418,,
2022-04-09 05:00:00,42.58283,48.08989,-5.50706,108.5899999,245.0,108.59,6.87444484,0.73115775,8.76657315,,
2022-04-09 05:15:00,45.69652,40.68088,5.01564,345.2879505,0.0,108.59,9.58768624,0.72954435,1.40961642,,
2022-04-09 05:30:00,60.55867,33.15614,27.40253,341.8440911,337.6,108.59,9.20793149,0.77348391,7.17372968,,
2022-04-09 05:45:00,63.29905,38.84982,24.44923,343.1217718,337.6,108.59,9.01350578,0.77286983,2.93743127,,
2022-04-09 06:00:00,63.42409,11.83938,51.58471,322.4469636,237.56,108.89,8.43582745,0.69271269,4.06483472,,
2022-04-09 06:15:00,75.65373,27.19659,48.45714,309.0207134,245.1,108.89,8.43537128,0.71241597,5.41194237,,
2022-04-09 06:30:00,64.53419,16.98788,47.54631,295.0870002,245.1,108.89,8.30680218,0.67044662,1.47494038,,
2022-04-09 06:45:00,93.55748,23.43208,70.1254,573.6799999,573.68,108.89,11.29133782,0.65203465,10.84013134,,
2022-04-09 07:00:00,104.57477,24.88952,79.68525,573.6799999,573.68,114.29,11.14564822,0.32463177,9.09696516,,
2022-04-09 07:15:00,85.03181,31.93039,53.10142,573.6799999,573.68,114.29,11.08925528,0.32694797,14.33381276,,
2022-04-09 07:30:00,61.78401,21.28757,40.49644,573.6799998,573.68,0.0,9.71361109,0.32134812,16.10522568,,
2022-04-09 07:45:00,34.9967,18.17034,16.82636,573.6799998,573.68,0.0,8.86946971,0.31183976,18.27634815,,
2022-04-09 08:00:00,87.86865,22.72567,65.14298,366.5401034,365.42,114.09,8.81610381,0.61943888,4.20189954,,
2022-04-09 08:15:00,85.22534,24.94821,60.27713,368.8950751,365.42,190.01,7.93140107,0.55163387,4.54835887,,
2022-04-09 08:30:00,76.8283,27.73272,49.09558,999.0,999.0,190.0,12.86331331,0.27560365,14.73871829,,
2022-04-09 08:45:00,47.31418,24.32842,22.98576,365.4199998,365.42,0.0,7.37166554,0.27573408,9.63086502,,
2022-04-09 09:00:00,109.20742,18.90962,90.2978,365.4199999,365.42,0.0,6.82538637,0.2360485,9.70501806,,
2022-04-09 09:15:00,129.41666,35.81136,93.6053,365.6199999,365.62,0.0,6.36978781,0.23587057,23.27985722,,
2022-04-09 09:30:00,83.46269,8.642,74.82069,365.6199999,365.62,0.0,6.27317167,0.03117688,21.78102702,,
2022-04-09 09:45:00,84.84334,7.883,76.96034,365.6199999,365.62,0.0,6.17382773,0.03092667,19.82386653,,
2022-04-09 10:00:00,88.47977,9.85913,78.62064,365.6199999,365.62,0.0,5.93012904,0.03063471,7.19876398,,
2022-04-09 10:15:00,87.06248,11.51641,75.54607,365.6199999,365.62,0.0,5.9709259,0.03086073,21.26216318,,
2022-04-09 10:30:00,64.47572,25.88703,38.58869,318.7019164,309.72,0.0,4.93805116,0.0302648,18.59130759,,
2022-04-09 10:45:00,78.60531,39.38603,39.21928,327.0861754,309.72,0.0,5.19575278,0.02984377,22.66391349,,
2022-04-09 11:00:00,79.08001,86.9579,-7.87789,0.0,309.72,0.0,3.43291522,0.03073463,18.00951223,,
2022-04-09 11:15:00,78.44695,90.063,-11.61605,0.0,309.72,0.0,3.43432959,0.03086538,17.86622336,,
2022-04-09 11:30:00,78.79899,109.465,-30.66601,0.0,309.72,0.0,3.38155957,0.02882952,17.89526521,,
2022-04-09 11:45:00,78.81224,109.443,-30.63076,0.0,309.72,0.0,3.34760647,0.02854005,17.71592541,,
2022-04-09 12:00:00,78.6087,109.397,-30.7883,0.0,309.72,0.0,3.26944949,0.02879426,17.60504585,,
2022-04-09 12:15:00,78.13162,109.434,-31.30238,0.0,309.72,0.0,3.26659636,0.02876913,17.49477712,,
2022-04-09 12:30:00,78.59179,109.561,-30.96921,0.0,309.72,0.0,3.28086689,0.02889481,17.88815865,,
2022-04-09 12:45:00,76.88865,109.575,-32.68635,0.0,309.72,0.0,3.36044212,0.02959564,17.71686921,,
2022-04-09 13:00:00,75.77977,64.346,11.43377,324.9458888,309.72,0.0,2.60569061,0.02928229,29.61814916,,
2022-04-09 13:15:00,77.88708,73.898,3.98908,326.839535,309.72,0.0,2.77915267,0.02910377,32.52946527,,
2022-04-09 13:30:00,75.85535,73.907,1.94835,327.2814228,309.72,0.0,2.20497221,0.03078099,39.17129915,,
2022-04-09 13:45:00,77.94633,73.982,3.96433,330.7969375,309.72,0.0,2.19167774,0.03163843,49.81331982,,
2022-04-09 14:00:00,78.63505,71.303,7.33205,326.8032496,309.72,0.0,3.12067134,0.04881071,29.52670221,,
2022-04-09 14:15:00,78.11316,71.292,6.82116,326.8946222,309.72,0.0,2.52857907,0.04911237,31.21366017,,
2022-04-09 14:30:00,78.171,71.395,6.776,326.8371553,309.72,0.0,2.66055581,0.03119932,37.04751521,,
2022-04-09 14:45:00,77.9664,68.96341,9.00299,326.8503162,309.72,0.0,3.1079555,0.03093007,26.61937841,,
2022-04-09 15:00:00,78.54297,105.11023,-26.56726,0.0,309.72,0.0,2.38438596,0.05159309,19.72107925,,
2022-04-09 15:15:00,115.27298,138.68341,-23.41043,0.0,309.92,0.0,2.43922951,0.05277979,29.07750812,,
2022-04-09 15:30:00,121.20081,114.10672,7.09409,343.110366,337.6,0.0,3.16032176,0.03349309,45.02711269,,
2022-04-09 15:45:00,155.09822,150.21632,4.8819,341.9180184,337.6,0.0,3.24983683,0.03383269,50.52139675,,
2022-04-09 16:00:00,96.44887,126.16015,-29.71128,0.0,336.8,0.0,3.41247259,1.90673269,27.23751039,,
2022-04-09 16:15:00,78.57325,100.09275,-21.5195,0.0,336.8,0.0,3.43288458,1.8559121,22.31829461,,
2022-04-09 16:30:00,66.672,25.05118,41.62082,365.42,365.42,0.0,5.12115399,0.81565634,17.0783702,,
2022-04-09 16:45:00,47.0,25.42978,21.57022,309.72,309.72,0.0,4.65230224,0.82649927,13.74469573,,
2022-04-09 17:00:00,31.59545,133.77937,-102.18392,0.0,309.72,0.0,4.53499099,0.22236249,8.21764377,,
2022-04-09 17:15:00,48.8513,133.4079,-84.5566,0.0,309.72,0.0,4.5266244,0.22639614,12.68226791,,
2022-04-09 17:30:00,60.02797,77.64653,-17.61856,0.0,309.72,0.0,4.49614689,0.16439853,15.48093814,,
2022-04-09 17:45:00,81.26678,64.97408,16.2927,309.8178501,309.72,0.0,6.33051128,0.17384239,15.54699506,,
2022-04-09 18:00:00,44.36621,66.53327,-22.16706,0.04,309.72,0.04,5.32058639,0.1618176,11.629781,,
2022-04-09 18:15:00,95.77704,108.77582,-12.99878,0.03,309.72,0.03,5.22435546,0.13553282,25.02287561,,
2022-04-09 18:30:00,45.85917,59.66399,-13.80482,86.31441963,238.24,108.79,5.83191654,0.27729329,9.58249047,,
2022-04-09 18:45:00,40.04967,40.17075,-0.12108,102.3986098,238.24,188.1,5.83872219,0.25868491,6.93579672,,
2022-04-09 19:00:00,98.38565,111.26979,-12.88414,86.68999999,280.1,86.69,6.62323001,0.2994072,18.15489964,,
2022-04-09 19:15:00,111.2728,60.32588,50.94692,334.0558982,280.1,108.59,8.69955063,0.29406214,9.88020471,,
2022-04-09 19:30:00,114.55307,65.69732,48.85575,338.0018426,337.6,108.59,8.46136977,0.33189586,16.0295029,,
2022-04-09 19:45:00,99.73344,56.54752,43.18592,338.2391352,338.0,108.59,8.10356786,0.3181349,12.3867155,,
2022-04-09 20:00:00,96.98161,49.94614,47.03547,338.2729367,338.0,86.99,8.77833409,0.3205534,10.66305327,,
2022-04-09 20:15:00,69.26893,62.84953,6.4194,338.0711591,338.0,86.99,8.29023005,0.32231126,13.75060541,,
2022-04-09 20:30:00,80.58791,85.52846,-4.94055,89.36672921,337.6,108.49,7.45801422,0.45731399,16.98134273,,
2022-04-09 20:45:00,82.7696,90.81439,-8.04479,91.77832699,301.91,108.49,7.60147097,0.47591316,17.9590398,,
2022-04-09 21:00:00,99.95814,50.95973,48.99841,337.556697,337.2,188.2,9.40203361,0.35899028,-1.06544707,,
2022-04-09 21:15:00,85.46136,34.36877,51.09259,337.4599382,337.2,188.2,9.19982942,0.37128393,8.53369463,,
2022-04-09 21:30:00,58.01118,27.32317,30.68801,308.9349992,295.18,0.0,9.20683057,0.29565708,7.17984032,,
2022-04-09 21:45:00,40.55742,29.12858,11.42884,336.8232639,336.8,0.0,10.27846608,0.29737733,9.01813391,,
2022-04-09 22:00:00,64.32347,19.77294,44.55053,337.4177195,336.8,0.0,9.01444753,0.30831398,9.6292659,,
2022-04-09 22:15:00,66.44445,4.74761,61.69684,295.1834941,272.29,188.2,8.7059671,0.31341976,1.65234108,,
2022-04-09 22:30:00,55.35102,27.07179,28.27923,278.4447513,272.29,0.0,8.88238806,0.36339104,8.41830121,,
2022-04-09 22:45:00,33.74381,18.14285,15.60096,281.6174556,272.29,188.1,9.26956093,0.37872822,1.14413042,,
2022-04-09 23:00:00,95.31822,9.09549,86.22273,337.6999999,337.7,0.0,10.15676647,0.17997754,3.26610237,,
2022-04-09 23:15:00,88.05143,19.51797,68.53346,337.5999999,337.6,0.0,9.8581043,0.18252265,7.51604256,,
2022-04-09 23:30:00,64.61329,29.85387,34.75942,337.5999999,337.6,0.0,9.12793093,0.1828586,10.0638518,,
2022-04-09 23:45:00,34.4951,13.76142,20.73368,247.9838609,245.1,0.0,8.78211518,0.18686035,4.27836108,,
2022-04-10 00:00:00,90.00871,3.49045,86.51826,306.7334544,302.0,0.0,9.51403422,0.46705881,4.10711223,,
2022-04-10 00:15:00,81.83596,11.10794,70.72802,337.6299999,337.63,0.0,9.55662271,0.47280399,4.54548618,,
2022-04-10 00:30:00,40.46746,31.4784,8.98906,337.6299997,337.63,100.0,9.36217263,0.10154511,8.62338597,,
2022-04-10 00:45:00,85.01137,5.91342,79.09795,337.6299998,337.63,100.0,10.35199507,0.10067475,-3.37306744,,
2022-04-10 01:00:00,69.20547,19.78322,49.42225,337.6299999,337.63,0.0,10.51342655,0.09037039,10.31247174,,
2022-04-10 01:15:00,34.25355,5.35535,28.8982,312.8458694,302.0,137.89,9.36703493,0.09138522,-1.38297272,,
2022-04-10 01:30:00,86.40986,2.03947,84.37039,337.6299998,337.63,0.0,10.9753827,0.08259162,3.02771123,,
2022-04-10 01:45:00,71.57217,0.14935,71.42282,337.6299997,337.63,0.0,10.69195171,0.08388842,-1.41538233,,
2022-04-10 02:00:00,93.98032,25.22788,68.75244,337.9299999,337.93,0.0,10.75724056,0.08514955,9.75484068,,
2022-04-10 02:15:00,81.96803,25.76,56.20803,337.9299999,337.93,0.0,10.38972532,0.08468845,9.6174689,,
2022-04-10 02:30:00,77.42738,23.98447,53.44291,337.9299998,337.93,0.0,10.03110285,0.07032568,8.79569908,,
2022-04-10 02:45:00,23.28631,9.102,14.18431,337.6299999,337.63,137.89,9.38462681,0.07043518,5.85157986,,
2022-04-10 03:00:00,37.28917,2.07039,35.21878,337.7153371,337.63,142.12,9.49475792,0.46733098,-1.41705227,,
2022-04-10 03:15:00,45.15077,2.0,43.15077,337.6657476,337.63,142.12,9.24695354,0.46559681,-0.88519224,,
2022-04-10 03:30:00,58.58365,23.75176,34.83189,337.6507837,337.63,142.12,9.58834444,0.47053336,7.23718767,,
2022-04-10 03:45:00,55.68678,22.61803,33.06875,337.6299999,337.63,142.12,9.90975653,0.47692609,4.88085062,,
2022-04-10 04:00:00,44.74692,1.93889,42.80803,337.6299997,337.63,0.0,9.47612268,0.07562051,-0.75773761,,
2022-04-10 04:15:00,76.38702,14.59738,61.78964,337.9299998,337.93,0.0,9.6116883,0.07479363,5.13059853,,
2022-04-10 04:30:00,67.12858,6.58328,60.5453,337.9299998,337.93,0.0,9.42299997,0.09254092,2.26837349,,
2022-04-10 04:45:00,72.38692,3.96173,68.42519,337.9299999,337.93,0.0,9.38877196,0.09153603,1.07030282,,
2022-04-10 05:00:00,85.75612,9.91579,75.84033,573.6799999,573.68,0.0,11.95182815,0.0905701,3.29521271,,
2022-04-10 05:15:00,106.23488,11.35463,94.88025,573.6799999,573.68,0.0,11.78234041,0.08962881,8.17389228,,
2022-04-10 05:30:00,101.49639,9.64017,91.85622,573.6799999,573.68,0.0,11.4284503,0.09850145,4.66789204,,
2022-04-10 05:45:00,101.02394,9.84083,91.18311,573.6799999,573.68,0.0,11.05661794,0.10013427,10.31637998,,
2022-04-10 06:00:00,96.20437,27.35669,68.84768,573.6799998,573.68,0.0,10.63928534,0.0999089,22.49420097,,
2022-04-10 06:15:00,88.74443,7.53823,81.2062,365.6199999,365.62,0.0,8.84669194,0.09614723,2.11950755,,
2022-04-10 06:30:00,86.13858,1.86579,84.27279,365.6199998,365.62,0.0,9.10758305,0.11855155,1.75200618,,
2022-04-10 06:45:00,88.19968,13.13877,75.06091,365.4199999,365.42,0.0,8.8286873,0.11196503,11.59863616,,
2022-04-10 07:00:00,89.16134,28.88424,60.2771,336.8439014,336.83,0.0,8.24046115,0.12268203,11.45096529,,
2022-04-10 07:15:00,92.3872,18.4491,73.9381,365.4199999,365.42,0.0,9.18606878,0.11799022,7.46742753,,
2022-04-10 07:30:00,43.9559,3.24443,40.71147,318.0863488,309.92,0.0,7.20854368,0.12210349,1.72614991,,
2022-04-10 07:45:00,56.5998,10.53834,46.06146,365.4199998,365.42,0.0,8.03657923,0.11296633,3.24548509,,
2022-04-10 08:00:00,32.61623,0.0,32.61623,289.4710119,210.98,0.0,6.7551591,0.06894589,-0.96386121,,
2022-04-10 08:15:00,26.57857,0.21928,26.35929,336.8892185,336.83,0.0,6.38931912,0.06947388,-1.30497953,,
2022-04-10 08:30:00,28.70672,1.18846,27.51826,336.8399973,336.83,0.0,6.17362337,0.036668,5.55209766,,
2022-04-10 08:45:00,35.63152,2.80712,32.8244,365.4199997,365.42,0.0,5.95381708,0.03594847,9.90867856,,
2022-04-10 09:00:00,119.67734,6.63447,113.04287,365.4199999,365.42,0.0,3.4940131,0.03522674,7.78309699,,
2022-04-10 09:15:00,80.92869,13.06976,67.85893,309.9199999,309.92,0.0,3.42092574,0.03502183,12.52953109,,
2022-04-10 09:30:00,82.76441,3.153,79.61141,365.4199999,365.42,50.43,2.97677784,0.03439243,13.60938616,,
2022-04-10 09:45:00,57.7482,0.0,57.7482,309.7199999,309.72,0.0,3.47381154,0.03371563,11.83005175,,
2022-04-10 10:00:00,130.54509,6.7882,123.75689,365.4199999,365.42,0.0,-0.88631266,0.02889211,0.0082098,,
2022-04-10 10:15:00,90.16678,0.61976,89.54702,365.4199999,365.42,0.0,-0.69241296,0.03479704,0.4841656,,
2022-04-10 10:30:00,57.78597,5.315,52.47097,309.7248955,309.72,0.8,-0.66589548,0.05341003,8.48534579,,
2022-04-10 10:45:00,57.72076,7.0,50.72076,309.7199998,309.72,0.8,-0.71786811,0.050849,12.28988502,,
2022-04-10 11:00:00,58.50605,0.0,58.50605,309.7199998,309.72,0.0,-1.58795016,0.0321413,5.3011816,,
2022-04-10 11:15:00,51.66133,0.0,51.66133,309.7199998,309.72,0.0,-1.08582781,0.032033,9.74133779,,
2022-04-10 11:30:00,49.0834,7.0,42.0834,337.6299999,337.63,0.8,-1.24518945,0.03159261,15.44393631,,
2022-04-10 11:45:00,55.6859,7.0,48.6859,337.8942671,337.63,0.8,-1.1792221,0.03192824,24.41262041,,
2022-04-10 12:00:00,89.54599,45.89038,43.65561,365.4199999,365.42,0.0,-2.0149588,0.03136782,15.12003058,,
2022-04-10 12:15:00,86.42265,57.84322,28.57943,365.4199999,365.42,0.0,-1.8277237,0.03120911,18.06045246,,
2022-04-10 12:30:00,58.66889,77.09058,-18.42169,0.0,337.63,0.0,0.70684615,0.03182353,15.02183802,,
2022-04-10 12:45:00,84.35907,77.26148,7.09759,365.4199998,365.42,0.0,-1.10935201,0.0320275,26.13976305,,
2022-04-10 13:00:00,159.93682,101.02513,58.91169,365.6199999,365.62,0.0,-1.4109565,0.04969949,16.97451801,,
2022-04-10 13:15:00,124.85132,108.17844,16.67288,365.4199999,365.42,0.0,-0.87926197,0.04865898,20.20697495,,
2022-04-10 13:30:00,109.7887,101.88357,7.90513,365.4199999,365.42,0.0,-1.13769182,0.03390277,22.5005335,,
2022-04-10 13:45:00,110.359,101.88995,8.46905,365.42,365.42,0.0,-0.94860155,0.03442679,28.88452832,,
2022-04-10 14:00:00,106.25779,108.10265,-1.84486,0.0,365.42,0.0,0.00282285,0.0342163,31.63274632,,
2022-04-10 14:15:00,85.01204,105.199,-20.18696,0.0,365.42,0.0,0.00277811,0.033674,24.90681493,,
2022-04-10 14:30:00,98.752,118.87421,-20.12221,0.0,365.42,0.0,0.00280277,0.03397291,29.18916833,,
2022-04-10 14:45:00,98.69169,118.80982,-20.11813,0.0,365.42,0.0,0.00286183,0.03468887,29.78610789,,
2022-04-10 15:00:00,86.64016,132.301,-45.66084,0.0,365.42,0.0,0.0851607,0.05240659,26.33642802,,
2022-04-10 15:15:00,89.24807,135.31165,-46.06358,0.0,365.42,0.0,0.08544965,0.0525844,27.22121482,,
2022-04-10 15:30:00,95.66637,141.27075,-45.60438,0.0,365.42,0.0,0.08610604,0.04971782,29.40297703,,
2022-04-10 15:45:00,98.82123,119.16156,-20.34033,0.0,365.42,0.0,0.08765816,0.05981065,30.92010786,,
2022-04-10 16:00:00,85.52414,80.533,4.99114,365.4199998,365.42,0.0,0.55465591,0.0552586,43.49233711,,
2022-04-10 16:15:00,86.67363,68.785,17.88863,365.4199999,365.42,0.0,0.60193744,0.05592916,29.25683724,,
2022-04-10 16:30:00,110.77637,45.75543,65.02094,365.4199999,365.42,0.0,0.55341978,0.04031575,15.29775376,,
2022-04-10 16:45:00,140.46969,45.75,94.71969,365.4199999,365.42,0.0,0.98006549,0.03990939,11.94247963,,
2022-04-10 17:00:00,82.92598,43.5,39.42598,365.4199999,365.42,0.0,5.11804161,0.05614683,28.23130017,,
2022-04-10 17:15:00,100.00919,43.5,56.50919,365.4199999,365.42,0.0,6.43544194,0.05581974,12.21792965,,
2022-04-10 17:30:00,95.32085,4.75,90.57085,309.9199999,309.92,7.88,6.44953417,0.03609657,-10.06889731,,
2022-04-10 17:45:00,154.60733,4.75,149.85733,337.3942379,337.13,7.88,5.93703516,0.06259921,-1.75213709,,
2022-04-10 18:00:00,54.63011,45.05133,9.57878,316.0917202,309.72,45.69,7.69227787,0.07318634,10.48815155,,
2022-04-10 18:15:00,88.19321,45.0,43.19321,324.8549711,309.72,45.69,7.75421474,0.07492986,10.34728143,,
2022-04-10 18:30:00,98.55019,18.071,80.47919,309.9199998,309.92,95.79,8.03127084,0.09075409,0.76922321,,
2022-04-10 18:45:00,131.91856,8.46336,123.4552,336.872511,336.83,95.79,7.96536013,0.10720286,-0.76319999,,
2022-04-10 19:00:00,110.05372,95.499,14.55472,337.8239287,337.23,95.39,7.5869271,0.08669534,19.71840748,,
2022-04-10 19:15:00,136.49434,93.969,42.52534,337.825479,337.23,21.41,8.14966615,0.08396268,22.77210462,,
2022-04-10 19:30:00,158.11692,70.0,88.11692,337.7566049,337.23,21.41,8.99125004,0.07961938,16.1337609,,
2022-04-10 19:45:00,174.0136,71.91073,102.10287,337.8031595,337.43,21.41,8.79385681,0.07906485,18.70416947,,
2022-04-10 20:00:00,209.147,109.23238,99.91462,338.7299999,338.73,21.41,9.05571749,0.07395123,17.53546119,,
2022-04-10 20:15:00,159.00707,108.3698,50.63727,338.0,338.0,21.41,9.57288939,0.07961872,25.28069757,,
2022-04-10 20:30:00,132.79208,111.47491,21.31717,337.9383659,337.93,21.41,9.19486939,0.11054489,27.55141261,,
2022-04-10 20:45:00,108.04688,120.92296,-12.87608,21.40999999,337.63,21.41,6.51452813,0.11258395,26.04126676,,
2022-04-10 21:00:00,149.54098,85.61795,63.92303,337.6520379,337.63,21.41,8.38441422,0.03301388,22.51786411,,
2022-04-10 21:15:00,130.07811,0.0,130.07811,337.6561994,337.63,0.0,8.48924442,0.03575257,0.32799617,,
2022-04-10 21:30:00,113.99398,9.77631,104.21767,337.6723712,337.63,142.12,7.99000601,0.04850074,1.37979897,,
2022-04-10 21:45:00,88.51535,6.3483,82.16705,337.6871321,337.63,142.12,8.14494486,0.04668338,9.24336336,,
2022-04-10 22:00:00,124.17554,0.78678,123.38876,337.537387,337.23,0.0,7.5343675,0.01926085,1.04489294,,
2022-04-10 22:15:00,123.7916,14.78452,109.00708,337.584875,337.23,0.0,8.14768216,0.01978037,3.94753507,,
2022-04-10 22:30:00,94.28614,5.55942,88.72672,337.3778622,336.62,0.0,7.63812502,0.06458032,-0.0931159,,
2022-04-10 22:45:00,52.18544,26.06212,26.12332,337.4867378,0.0,45.69,7.33061053,0.06900314,5.12176881,,
2022-04-10 23:00:00,128.0294,27.5,100.5294,337.9299999,337.93,0.0,7.47586114,0.03941126,4.24317325,,
2022-04-10 23:15:00,118.15513,97.5,20.65513,337.9299999,337.93,0.0,7.49997778,0.04080039,22.87845659,,
2022-04-10 23:30:00,146.15255,125.0,21.15255,338.1299999,338.13,0.0,7.15952309,0.03496621,41.00613322,,
2022-04-10 23:45:00,90.79434,127.07277,-36.27843,0.0,338.13,0.0,6.48520487,0.01214596,30.21753484,,
2022-04-11 00:00:00,86.46964,95.13434,-8.6647,0.0,338.13,0.0,6.46815951,0.05280566,29.72860662,,
2022-04-11 00:15:00,124.3475,95.0,29.3475,340.2299999,340.23,0.0,7.94454117,0.05344757,28.81345792,,
2022-04-11 00:30:00,133.03434,99.369,33.66534,338.2724063,337.83,0.0,8.02220717,0.58606569,32.50285985,,
2022-04-11 00:45:00,130.48672,99.369,31.11772,338.2519036,337.83,0.0,8.11142222,0.59225322,33.42134527,,
2022-04-11 01:00:00,86.77953,77.415,9.36453,338.1719307,337.93,0.0,7.68843208,0.21285376,26.11547306,,
2022-04-11 01:15:00,86.57891,69.265,17.31391,338.1904351,337.93,0.0,7.444307,0.21144423,22.66791012,,
2022-04-11 01:30:00,102.47738,60.915,41.56238,338.1921892,337.93,0.0,7.5413536,0.14300616,19.80556359,,
2022-04-11 01:45:00,89.11145,61.53488,27.57657,338.236512,338.13,0.0,7.73417764,0.14518235,18.47797359,,
2022-04-11 02:00:00,113.72675,64.5,49.22675,338.1812993,337.93,0.0,7.74679787,0.1833907,21.50663734,,
2022-04-11 02:15:00,121.17602,64.511,56.66502,338.2464892,338.13,0.0,8.05555801,0.18250953,21.65753254,,
2022-04-11 02:30:00,110.7588,66.95153,43.80727,338.3241141,338.23,0.0,7.81675269,0.14727937,22.73801832,,
2022-04-11 02:45:00,82.68837,51.32,31.36837,338.1453384,337.93,0.01,7.91273711,0.14685135,16.58522811,,
2022-04-11 03:00:00,82.31444,12.94431,69.37013,338.1714423,337.83,0.0,8.0265749,0.92645894,16.34611829,,
2022-04-11 03:15:00,50.03539,45.24704,4.78835,338.2123047,337.83,87.76,8.67095383,1.22988356,11.41854363,,
2022-04-11 03:30:00,49.84376,28.0928,21.75096,338.3012587,338.13,87.76,8.31750416,0.87948527,6.58607711,,
2022-04-11 03:45:00,36.70294,40.33336,-3.63042,87.75999998,338.13,87.76,6.40306742,0.87548106,8.54918848,,
2022-04-11 04:00:00,29.54692,44.63823,-15.09131,98.03999999,573.67,98.04,6.8369261,0.14864936,18.35608822,,
2022-04-11 04:15:00,35.68374,50.55977,-14.87603,98.03999998,573.67,98.04,6.66807563,0.1477798,21.10298095,,
2022-04-11 04:30:00,31.49046,29.47039,2.02007,573.6699997,573.67,98.14,7.54765677,0.16084866,14.42835537,,
2022-04-11 04:45:00,56.53035,24.30248,32.22787,573.6699997,573.67,98.14,7.39859072,0.15648334,6.41677393,,
2022-04-11 05:00:00,35.13124,65.6576,-30.52636,113.7526583,573.67,113.87,7.03049332,0.10020435,15.06746607,,
2022-04-11 05:15:00,44.31426,67.64852,-23.33426,113.6645508,0.0,113.87,6.94684301,0.09891621,-1.95482903,,
2022-04-11 05:30:00,74.79153,49.0,25.79153,365.4099999,365.41,113.97,7.55045005,0.12304703,3.88256311,,
2022-04-11 05:45:00,84.28299,13.28753,70.99546,365.6099999,365.61,113.97,7.23684506,0.12121738,3.70157522,,
2022-04-11 06:00:00,102.02765,48.35718,53.67047,365.4099999,365.41,111.59,7.08662849,0.21102793,8.26715377,,
2022-04-11 06:15:00,85.08485,26.31314,58.77171,365.4099999,365.41,143.57,7.66393468,0.20293155,1.15377535,,
2022-04-11 06:30:00,150.41522,0.93093,149.48429,365.4099999,365.41,0.0,7.87518796,0.53927564,-1.49674122,,
2022-04-11 06:45:00,110.41269,36.93679,73.4759,365.4099999,365.41,0.0,7.36031402,0.53745402,10.46341655,,
2022-04-11 07:00:00,108.49641,19.2665,89.22991,365.4244524,365.41,114.29,7.99074369,0.34722035,17.77308263,,
2022-04-11 07:15:00,141.39374,20.08736,121.30638,365.4115586,365.41,0.0,8.36240071,0.34786207,21.27440924,,
2022-04-11 07:30:00,37.06382,22.27561,14.78821,365.4099998,365.41,143.57,7.08795923,0.26955095,8.09056929,,
2022-04-11 07:45:00,36.47628,50.30542,-13.82914,142.0731066,365.41,143.57,8.49638716,0.26739574,9.92961639,,
2022-04-11 08:00:00,42.61146,48.77727,-6.16581,109.4613805,365.41,114.09,7.9350793,0.41273109,6.05371826,,
2022-04-11 08:15:00,36.48424,57.26308,-20.77884,142.8979268,365.41,143.57,7.21696901,0.40773338,5.72519944,,
2022-04-11 08:30:00,35.91031,76.18424,-40.27393,97.18999999,365.41,97.19,7.47788453,0.15657844,6.84555592,,
2022-04-11 08:45:00,38.29903,92.03006,-53.73103,94.89566766,365.41,95.59,7.4477748,0.15619961,8.17020703,,
2022-04-11 09:00:00,89.31927,27.28222,62.03705,365.4099998,365.41,140.87,4.06436498,0.3151975,3.88893782,,
2022-04-11 09:15:00,69.19241,44.90271,24.2897,365.4099998,365.41,140.87,3.54335476,0.30724391,9.59154956,,
2022-04-11 09:30:00,35.54759,42.4611,-6.91351,140.77,365.41,140.77,5.64357536,0.06569706,6.49520189,,
2022-04-11 09:45:00,35.73913,37.87588,-2.13675,140.7699999,365.41,140.77,5.54482118,0.06522726,8.55212012,,
2022-04-11 10:00:00,35.47978,23.16625,12.31353,365.41,365.41,115.11,3.15759484,0.08537384,3.07409984,,
2022-04-11 10:15:00,39.1053,24.52526,14.58004,365.4099999,365.41,115.11,4.03912181,0.08653968,13.80003133,,
2022-04-11 10:30:00,30.49942,60.85528,-30.35586,49.999392,365.41,50.0,5.51671047,0.08796126,6.83792883,,
2022-04-11 10:45:00,30.98165,64.63594,-33.65429,49.98141127,365.41,50.0,5.47016964,0.08679658,6.2980141,,
2022-04-11 11:00:00,35.22731,28.23993,6.98738,365.4099997,365.41,0.0,3.58685364,0.14463744,6.4213047,,
2022-04-11 11:15:00,32.56734,30.2856,2.28174,365.4099997,365.41,97.04,3.46080061,0.14506999,4.93622927,,
2022-04-11 11:30:00,53.82348,14.64785,39.17563,365.4099998,365.41,95.99,3.69205648,0.15117861,3.14263692,,
