,RES,Load,Mandatory Hydro,Total FRR
2021-08-24 04:00:00,1800.0,5111.0,84.0,954.0
2021-08-24 04:30:00,1810.0,5145.0,84.0,954.0
2021-08-24 05:00:00,1820.0,5213.0,84.0,1244.0
2021-08-24 05:30:00,1820.0,5333.0,84.0,1354.0
2021-08-24 06:00:00,1860.0,5569.0,254.0,1524.0
2021-08-24 06:30:00,2000.0,5853.0,254.0,1584.0
2021-08-24 07:00:00,2240.0,6211.0,539.0,1494.0
2021-08-24 07:30:00,2530.0,6550.0,539.0,1494.0
2021-08-24 08:00:00,2870.0,6872.0,579.0,1464.0
2021-08-24 08:30:00,3170.0,7139.0,579.0,1454.0
2021-08-24 09:00:00,3430.0,7328.0,553.0,1484.0
2021-08-24 09:30:00,3630.0,7492.0,553.0,1454.0
2021-08-24 10:00:00,3760.0,7591.0,431.0,1434.0
2021-08-24 10:30:00,3850.0,7726.0,431.0,1444.0
2021-08-24 11:00:00,3890.0,7844.0,347.0,1444.0
2021-08-24 11:30:00,3910.0,7954.0,347.0,1464.0
2021-08-24 12:00:00,3900.0,8030.0,68.0,1464.0
2021-08-24 12:30:00,3860.0,8028.0,68.0,1424.0
2021-08-24 13:00:00,3780.0,7978.0,84.0,1394.0
2021-08-24 13:30:00,3680.0,7888.0,84.0,1404.0
2021-08-24 14:00:00,3550.0,7778.0,84.0,1394.0
2021-08-24 14:30:00,3380.0,7631.0,84.0,1384.0
2021-08-24 15:00:00,3180.0,7529.0,84.0,1384.0
2021-08-24 15:30:00,2930.0,7448.0,84.0,1424.0
2021-08-24 16:00:00,2620.0,7415.0,513.0,1384.0
2021-08-24 16:30:00,2260.0,7381.0,513.0,1394.0
2021-08-24 17:00:00,1840.0,7338.0,683.0,1414.0
2021-08-24 17:30:00,1470.0,7277.0,683.0,1534.0
2021-08-24 18:00:00,1120.0,7203.0,1013.0,1454.0
2021-08-24 18:30:00,890.0,7236.0,1013.0,1634.0
2021-08-24 19:00:00,760.0,7376.0,1168.0,1554.0
2021-08-24 19:30:00,720.0,7372.0,1168.0,1514.0
2021-08-24 20:00:00,680.0,7320.0,1163.0,1514.0
2021-08-24 20:30:00,660.0,7169.0,1163.0,1524.0
2021-08-24 21:00:00,640.0,6890.0,1053.0,1534.0
2021-08-24 21:30:00,620.0,6690.0,1053.0,1554.0
2021-08-24 22:00:00,600.0,6555.0,566.0,1544.0
2021-08-24 22:30:00,580.0,6363.0,566.0,1484.0
2021-08-24 23:00:00,570.0,6110.0,60.0,1504.0
2021-08-24 23:30:00,570.0,5907.0,60.0,1464.0
2021-08-25 00:00:00,600.0,5640.0,60.0,844.0
2021-08-25 00:30:00,620.0,5482.0,60.0,844.0
2021-08-25 01:00:00,640.0,5380.0,60.0,874.0
2021-08-25 01:30:00,670.0,5292.0,60.0,894.0
2021-08-25 02:00:00,710.0,5224.0,60.0,874.0
2021-08-25 02:30:00,730.0,5166.0,60.0,894.0
2021-08-25 03:00:00,750.0,5106.0,59.0,854.0
2021-08-25 03:30:00,760.0,5107.0,59.0,854.0
2021-08-25 04:00:00,770.0,5104.0,84.0,834.0
2021-08-25 04:30:00,770.0,5124.0,84.0,904.0
2021-08-25 05:00:00,760.0,5191.0,84.0,1154.0
2021-08-25 05:30:00,750.0,5310.0,84.0,1284.0
2021-08-25 06:00:00,790.0,5520.0,264.0,1484.0
2021-08-25 06:30:00,930.0,5810.0,264.0,1534.0
2021-08-25 07:00:00,1160.0,6187.0,549.0,1434.0
2021-08-25 07:30:00,1430.0,6547.0,549.0,1454.0
2021-08-25 08:00:00,1740.0,6903.0,589.0,1504.0
2021-08-25 08:30:00,2020.0,7200.0,589.0,1454.0
2021-08-25 09:00:00,2270.0,7399.0,565.0,1484.0
2021-08-25 09:30:00,2480.0,7557.0,565.0,1424.0
2021-08-25 10:00:00,2630.0,7682.0,433.0,1404.0
2021-08-25 10:30:00,2740.0,7806.0,433.0,1414.0
2021-08-25 11:00:00,2820.0,7930.0,347.0,1394.0
2021-08-25 11:30:00,2870.0,8044.0,347.0,1454.0
2021-08-25 12:00:00,2900.0,8119.0,68.0,1414.0
2021-08-25 12:30:00,2900.0,8118.0,68.0,1394.0
2021-08-25 13:00:00,2850.0,8073.0,84.0,1344.0
2021-08-25 13:30:00,2780.0,7982.0,84.0,1354.0
2021-08-25 14:00:00,2680.0,7832.0,84.0,1344.0
2021-08-25 14:30:00,2540.0,7680.0,84.0,1344.0
2021-08-25 15:00:00,2360.0,7551.0,84.0,1364.0
2021-08-25 15:30:00,2140.0,7455.0,84.0,1404.0
2021-08-25 16:00:00,1890.0,7401.0,513.0,1384.0
2021-08-25 16:30:00,1600.0,7346.0,513.0,1424.0
2021-08-25 17:00:00,1280.0,7298.0,589.0,1484.0
2021-08-25 17:30:00,1000.0,7222.0,589.0,1524.0
2021-08-25 18:00:00,770.0,7140.0,919.0,1524.0
2021-08-25 18:30:00,630.0,7167.0,919.0,1654.0
2021-08-25 19:00:00,570.0,7332.0,1184.0,1644.0
2021-08-25 19:30:00,550.0,7310.0,1184.0,1594.0
2021-08-25 20:00:00,550.0,7301.0,1204.0,1594.0
2021-08-25 20:30:00,550.0,7156.0,1204.0,1614.0
2021-08-25 21:00:00,530.0,6899.0,1009.0,1554.0
2021-08-25 21:30:00,530.0,6696.0,1009.0,1564.0
2021-08-25 22:00:00,520.0,6570.0,481.0,1614.0
2021-08-25 22:30:00,520.0,6367.0,481.0,1594.0
2021-08-25 23:00:00,520.0,6123.0,60.0,1594.0
2021-08-25 23:30:00,530.0,5920.0,60.0,1574.0
2021-08-26 00:00:00,630.0,5773.0,60.0,844.0
2021-08-26 00:30:00,630.0,5615.0,60.0,844.0
2021-08-26 01:00:00,630.0,5518.0,60.0,864.0
2021-08-26 01:30:00,630.0,5428.0,60.0,874.0
2021-08-26 02:00:00,610.0,5349.0,60.0,864.0
2021-08-26 02:30:00,590.0,5289.0,60.0,884.0
2021-08-26 03:00:00,560.0,5228.0,59.0,844.0
2021-08-26 03:30:00,540.0,5228.0,59.0,844.0
2021-08-26 04:00:00,510.0,5225.0,84.0,824.0
2021-08-26 04:30:00,490.0,5242.0,84.0,904.0
2021-08-26 05:00:00,470.0,5305.0,84.0,1154.0
2021-08-26 05:30:00,470.0,5448.0,84.0,1264.0
2021-08-26 06:00:00,500.0,5647.0,264.0,1464.0
2021-08-26 06:30:00,630.0,5927.0,264.0,1504.0
2021-08-26 07:00:00,850.0,6276.0,549.0,1434.0
2021-08-26 07:30:00,1110.0,6626.0,549.0,1454.0
2021-08-26 08:00:00,1420.0,6957.0,589.0,1474.0
2021-08-26 08:30:00,1700.0,7234.0,589.0,1434.0
2021-08-26 09:00:00,1960.0,7455.0,565.0,1454.0
2021-08-26 09:30:00,2200.0,7641.0,565.0,1394.0
2021-08-26 10:00:00,2400.0,7771.0,433.0,1374.0
2021-08-26 10:30:00,2580.0,7882.0,433.0,1394.0
2021-08-26 11:00:00,2730.0,8005.0,347.0,1414.0
2021-08-26 11:30:00,2860.0,8118.0,347.0,1454.0
2021-08-26 12:00:00,2990.0,8233.0,68.0,1434.0
2021-08-26 12:30:00,3090.0,8233.0,68.0,1404.0
2021-08-26 13:00:00,3160.0,8145.0,84.0,1364.0
2021-08-26 13:30:00,3190.0,8045.0,84.0,1384.0
2021-08-26 14:00:00,3170.0,7926.0,84.0,1364.0
2021-08-26 14:30:00,3090.0,7797.0,84.0,1364.0
2021-08-26 15:00:00,2950.0,7688.0,84.0,1394.0
2021-08-26 15:30:00,2760.0,7617.0,84.0,1414.0
2021-08-26 16:00:00,2530.0,7561.0,513.0,1394.0
2021-08-26 16:30:00,2260.0,7502.0,513.0,1434.0
2021-08-26 17:00:00,1950.0,7469.0,589.0,1514.0
2021-08-26 17:30:00,1660.0,7386.0,589.0,1564.0
2021-08-26 18:00:00,1390.0,7254.0,919.0,1534.0
2021-08-26 18:30:00,1210.0,7271.0,919.0,1674.0
2021-08-26 19:00:00,1120.0,7425.0,1184.0,1634.0
2021-08-26 19:30:00,1060.0,7416.0,1184.0,1584.0
2021-08-26 20:00:00,1030.0,7338.0,1154.0,1604.0
2021-08-26 20:30:00,1010.0,7168.0,1154.0,1604.0
2021-08-26 21:00:00,980.0,6903.0,959.0,1564.0
2021-08-26 21:30:00,960.0,6698.0,959.0,1544.0
2021-08-26 22:00:00,920.0,6582.0,481.0,1604.0
2021-08-26 22:30:00,900.0,6398.0,481.0,1584.0
2021-08-26 23:00:00,870.0,6167.0,60.0,1614.0
2021-08-26 23:30:00,850.0,5952.0,60.0,1594.0
2021-08-27 00:00:00,850.0,5916.0,60.0,844.0
2021-08-27 00:30:00,840.0,5762.0,60.0,844.0
2021-08-27 01:00:00,840.0,5639.0,60.0,864.0
2021-08-27 01:30:00,830.0,5536.0,60.0,874.0
2021-08-27 02:00:00,810.0,5434.0,60.0,864.0
2021-08-27 02:30:00,790.0,5352.0,60.0,894.0
2021-08-27 03:00:00,770.0,5290.0,59.0,844.0
2021-08-27 03:30:00,760.0,5290.0,59.0,844.0
2021-08-27 04:00:00,740.0,5301.0,84.0,894.0
2021-08-27 04:30:00,710.0,5331.0,84.0,914.0
2021-08-27 05:00:00,680.0,5393.0,84.0,1154.0
2021-08-27 05:30:00,690.0,5516.0,84.0,1264.0
2021-08-27 06:00:00,720.0,5720.0,264.0,1464.0
2021-08-27 06:30:00,830.0,6013.0,264.0,1504.0
2021-08-27 07:00:00,1020.0,6398.0,529.0,1434.0
2021-08-27 07:30:00,1250.0,6771.0,529.0,1454.0
2021-08-27 08:00:00,1530.0,7112.0,569.0,1484.0
2021-08-27 08:30:00,1800.0,7362.0,569.0,1434.0
2021-08-27 09:00:00,2060.0,7572.0,601.0,1454.0
2021-08-27 09:30:00,2280.0,7742.0,601.0,1394.0
2021-08-27 10:00:00,2470.0,7872.0,453.0,1384.0
2021-08-27 10:30:00,2630.0,7982.0,453.0,1404.0
2021-08-27 11:00:00,2780.0,8082.0,367.0,1424.0
2021-08-27 11:30:00,2900.0,8163.0,367.0,1464.0
2021-08-27 12:00:00,2990.0,8234.0,260.0,1444.0
2021-08-27 12:30:00,3050.0,8234.0,260.0,1404.0
2021-08-27 13:00:00,3100.0,8173.0,264.0,1364.0
2021-08-27 13:30:00,3110.0,8092.0,264.0,1384.0
2021-08-27 14:00:00,3070.0,7981.0,264.0,1364.0
2021-08-27 14:30:00,2980.0,7871.0,264.0,1364.0
2021-08-27 15:00:00,2840.0,7782.0,264.0,1394.0
2021-08-27 15:30:00,2640.0,7715.0,264.0,1414.0
2021-08-27 16:00:00,2360.0,7669.0,463.0,1394.0
2021-08-27 16:30:00,2040.0,7615.0,463.0,1434.0
2021-08-27 17:00:00,1690.0,7561.0,539.0,1514.0
2021-08-27 17:30:00,1370.0,7485.0,539.0,1554.0
2021-08-27 18:00:00,1070.0,7368.0,789.0,1534.0
2021-08-27 18:30:00,880.0,7381.0,789.0,1674.0
2021-08-27 19:00:00,800.0,7516.0,1054.0,1634.0
2021-08-27 19:30:00,740.0,7496.0,1054.0,1584.0
2021-08-27 20:00:00,720.0,7413.0,1104.0,1604.0
2021-08-27 20:30:00,700.0,7249.0,1104.0,1594.0
2021-08-27 21:00:00,680.0,7003.0,909.0,1554.0
2021-08-27 21:30:00,660.0,6818.0,909.0,1544.0
2021-08-27 22:00:00,650.0,6706.0,301.0,1604.0
2021-08-27 22:30:00,640.0,6511.0,301.0,1584.0
2021-08-27 23:00:00,630.0,6255.0,60.0,1614.0
2021-08-27 23:30:00,620.0,6049.0,60.0,1594.0
2021-08-28 00:00:00,580.0,5844.0,0.0,854.0
2021-08-28 00:30:00,570.0,5721.0,0.0,844.0
2021-08-28 01:00:00,550.0,5619.0,0.0,884.0
2021-08-28 01:30:00,540.0,5526.0,0.0,884.0
2021-08-28 02:00:00,540.0,5444.0,0.0,884.0
2021-08-28 02:30:00,530.0,5372.0,0.0,884.0
2021-08-28 03:00:00,500.0,5321.0,0.0,874.0
2021-08-28 03:30:00,490.0,5290.0,0.0,874.0
2021-08-28 04:00:00,470.0,5290.0,26.0,834.0
2021-08-28 04:30:00,460.0,5280.0,26.0,864.0
2021-08-28 05:00:00,450.0,5270.0,64.0,1134.0
2021-08-28 05:30:00,440.0,5270.0,64.0,1264.0
2021-08-28 06:00:00,500.0,5350.0,244.0,1484.0
2021-08-28 06:30:00,640.0,5552.0,244.0,1524.0
2021-08-28 07:00:00,860.0,5874.0,474.0,1514.0
2021-08-28 07:30:00,1120.0,6154.0,474.0,1494.0
2021-08-28 08:00:00,1420.0,6474.0,514.0,1544.0
2021-08-28 08:30:00,1700.0,6743.0,514.0,1544.0
2021-08-28 09:00:00,1950.0,6962.0,428.0,1554.0
2021-08-28 09:30:00,2160.0,7131.0,428.0,1494.0
2021-08-28 10:00:00,2320.0,7260.0,394.0,1474.0
2021-08-28 10:30:00,2440.0,7380.0,394.0,1494.0
2021-08-28 11:00:00,2540.0,7502.0,314.0,1504.0
2021-08-28 11:30:00,2610.0,7613.0,314.0,1544.0
2021-08-28 12:00:00,2660.0,7695.0,212.0,1534.0
2021-08-28 12:30:00,2690.0,7695.0,212.0,1514.0
2021-08-28 13:00:00,2690.0,7593.0,188.0,1474.0
2021-08-28 13:30:00,2660.0,7482.0,188.0,1494.0
2021-08-28 14:00:00,2600.0,7362.0,214.0,1434.0
2021-08-28 14:30:00,2510.0,7232.0,214.0,1454.0
2021-08-28 15:00:00,2380.0,7205.0,214.0,1494.0
2021-08-28 15:30:00,2190.0,7169.0,214.0,1534.0
2021-08-28 16:00:00,1940.0,7134.0,409.0,1494.0
2021-08-28 16:30:00,1650.0,7080.0,409.0,1704.0
2021-08-28 17:00:00,1330.0,7016.0,539.0,1594.0
2021-08-28 17:30:00,1040.0,6911.0,539.0,1714.0
2021-08-28 18:00:00,810.0,6773.0,729.0,1664.0
2021-08-28 18:30:00,660.0,6817.0,729.0,1794.0
2021-08-28 19:00:00,620.0,7065.0,1051.0,1704.0
2021-08-28 19:30:00,620.0,7065.0,1051.0,1654.0
2021-08-28 20:00:00,630.0,7054.0,1050.0,1674.0
2021-08-28 20:30:00,630.0,6942.0,1050.0,1664.0
2021-08-28 21:00:00,640.0,6726.0,875.0,1624.0
2021-08-28 21:30:00,640.0,6552.0,875.0,1624.0
2021-08-28 22:00:00,630.0,6408.0,141.0,1714.0
2021-08-28 22:30:00,620.0,6224.0,141.0,1714.0
2021-08-28 23:00:00,610.0,5988.0,0.0,1694.0
2021-08-28 23:30:00,600.0,5742.0,0.0,1674.0
2021-08-29 00:00:00,590.0,5890.0,0.0,874.0
2021-08-29 00:30:00,580.0,5740.0,0.0,874.0
2021-08-29 01:00:00,560.0,5630.0,0.0,884.0
2021-08-29 01:30:00,550.0,5520.0,0.0,884.0
2021-08-29 02:00:00,540.0,5430.0,0.0,894.0
2021-08-29 02:30:00,530.0,5350.0,0.0,894.0
2021-08-29 03:00:00,510.0,5290.0,0.0,884.0
2021-08-29 03:30:00,490.0,5250.0,0.0,894.0
2021-08-29 04:00:00,480.0,5230.0,26.0,874.0
2021-08-29 04:30:00,470.0,5180.0,26.0,884.0
2021-08-29 05:00:00,460.0,5100.0,64.0,1234.0
2021-08-29 05:30:00,470.0,5050.0,64.0,1294.0
2021-08-29 06:00:00,500.0,5050.0,244.0,1504.0
2021-08-29 06:30:00,630.0,5130.0,244.0,1554.0
2021-08-29 07:00:00,840.0,5300.0,474.0,1554.0
2021-08-29 07:30:00,1100.0,5450.0,474.0,1554.0
2021-08-29 08:00:00,1400.0,5580.0,514.0,1574.0
2021-08-29 08:30:00,1680.0,5750.0,514.0,1584.0
2021-08-29 09:00:00,1940.0,5950.0,428.0,1594.0
2021-08-29 09:30:00,2150.0,6120.0,428.0,1554.0
2021-08-29 10:00:00,2310.0,6270.0,394.0,1574.0
2021-08-29 10:30:00,2430.0,6390.0,394.0,1584.0
2021-08-29 11:00:00,2520.0,6520.0,314.0,1604.0
2021-08-29 11:30:00,2590.0,6560.0,314.0,1594.0
2021-08-29 12:00:00,2630.0,6580.0,212.0,1624.0
2021-08-29 12:30:00,2660.0,6560.0,212.0,1634.0
2021-08-29 13:00:00,2670.0,6460.0,188.0,1614.0
2021-08-29 13:30:00,2630.0,6400.0,188.0,1614.0
2021-08-29 14:00:00,2570.0,6300.0,214.0,1584.0
2021-08-29 14:30:00,2460.0,6190.0,214.0,1604.0
2021-08-29 15:00:00,2330.0,6170.0,214.0,1614.0
2021-08-29 15:30:00,2130.0,6180.0,214.0,1634.0
2021-08-29 16:00:00,1890.0,6200.0,409.0,1604.0
2021-08-29 16:30:00,1620.0,6220.0,409.0,1734.0
2021-08-29 17:00:00,1310.0,6240.0,539.0,1664.0
2021-08-29 17:30:00,1030.0,6240.0,539.0,1754.0
2021-08-29 18:00:00,790.0,6230.0,729.0,1704.0
2021-08-29 18:30:00,660.0,6310.0,729.0,1844.0
2021-08-29 19:00:00,610.0,6470.0,1051.0,1714.0
2021-08-29 19:30:00,620.0,6610.0,1051.0,1714.0
2021-08-29 20:00:00,630.0,6660.0,1050.0,1734.0
2021-08-29 20:30:00,630.0,6660.0,1050.0,1674.0
2021-08-29 21:00:00,630.0,6510.0,875.0,1674.0
2021-08-29 21:30:00,630.0,6360.0,875.0,1674.0
2021-08-29 22:00:00,640.0,6210.0,141.0,1714.0
2021-08-29 22:30:00,640.0,6010.0,141.0,1714.0
2021-08-29 23:00:00,630.0,5760.0,0.0,1694.0
2021-08-29 23:30:00,620.0,5580.0,0.0,1674.0
2021-08-30 00:00:00,880.0,5526.0,0.0,904.0
2021-08-30 00:30:00,870.0,5362.0,0.0,894.0
2021-08-30 01:00:00,850.0,5249.0,0.0,904.0
2021-08-30 01:30:00,820.0,5157.0,0.0,904.0
2021-08-30 02:00:00,800.0,5085.0,0.0,904.0
2021-08-30 02:30:00,790.0,5034.0,0.0,904.0
2021-08-30 03:00:00,770.0,5003.0,0.0,904.0
2021-08-30 03:30:00,760.0,5003.0,0.0,904.0
2021-08-30 04:00:00,740.0,5003.0,26.0,884.0
2021-08-30 04:30:00,730.0,5044.0,26.0,944.0
2021-08-30 05:00:00,710.0,5137.0,26.0,1304.0
2021-08-30 05:30:00,720.0,5270.0,26.0,1334.0
2021-08-30 06:00:00,760.0,5453.0,244.0,1644.0
2021-08-30 06:30:00,880.0,5747.0,244.0,1684.0
2021-08-30 07:00:00,1080.0,6151.0,474.0,1684.0
2021-08-30 07:30:00,1320.0,6513.0,474.0,1684.0
2021-08-30 08:00:00,1610.0,6812.0,514.0,1594.0
2021-08-30 08:30:00,1880.0,7061.0,514.0,1604.0
2021-08-30 09:00:00,2140.0,7259.0,428.0,1654.0
2021-08-30 09:30:00,2340.0,7408.0,428.0,1634.0
2021-08-30 10:00:00,2510.0,7516.0,394.0,1594.0
2021-08-30 10:30:00,2630.0,7636.0,394.0,1594.0
2021-08-30 11:00:00,2730.0,7778.0,314.0,1634.0
2021-08-30 11:30:00,2820.0,7858.0,314.0,1624.0
2021-08-30 12:00:00,2870.0,7889.0,188.0,1654.0
2021-08-30 12:30:00,2910.0,7889.0,188.0,1624.0
2021-08-30 13:00:00,2920.0,7777.0,188.0,1594.0
2021-08-30 13:30:00,2900.0,7635.0,188.0,1594.0
2021-08-30 14:00:00,2840.0,7473.0,214.0,1594.0
2021-08-30 14:30:00,2740.0,7323.0,214.0,1594.0
2021-08-30 15:00:00,2580.0,7194.0,214.0,1614.0
2021-08-30 15:30:00,2380.0,7067.0,214.0,1634.0
2021-08-30 16:00:00,2110.0,6950.0,409.0,1614.0
2021-08-30 16:30:00,1820.0,6896.0,409.0,1744.0
2021-08-30 17:00:00,1500.0,6904.0,539.0,1694.0
2021-08-30 17:30:00,1210.0,6942.0,539.0,1774.0
2021-08-30 18:00:00,960.0,7009.0,729.0,1704.0
2021-08-30 18:30:00,820.0,7135.0,729.0,1844.0
2021-08-30 19:00:00,770.0,7300.0,1116.0,1714.0
2021-08-30 19:30:00,750.0,7290.0,1116.0,1684.0
2021-08-30 20:00:00,750.0,7229.0,1123.0,1694.0
2021-08-30 20:30:00,750.0,7044.0,1123.0,1694.0
2021-08-30 21:00:00,730.0,6736.0,875.0,1674.0
2021-08-30 21:30:00,720.0,6521.0,875.0,1674.0
2021-08-30 22:00:00,710.0,6408.0,141.0,1754.0
2021-08-30 22:30:00,710.0,6224.0,141.0,1754.0
2021-08-30 23:00:00,850.0,5978.0,0.0,1734.0
2021-08-30 23:30:00,870.0,5752.0,0.0,1714.0
2021-08-31 00:00:00,570.0,5649.0,0.0,904.0
2021-08-31 00:30:00,550.0,5506.0,0.0,904.0
2021-08-31 01:00:00,530.0,5413.0,0.0,894.0
2021-08-31 01:30:00,520.0,5332.0,0.0,894.0
2021-08-31 02:00:00,520.0,5270.0,0.0,894.0
2021-08-31 02:30:00,510.0,5208.0,0.0,894.0
2021-08-31 03:00:00,510.0,5157.0,0.0,894.0
2021-08-31 03:30:00,520.0,5157.0,0.0,894.0
2021-08-31 04:00:00,530.0,5167.0,26.0,954.0
2021-08-31 04:30:00,540.0,5208.0,26.0,954.0
2021-08-31 05:00:00,540.0,5280.0,26.0,1334.0
2021-08-31 05:30:00,550.0,5393.0,26.0,1364.0
2021-08-31 06:00:00,610.0,5607.0,244.0,1664.0
2021-08-31 06:30:00,760.0,5901.0,244.0,1694.0
2021-08-31 07:00:00,970.0,6264.0,374.0,1684.0
2021-08-31 07:30:00,1240.0,6534.0,374.0,1654.0
2021-08-31 08:00:00,1560.0,6854.0,374.0,1634.0
2021-08-31 08:30:00,1840.0,7113.0,374.0,1634.0
2021-08-31 09:00:00,2090.0,7332.0,248.0,1664.0
2021-08-31 09:30:00,2280.0,7470.0,248.0,1664.0
2021-08-31 10:00:00,2420.0,7538.0,199.0,1634.0
2021-08-31 10:30:00,2540.0,7668.0,199.0,1634.0
2021-08-31 11:00:00,2630.0,7778.0,134.0,1664.0
2021-08-31 11:30:00,2690.0,7828.0,134.0,1634.0
2021-08-31 12:00:00,2730.0,7848.0,108.0,1654.0
2021-08-31 12:30:00,2760.0,7828.0,108.0,1664.0
2021-08-31 13:00:00,2760.0,7726.0,108.0,1634.0
2021-08-31 13:30:00,2740.0,7595.0,108.0,1624.0
2021-08-31 14:00:00,2680.0,7454.0,174.0,1634.0
2021-08-31 14:30:00,2580.0,7314.0,174.0,1634.0
2021-08-31 15:00:00,2450.0,7195.0,314.0,1664.0
2021-08-31 15:30:00,2250.0,7118.0,314.0,1684.0
2021-08-31 16:00:00,1990.0,7063.0,489.0,1654.0
2021-08-31 16:30:00,1700.0,7050.0,489.0,1784.0
2021-08-31 17:00:00,1360.0,7068.0,714.0,1774.0
2021-08-31 17:30:00,1070.0,7096.0,714.0,1814.0
2021-08-31 18:00:00,810.0,7122.0,904.0,1774.0
2021-08-31 18:30:00,660.0,7207.0,904.0,1894.0
2021-08-31 19:00:00,600.0,7342.0,1146.0,1824.0
2021-08-31 19:30:00,570.0,7342.0,1146.0,1794.0
2021-08-31 20:00:00,530.0,7229.0,1138.0,1814.0
2021-08-31 20:30:00,510.0,7034.0,1138.0,1734.0
2021-08-31 21:00:00,500.0,6767.0,950.0,1744.0
2021-08-31 21:30:00,480.0,6572.0,950.0,1694.0
2021-08-31 22:00:00,470.0,6439.0,141.0,1754.0
2021-08-31 22:30:00,460.0,6244.0,141.0,1754.0
2021-08-31 23:00:00,460.0,5988.0,0.0,1754.0
2021-08-31 23:30:00,460.0,5793.0,0.0,1754.0
2021-09-01 00:00:00,430.0,5659.0,0.0,894.0
2021-09-01 00:30:00,440.0,5511.0,0.0,894.0
2021-09-01 01:00:00,450.0,5416.0,0.0,894.0
2021-09-01 01:30:00,460.0,5340.0,0.0,894.0
2021-09-01 02:00:00,480.0,5271.0,0.0,894.0
2021-09-01 02:30:00,500.0,5200.0,0.0,894.0
2021-09-01 03:00:00,510.0,5161.0,0.0,894.0
2021-09-01 03:30:00,530.0,5159.0,0.0,894.0
2021-09-01 04:00:00,560.0,5160.0,0.0,894.0
2021-09-01 04:30:00,570.0,5192.0,0.0,954.0
2021-09-01 05:00:00,570.0,5273.0,26.0,1334.0
2021-09-01 05:30:00,600.0,5401.0,26.0,1374.0
2021-09-01 06:00:00,650.0,5588.0,106.0,1764.0
2021-09-01 06:30:00,790.0,5870.0,106.0,1824.0
2021-09-01 07:00:00,1010.0,6240.0,381.0,1764.0
2021-09-01 07:30:00,1280.0,6531.0,381.0,1784.0
2021-09-01 08:00:00,1600.0,6843.0,400.0,1714.0
2021-09-01 08:30:00,1880.0,7133.0,400.0,1714.0
2021-09-01 09:00:00,2130.0,7323.0,400.0,1744.0
2021-09-01 09:30:00,2330.0,7464.0,400.0,1734.0
2021-09-01 10:00:00,2490.0,7520.0,181.0,1634.0
2021-09-01 10:30:00,2610.0,7640.0,181.0,1634.0
2021-09-01 11:00:00,2680.0,7711.0,42.0,1634.0
2021-09-01 11:30:00,2730.0,7794.0,42.0,1664.0
2021-09-01 12:00:00,2770.0,7859.0,38.0,1724.0
2021-09-01 12:30:00,2800.0,7860.0,38.0,1694.0
2021-09-01 13:00:00,2800.0,7748.0,26.0,1694.0
2021-09-01 13:30:00,2780.0,7631.0,26.0,1644.0
2021-09-01 14:00:00,2740.0,7477.0,0.0,1674.0
2021-09-01 14:30:00,2650.0,7337.0,0.0,1654.0
2021-09-01 15:00:00,2530.0,7252.0,0.0,1674.0
2021-09-01 15:30:00,2350.0,7184.0,0.0,1744.0
2021-09-01 16:00:00,2130.0,7154.0,70.0,1714.0
2021-09-01 16:30:00,1880.0,7092.0,70.0,1814.0
2021-09-01 17:00:00,1590.0,7042.0,380.0,1794.0
2021-09-01 17:30:00,1330.0,6979.0,380.0,1874.0
2021-09-01 18:00:00,1100.0,6914.0,825.0,1824.0
2021-09-01 18:30:00,950.0,6999.0,825.0,1924.0
2021-09-01 19:00:00,890.0,7237.0,1121.0,1904.0
2021-09-01 19:30:00,850.0,7227.0,1121.0,1874.0
2021-09-01 20:00:00,830.0,7141.0,1121.0,1894.0
2021-09-01 20:30:00,820.0,6952.0,1121.0,1814.0
2021-09-01 21:00:00,810.0,6682.0,856.0,1834.0
2021-09-01 21:30:00,810.0,6475.0,856.0,1744.0
2021-09-01 22:00:00,820.0,6334.0,76.0,1834.0
2021-09-01 22:30:00,830.0,6126.0,76.0,1784.0
2021-09-01 23:00:00,850.0,5878.0,0.0,1754.0
2021-09-01 23:30:00,900.0,5696.0,0.0,1754.0
2021-09-02 00:00:00,1030.0,5625.0,0.0,934.0
2021-09-02 00:30:00,1110.0,5490.0,0.0,934.0
2021-09-02 01:00:00,1200.0,5357.0,0.0,934.0
2021-09-02 01:30:00,1280.0,5268.0,0.0,934.0
2021-09-02 02:00:00,1340.0,5187.0,0.0,944.0
2021-09-02 02:30:00,1400.0,5132.0,0.0,944.0
2021-09-02 03:00:00,1470.0,5091.0,0.0,944.0
2021-09-02 03:30:00,1530.0,5095.0,0.0,954.0
2021-09-02 04:00:00,1590.0,5107.0,0.0,1004.0
2021-09-02 04:30:00,1630.0,5131.0,0.0,1004.0
2021-09-02 05:00:00,1670.0,5193.0,26.0,1394.0
2021-09-02 05:30:00,1700.0,5286.0,26.0,1434.0
2021-09-02 06:00:00,1770.0,5484.0,106.0,1834.0
2021-09-02 06:30:00,1920.0,5714.0,106.0,1864.0
2021-09-02 07:00:00,2140.0,5986.0,419.0,1764.0
2021-09-02 07:30:00,2400.0,6246.0,419.0,1754.0
2021-09-02 08:00:00,2700.0,6508.0,438.0,1734.0
2021-09-02 08:30:00,2950.0,6708.0,438.0,1734.0
2021-09-02 09:00:00,3150.0,6857.0,438.0,1794.0
2021-09-02 09:30:00,3290.0,6986.0,438.0,1774.0
2021-09-02 10:00:00,3370.0,7057.0,179.0,1744.0
