iter	Passed	Remaining
4821	14264	9400
4822	14265	9397
4823	14267	9393
4824	14269	9390
4825	14271	9386
4826	14273	9382
4827	14275	9378
4828	14277	9375
4829	14279	9371
4830	14283	9369
4831	14285	9365
4832	14286	9362
4833	14288	9358
4834	14290	9354
4835	14292	9351
4836	14294	9347
4837	14296	9343
4838	14298	9340
4839	14300	9336
4840	14302	9333
4841	14304	9329
4842	14306	9325
4843	14308	9322
4844	14309	9318
4845	14311	9314
4846	14314	9311
4847	14315	9307
4848	14317	9304
4849	14319	9300
4850	14321	9296
4851	14323	9293
4852	14326	9289
4853	14328	9286
4854	14330	9282
4855	14332	9279
4856	14333	9275
4857	14335	9271
4858	14337	9268
4859	14339	9264
4860	14341	9261
4861	14344	9257
4862	14345	9254
4863	14347	9250
4864	14349	9246
4865	14351	9243
4866	14353	9239
4867	14355	9235
4868	14356	9232
4869	14359	9229
4870	14361	9225
4871	14363	9221
4872	14365	9218
4873	14367	9214
4874	14368	9210
4875	14370	9207
4876	14372	9203
4877	14374	9200
4878	14377	9196
4879	14379	9193
4880	14382	9190
4881	14385	9187
4882	14387	9184
4883	14391	9181
4884	14394	9178
4885	14396	9175
4886	14399	9172
4887	14402	9169
4888	14405	9166
4889	14408	9163
4890	14410	9160
4891	14413	9157
4892	14416	9154
4893	14418	9150
4894	14421	9147
4895	14424	9144
4896	14427	9141
4897	14429	9138
4898	14432	9135
4899	14435	9132
4900	14437	9129
4901	14440	9126
4902	14442	9122
4903	14445	9119
4904	14447	9116
4905	14450	9113
4906	14453	9110
4907	14455	9106
4908	14458	9103
4909	14460	9100
4910	14463	9097
4911	14466	9094
4912	14469	9091
4913	14472	9088
4914	14475	9085
4915	14478	9082
4916	14481	9080
4917	14484	9077
4918	14487	9074
4919	14490	9071
4920	14493	9068
4921	14496	9065
4922	14498	9062
4923	14501	9058
4924	14504	9055
4925	14506	9052
4926	14511	9050
4927	14514	9048
4928	14517	9045
4929	14521	9043
4930	14524	9040
4931	14527	9037
4932	14530	9034
4933	14533	9031
4934	14536	9028
4935	14539	9025
4936	14542	9022
4937	14545	9019
4938	14548	9016
4939	14551	9013
4940	14554	9010
4941	14556	9007
4942	14559	9004
4943	14562	9001
4944	14565	8998
4945	14568	8995
4946	14570	8992
4947	14573	8989
4948	14575	8985
4949	14578	8982
4950	14580	8979
4951	14583	8976
4952	14585	8972
4953	14588	8969
4954	14590	8966
4955	14593	8963
4956	14595	8959
4957	14598	8956
4958	14600	8953
4959	14603	8950
4960	14605	8947
4961	14608	8943
4962	14610	8940
4963	14613	8937
4964	14616	8934
4965	14618	8931
4966	14620	8927
4967	14623	8924
4968	14625	8921
4969	14629	8918
4970	14632	8916
4971	14635	8913
4972	14639	8910
4973	14642	8908
4974	14646	8905
4975	14649	8902
4976	14651	8899
4977	14654	8896
4978	14657	8893
4979	14660	8890
4980	14663	8887
4981	14666	8884
4982	14668	8881
4983	14671	8878
4984	14674	8875
4985	14677	8872
4986	14680	8869
4987	14683	8866
4988	14685	8863
4989	14688	8860
4990	14691	8857
4991	14693	8853
4992	14696	8850
4993	14698	8847
4994	14701	8844
4995	14704	8841
4996	14706	8838
4997	14709	8835
4998	14712	8832
4999	14714	8828
5000	14717	8825
5001	14719	8822
5002	14722	8819
5003	14724	8815
5004	14726	8812
5005	14729	8809
5006	14731	8805
5007	14734	8802
5008	14736	8799
5009	14738	8796
5010	14741	8792
5011	14743	8789
5012	14745	8786
5013	14749	8783
5014	14751	8780
5015	14754	8777
5016	14756	8773
5017	14758	8770
5018	14761	8767
5019	14764	8764
5020	14766	8761
5021	14768	8757
5022	14771	8754
5023	14773	8751
5024	14775	8747
5025	14778	8745
5026	14781	8741
5027	14783	8738
5028	14786	8735
5029	14788	8732
5030	14791	8728
5031	14794	8725
5032	14796	8722
5033	14799	8719
5034	14801	8716
5035	14804	8713
5036	14807	8710
5037	14809	8707
5038	14812	8704
5039	14815	8700
5040	14817	8697
5041	14820	8694
5042	14823	8691
5043	14825	8688
5044	14828	8685
5045	14830	8682
5046	14833	8679
5047	14837	8676
5048	14839	8673
5049	14842	8670
5050	14844	8667
5051	14847	8663
5052	14849	8660
5053	14852	8657
5054	14855	8654
5055	14857	8651
5056	14860	8648
5057	14868	8648
5058	14870	8645
5059	14874	8642
5060	14879	8640
5061	14885	8639
5062	14888	8636
5063	14891	8633
5064	14898	8633
5065	14903	8631
5066	14905	8628
5067	14908	8624
5068	14910	8621
5069	14915	8620
5070	14920	8617
5071	14922	8614
5072	14925	8611
5073	14928	8608
5074	14932	8606
5075	14935	8603
5076	14938	8600
5077	14941	8597
5078	14943	8594
5079	14947	8591
5080	14950	8588
5081	14953	8585
5082	14956	8583
5083	14959	8580
5084	14962	8577
5085	14965	8574
5086	14968	8571
5087	14971	8568
5088	14974	8565
5089	14976	8562
5090	14981	8560
5091	14984	8557
5092	14986	8554
5093	14989	8550
5094	14991	8547
5095	14994	8544
5096	14996	8541
5097	14999	8538
5098	15002	8535
5099	15004	8532
5100	15007	8528
5101	15009	8525
5102	15012	8522
5103	15015	8519
5104	15017	8516
5105	15020	8513
5106	15022	8510
5107	15025	8507
5108	15028	8504
5109	15032	8501
5110	15035	8498
5111	15038	8495
5112	15041	8492
5113	15044	8489
5114	15047	8487
5115	15049	8483
5116	15054	8482
5117	15058	8479
5118	15063	8477
5119	15067	8475
5120	15072	8473
5121	15078	8472
5122	15084	8471
5123	15087	8468
5124	15092	8466
5125	15096	8464
5126	15100	8461
5127	15106	8460
5128	15111	8458
5129	15122	8460
5130	15126	8457
5131	15129	8455
5132	15138	8455
5133	15143	8453
5134	15145	8450
5135	15148	8447
5136	15153	8445
5137	15158	8443
5138	15160	8440
5139	15163	8437
5140	15168	8435
5141	15171	8432
5142	15175	8429
5143	15177	8426
5144	15180	8424
5145	15183	8421
5146	15186	8417
5147	15189	8414
5148	15192	8412
5149	15195	8409
5150	15199	8406
5151	15202	8403
5152	15205	8400
5153	15207	8397
5154	15210	8394
5155	15212	8391
5156	15217	8389
5157	15219	8385
5158	15222	8382
5159	15225	8379
5160	15227	8376
5161	15231	8373
5162	15233	8370
5163	15236	8367
5164	15239	8364
5165	15242	8361
5166	15245	8358
5167	15248	8355
5168	15251	8352
5169	15253	8349
5170	15256	8346
5171	15258	8343
5172	15261	8340
5173	15264	8337
5174	15267	8334
5175	15270	8331
5176	15274	8328
5177	15278	8326
5178	15281	8324
5179	15286	8322
5180	15289	8319
5181	15292	8316
5182	15295	8313
5183	15298	8310
5184	15301	8307
5185	15303	8303
5186	15306	8300
5187	15309	8297
5188	15311	8294
5189	15314	8291
5190	15317	8288
5191	15319	8285
5192	15322	8282
5193	15324	8279
5194	15327	8276
5195	15330	8273
5196	15333	8269
5197	15335	8266
5198	15338	8263
5199	15342	8261
5200	15345	8258
5201	15348	8255
5202	15350	8252
5203	15352	8248
5204	15355	8245
5205	15358	8242
5206	15361	8239
5207	15363	8236
5208	15366	8233
5209	15368	8230
5210	15371	8226
5211	15374	8224
5212	15377	8220
5213	15379	8217
5214	15382	8214
5215	15385	8211
5216	15388	8208
5217	15391	8206
5218	15394	8203
5219	15397	8200
5220	15400	8197
5221	15404	8194
5222	15406	8191
5223	15409	8188
5224	15412	8185
5225	15415	8182
5226	15418	8179
5227	15422	8177
5228	15424	8173
5229	15427	8171
5230	15430	8168
5231	15434	8165
5232	15437	8162
5233	15439	8159
5234	15442	8156
5235	15445	8153
5236	15448	8150
5237	15451	8147
5238	15454	8144
5239	15457	8141
5240	15459	8138
5241	15462	8135
5242	15466	8133
5243	15469	8130
5244	15472	8126
5245	15474	8123
5246	15476	8120
5247	15479	8117
5248	15484	8115
5249	15487	8112
5250	15491	8109
5251	15494	8107
5252	15498	8104
5253	15501	8102
5254	15505	8099
5255	15508	8096
5256	15511	8093
5257	15517	8092
5258	15521	8089
5259	15524	8087
5260	15527	8084
5261	15532	8082
5262	15535	8079
5263	15542	8078
5264	15549	8077
5265	15552	8074
5266	15555	8071
5267	15558	8068
5268	15563	8067
5269	15567	8064
5270	15572	8062
5271	15579	8061
5272	15586	8060
5273	15592	8059
5274	15599	8058
5275	15604	8056
5276	15612	8056
5277	15616	8053
5278	15621	8051
5279	15624	8048
5280	15629	8047
5281	15633	8044
5282	15636	8041
5283	15639	8038
5284	15643	8036
5285	15646	8033
5286	15649	8030
5287	15652	8027
5288	15659	8026
5289	15662	8023
5290	15665	8020
5291	15668	8018
5292	15671	8015
5293	15676	8013
5294	15679	8010
5295	15682	8007
5296	15685	8004
5297	15689	8001
5298	15692	7998
5299	15695	7995
5300	15698	7992
5301	15702	7990
5302	15705	7987
5303	15708	7984
5304	15713	7982
5305	15717	7980
5306	15720	7977
5307	15725	7975
5308	15729	7972
5309	15734	7970
5310	15741	7969
5311	15745	7967
5312	15748	7964
5313	15753	7962
5314	15762	7962
5315	15774	7964
5316	15777	7961
5317	15780	7958
5318	15784	7955
5319	15789	7953
5320	15792	7950
5321	15795	7947
5322	15798	7945
5323	15801	7942
5324	15804	7939
5325	15807	7936
5326	15810	7933
5327	15813	7930
5328	15816	7927
5329	15819	7924
5330	15822	7921
5331	15825	7918
5332	15828	7915
5333	15831	7912
5334	15834	7909
5335	15837	7906
5336	15840	7904
5337	15844	7901
5338	15849	7899
5339	15854	7897
5340	15859	7895
5341	15866	7894
5342	15869	7891
5343	15872	7888
5344	15874	7885
5345	15877	7882
5346	15882	7880
5347	15885	7877
5348	15888	7874
5349	15891	7871
5350	15894	7868
5351	15897	7865
5352	15901	7863
5353	15904	7860
5354	15907	7857
5355	15910	7854
5356	15913	7851
5357	15916	7848
5358	15919	7845
5359	15922	7842
5360	15924	7839
5361	15927	7836
5362	15930	7833
5363	15933	7830
5364	15936	7827
5365	15939	7823
5366	15941	7820
5367	15945	7818
5368	15948	7815
5369	15951	7812
5370	15954	7809
5371	15957	7806
5372	15961	7804
5373	15964	7801
5374	15967	7798
5375	15971	7795
5376	15974	7792
5377	15977	7789
5378	15980	7786
5379	15983	7783
5380	15986	7780
5381	15989	7777
5382	15992	7774
5383	15995	7771
5384	15998	7768
5385	16001	7766
5386	16004	7763
5387	16007	7760
5388	16010	7757
5389	16013	7754
5390	16017	7751
5391	16019	7748
5392	16023	7745
5393	16025	7742
5394	16028	7739
5395	16032	7736
5396	16035	7733
5397	16040	7731
5398	16043	7729
5399	16047	7726
5400	16051	7724
5401	16055	7721
5402	16058	7718
5403	16073	7721
5404	16076	7718
5405	16079	7715
5406	16082	7712
5407	16087	7710
5408	16091	7708
5409	16096	7706
5410	16099	7703
5411	16102	7700
5412	16106	7697
5413	16113	7696
5414	16119	7695
5415	16124	7693
5416	16128	7690
5417	16132	7687
5418	16135	7685
5419	16140	7683
5420	16143	7680
5421	16146	7677
5422	16150	7674
5423	16153	7671
5424	16157	7669
5425	16160	7666
5426	16164	7663
5427	16167	7660
5428	16170	7657
5429	16173	7654
5430	16176	7651
5431	16179	7649
5432	16183	7646
5433	16186	7643
5434	16189	7640
5435	16192	7637
5436	16195	7634
5437	16199	7631
5438	16202	7629
5439	16205	7626
5440	16209	7623
5441	16212	7620
5442	16215	7617
5443	16218	7614
5444	16222	7612
5445	16225	7609
5446	16232	7608
5447	16235	7604
5448	16238	7602
5449	16241	7599
5450	16246	7597
5451	16249	7594
5452	16251	7590
5453	16254	7587
5454	16257	7584
5455	16261	7582
5456	16264	7579
5457	16268	7576
5458	16271	7573
5459	16276	7571
5460	16279	7569
5461	16283	7566
5462	16286	7563
5463	16289	7560
5464	16293	7557
5465	16300	7556
5466	16305	7554
5467	16308	7551
5468	16311	7548
5469	16315	7546
5470	16319	7543
5471	16322	7540
5472	16326	7538
5473	16329	7535
5474	16332	7532
5475	16338	7530
5476	16341	7527
5477	16344	7524
5478	16348	7522
5479	16351	7519
5480	16354	7516
5481	16357	7513
5482	16361	7510
5483	16364	7507
5484	16367	7504
5485	16370	7502
5486	16375	7499
5487	16378	7496
5488	16381	7493
5489	16384	7490
5490	16388	7488
5491	16391	7485
5492	16395	7482
5493	16401	7481
5494	16405	7478
5495	16411	7477
5496	16417	7475
5497	16421	7472
5498	16426	7470
5499	16430	7468
5500	16434	7465
5501	16439	7463
5502	16442	7460
5503	16445	7457
5504	16449	7455
5505	16453	7452
5506	16456	7449
5507	16460	7447
5508	16465	7445
5509	16471	7443
5510	16478	7442
5511	16482	7440
5512	16486	7437
5513	16489	7434
5514	16492	7431
5515	16497	7429
5516	16504	7428
5517	16509	7425
5518	16518	7425
5519	16521	7422
5520	16525	7420
5521	16530	7418
5522	16534	7415
5523	16537	7412
5524	16540	7409
5525	16547	7408
5526	16550	7405
5527	16553	7402
5528	16556	7399
5529	16561	7397
5530	16564	7394
5531	16568	7391
5532	16570	7388
5533	16575	7386
5534	16578	7383
5535	16583	7380
5536	16586	7377
5537	16589	7374
5538	16593	7372
5539	16595	7369
5540	16599	7366
5541	16602	7363
5542	16605	7360
5543	16610	7358
5544	16615	7356
5545	16618	7353
5546	16623	7351
5547	16625	7347
5548	16628	7344
5549	16631	7341
5550	16634	7338
5551	16636	7335
5552	16640	7332
5553	16643	7329
5554	16646	7326
5555	16650	7324
5556	16653	7321
5557	16656	7318
5558	16659	7315
5559	16662	7312
5560	16665	7309
5561	16668	7306
5562	16672	7303
5563	16675	7300
5564	16677	7297
5565	16681	7294
5566	16684	7291
5567	16687	7289
5568	16691	7286
5569	16695	7283
5570	16698	7280
5571	16734	7292
5572	16751	7295
5573	16756	7292
5574	16759	7290
5575	16762	7286
5576	16766	7284
5577	16772	7282
5578	16777	7280
5579	16785	7279
5580	16790	7277
5581	16793	7274
5582	16804	7275
5583	16807	7271
5584	16810	7269
5585	16813	7265
5586	16818	7263
5587	16821	7260
5588	16825	7258
5589	16828	7255
5590	16833	7253
5591	16838	7250
5592	16842	7248
5593	16848	7246
5594	16852	7243
5595	16855	7241
5596	16859	7238
5597	16864	7236
5598	16867	7233
5599	16870	7230
5600	16875	7227
5601	16878	7225
5602	16881	7221
5603	16884	7218
5604	16887	7216
5605	16890	7213
5606	16894	7210
5607	16897	7207
5608	16900	7204
5609	16903	7201
5610	16906	7198
5611	16911	7196
5612	16914	7193
5613	16917	7190
5614	16920	7187
5615	16923	7184
5616	16926	7181
5617	16929	7178
5618	16933	7175
5619	16935	7172
5620	16938	7169
5621	16942	7166
5622	16945	7163
5623	16948	7160
5624	16951	7157
5625	16954	7154
5626	16959	7152
5627	16962	7149
5628	16965	7146
5629	16968	7143
5630	16972	7140
5631	16977	7138
5632	16980	7135
5633	16983	7132
5634	16986	7129
5635	16991	7126
5636	16995	7124
5637	16999	7121
5638	17003	7119
5639	17007	7116
5640	17010	7113
5641	17013	7110
5642	17017	7107
5643	17025	7107
5644	17030	7104
5645	17036	7103
5646	17040	7100
5647	17044	7097
5648	17048	7095
5649	17052	7092
5650	17056	7089
5651	17059	7087
5652	17064	7084
5653	17071	7083
5654	17080	7082
5655	17086	7081
5656	17090	7078
5657	17093	7075
5658	17096	7072
5659	17101	7070
5660	17105	7067
5661	17110	7065
5662	17113	7062
5663	17119	7060
5664	17123	7058
5665	17126	7055
5666	17136	7054
5667	17140	7052
5668	17186	7066
5669	17191	7064
5670	17196	7062
5671	17205	7061
5672	17209	7059
5673	17215	7057
5674	17218	7054
5675	17223	7051
5676	17233	7051
5677	17237	7049
5678	17242	7046
5679	17245	7043
5680	17249	7041
5681	17260	7041
5682	17267	7040
5683	17271	7037
5684	17274	7034
5685	17278	7031
5686	17281	7028
5687	17284	7025
5688	17287	7022
5689	17290	7019
5690	17293	7016
5691	17297	7013
5692	17300	7010
5693	17303	7007
5694	17306	7004
5695	17308	7001
5696	17312	6998
5697	17315	6995
5698	17318	6992
5699	17321	6989
5700	17324	6986
5701	17329	6983
5702	17331	6980
5703	17334	6977
5704	17337	6974
5705	17339	6971
5706	17343	6968
5707	17346	6965
5708	17349	6962
5709	17352	6959
5710	17355	6956
5711	17359	6953
5712	17362	6950
5713	17365	6947
5714	17368	6944
5715	17371	6941
5716	17376	6938
5717	17379	6935
5718	17382	6932
5719	17384	6929
5720	17387	6926
5721	17392	6924
5722	17395	6921
5723	17398	6918
5724	17401	6915
5725	17405	6912
5726	17408	6909
5727	17411	6906
5728	17414	6903
5729	17416	6899
5730	17420	6896
5731	17423	6894
5732	17426	6890
5733	17429	6887
5734	17432	6884
5735	17435	6881
5736	17439	6879
5737	17442	6876
5738	17445	6872
5739	17449	6870
5740	17452	6867
5741	17456	6864
5742	17459	6861
5743	17462	6858
5744	17465	6855
5745	17469	6852
5746	17472	6849
5747	17475	6846
5748	17478	6843
5749	17481	6840
5750	17483	6837
5751	17488	6834
5752	17491	6831
5753	17494	6828
5754	17497	6825
5755	17500	6822
5756	17503	6819
5757	17506	6816
5758	17510	6813
5759	17512	6810
5760	17515	6807
5761	17518	6804
5762	17521	6801
5763	17525	6798
5764	17527	6795
5765	17530	6792
5766	17532	6788
5767	17535	6785
5768	17538	6782
5769	17540	6779
5770	17543	6775
5771	17546	6772
5772	17549	6769
5773	17552	6766
5774	17555	6763
5775	17558	6760
5776	17561	6757
5777	17564	6754
5778	17568	6751
5779	17571	6748
5780	17574	6745
5781	17577	6742
5782	17581	6740
5783	17586	6737
5784	17590	6735
5785	17593	6732
5786	17596	6729
5787	17599	6726
5788	17603	6723
5789	17606	6720
5790	17609	6717
5791	17613	6714
5792	17617	6711
5793	17621	6709
5794	17625	6706
5795	17630	6704
5796	17634	6701
5797	17637	6698
5798	17640	6695
5799	17643	6692
5800	17647	6689
5801	17651	6686
5802	17654	6683
5803	17659	6681
5804	17662	6678
5805	17665	6675
5806	17668	6672
5807	17673	6670
5808	17677	6667
5809	17681	6664
5810	17684	6661
5811	17688	6659
5812	17692	6656
5813	17695	6653
5814	17698	6650
5815	17701	6647
5816	17704	6644
5817	17707	6641
5818	17710	6637
5819	17713	6634
5820	17717	6632
5821	17719	6628
5822	17723	6626
5823	17726	6622
5824	17729	6619
5825	17732	6616
5826	17735	6613
5827	17739	6611
5828	17742	6608
5829	17745	6604
5830	17749	6602
5831	17752	6599
5832	17755	6596
5833	17760	6593
5834	17767	6592
5835	17774	6591
5836	17779	6588
5837	17783	6585
5838	17792	6584
5839	17797	6582
5840	17800	6579
5841	17804	6577
5842	17810	6575
5843	17815	6572
5844	17819	6569
5845	17823	6567
5846	17827	6564
5847	17832	6562
5848	17838	6560
5849	17844	6558
5850	17848	6555
5851	17852	6553
5852	17856	6550
5853	17859	6547
5854	17863	6544
5855	17868	6542
5856	17872	6539
5857	17875	6536
5858	17878	6533
5859	17881	6530
5860	17887	6528
5861	17890	6525
5862	17894	6522
5863	17897	6519
5864	17901	6516
5865	17918	6518
5866	17922	6515
5867	17925	6512
5868	17928	6509
5869	17933	6507
5870	17936	6504
5871	17939	6501
5872	17942	6498
5873	17948	6496
5874	17951	6492
5875	17954	6489
5876	17957	6487
5877	17963	6484
5878	17966	6481
5879	17969	6478
5880	17973	6475
5881	17977	6473
5882	17982	6470
5883	17985	6467
5884	17988	6464
5885	17992	6461
5886	17996	6459
5887	18004	6458
5888	18007	6455
5889	18013	6453
5890	18018	6450
5891	18022	6447
5892	18025	6444
5893	18028	6441
5894	18032	6438
5895	18035	6435
5896	18038	6432
5897	18041	6430
5898	18045	6427
5899	18050	6424
5900	18052	6421
5901	18057	6418
5902	18060	6415
5903	18065	6413
5904	18068	6410
5905	18073	6408
5906	18078	6405
5907	18085	6404
5908	18090	6401
5909	18097	6399
5910	18100	6396
5911	18104	6394
5912	18107	6391
5913	18111	6388
5914	18114	6385
5915	18118	6382
5916	18121	6379
5917	18124	6376
5918	18127	6373
5919	18130	6370
5920	18132	6366
5921	18135	6363
5922	18139	6360
5923	18145	6358
5924	18148	6355
5925	18153	6353
5926	18157	6350
5927	18160	6347
5928	18165	6345
5929	18170	6342
5930	18173	6339
5931	18176	6336
5932	18179	6333
5933	18183	6330
5934	18186	6327
5935	18190	6324
5936	18195	6322
5937	18198	6319
5938	18202	6316
5939	18206	6313
5940	18209	6311
5941	18212	6308
5942	18217	6305
5943	18221	6302
5944	18224	6299
5945	18227	6296
5946	18231	6293
5947	18234	6290
5948	18237	6287
5949	18242	6285
5950	18244	6281
5951	18248	6278
5952	18251	6275
5953	18254	6272
5954	18257	6269
5955	18260	6266
5956	18265	6264
5957	18268	6261
5958	18271	6258
5959	18274	6255
5960	18277	6251
5961	18281	6249
5962	18285	6246
5963	18288	6243
5964	18292	6240
5965	18295	6237
5966	18298	6234
5967	18301	6231
5968	18304	6228
5969	18307	6225
5970	18310	6221
5971	18313	6219
5972	18317	6216
5973	18321	6213
5974	18323	6210
5975	18327	6207
5976	18330	6204
5977	18334	6201
5978	18337	6198
5979	18341	6195
5980	18358	6197
5981	18361	6194
5982	18364	6191
5983	18368	6188
5984	18372	6185
5985	18376	6182
5986	18379	6179
5987	18381	6176
5988	18384	6173
5989	18388	6170
5990	18392	6167
5991	18396	6164
5992	18400	6162
5993	18404	6159
5994	18408	6156
5995	18411	6153
5996	18416	6150
5997	18420	6148
5998	18424	6145
5999	18426	6142
6000	18430	6139
6001	18433	6136
6002	18437	6133
6003	18440	6130
6004	18443	6127
6005	18446	6124
6006	18449	6121
6007	18453	6118
6008	18458	6115
6009	18463	6113
6010	18467	6110
6011	18473	6108
6012	18476	6105
6013	18479	6102
6014	18487	6101
6015	18492	6098
6016	18495	6095
6017	18499	6092
6018	18502	6089
6019	18505	6086
6020	18509	6083
6021	18517	6082
6022	18521	6079
6023	18524	6076
6024	18529	6073
6025	18532	6070
6026	18535	6067
6027	18539	6064
6028	18542	6062
6029	18547	6059
6030	18552	6056
6031	18556	6054
6032	18560	6051
6033	18563	6048
6034	18567	6045
6035	18571	6042
6036	18576	6040
6037	18584	6039
6038	18589	6036
6039	18593	6033
6040	18600	6031
6041	18605	6029
6042	18608	6026
6043	18611	6023
6044	18615	6020
6045	18618	6017
6046	18621	6014
6047	18624	6011
6048	18627	6008
6049	18631	6005
6050	18634	6002
6051	18637	5999
6052	18641	5996
6053	18644	5992
6054	18649	5990
6055	18652	5987
6056	18654	5984
6057	18657	5981
6058	18663	5978
6059	18666	5975
6060	18669	5972
6061	18674	5970
6062	18679	5967
6063	18684	5965
6064	18691	5963
6065	18695	5960
6066	18698	5957
6067	18702	5954
6068	18705	5951
6069	18708	5948
6070	18711	5945
6071	18714	5942
6072	18717	5939
6073	18720	5936
6074	18723	5932
6075	18726	5929
6076	18728	5926
6077	18732	5923
6078	18735	5920
6079	18738	5917
6080	18743	5914
6081	18746	5911
6082	18751	5909
6083	18754	5906
6084	18757	5903
6085	18761	5900
6086	18765	5897
6087	18768	5894
6088	18771	5891
6089	18774	5888
6090	18777	5885
6091	18781	5882
6092	18784	5879
6093	18787	5875
6094	18789	5872
6095	18792	5869
6096	18796	5866
6097	18798	5863
6098	18801	5860
6099	18804	5857
6100	18807	5854
6101	18810	5850
6102	18813	5847
6103	18816	5844
6104	18819	5841
6105	18822	5838
6106	18825	5835
6107	18828	5832
6108	18831	5829
6109	18834	5826
6110	18838	5823
6111	18842	5820
6112	18847	5817
6113	18850	5814
6114	18854	5812
6115	18862	5810
6116	18867	5808
6117	18875	5806
6118	18878	5803
6119	18882	5800
6120	18887	5797
6121	18890	5794
6122	18893	5791
6123	18896	5788
6124	18899	5785
6125	18902	5782
6126	18905	5779
6127	18908	5776
6128	18911	5773
6129	18914	5770
6130	18917	5766
6131	18920	5763
6132	18923	5760
6133	18931	5759
6134	18934	5755
6135	18937	5752
6136	18940	5749
6137	18943	5746
6138	18948	5743
6139	18950	5740
6140	18953	5737
6141	18956	5734
6142	18959	5731
6143	18963	5728
6144	18967	5725
6145	18970	5722
6146	18973	5719
6147	18977	5716
6148	18980	5713
6149	18983	5710
6150	18986	5707
6151	18989	5704
6152	18993	5701
6153	18996	5698
6154	18999	5695
6155	19001	5691
6156	19004	5688
6157	19007	5685
6158	19015	5684
6159	19020	5681
6160	19025	5678
6161	19036	5678
6162	19039	5674
6163	19048	5673
6164	19051	5670
6165	19054	5667
6166	19059	5665
6167	19063	5662
6168	19066	5659
6169	19069	5656
6170	19073	5653
6171	19081	5651
6172	19085	5648
6173	19088	5645
6174	19092	5642
6175	19095	5639
6176	19098	5636
6177	19100	5633
6178	19104	5630
6179	19109	5627
6180	19112	5624
6181	19115	5621
6182	19117	5618
6183	19121	5615
6184	19127	5612
6185	19130	5609
6186	19133	5606
6187	19137	5603
6188	19141	5601
6189	19144	5598
6190	19147	5594
6191	19149	5591
6192	19153	5588
6193	19158	5585
6194	19161	5582
6195	19163	5579
6196	19165	5576
6197	19169	5573
6198	19175	5570
6199	19177	5567
6200	19179	5564
6201	19182	5561
6202	19188	5559
6203	19191	5555
6204	19194	5552
6205	19196	5549
6206	19199	5546
6207	19203	5543
6208	19207	5540
6209	19209	5536
6210	19211	5533
6211	19215	5530
6212	19219	5527
6213	19222	5524
6214	19225	5521
6215	19228	5518
6216	19232	5515
6217	19236	5512
6218	19238	5509
6219	19241	5506
6220	19244	5503
6221	19247	5500
6222	19251	5497
6223	19253	5493
6224	19255	5490
6225	19258	5487
6226	19260	5484
6227	19264	5481
6228	19267	5478
6229	19270	5474
6230	19273	5471
6231	19276	5468
6232	19280	5465
6233	19283	5462
6234	19286	5459
6235	19290	5456
6236	19293	5453
6237	19297	5450
6238	19299	5447
6239	19303	5444
6240	19305	5441
6241	19308	5438
6242	19312	5435
6243	19315	5432
6244	19318	5429
6245	19321	5425
6246	19323	5422
6247	19327	5419
6248	19329	5416
6249	19332	5413
6250	19335	5409
6251	19337	5406
6252	19340	5403
6253	19343	5400
6254	19345	5397
6255	19348	5393
6256	19351	5390
6257	19353	5387
6258	19356	5384
6259	19359	5381
6260	19362	5378
6261	19365	5374
6262	19367	5371
6263	19369	5368
6264	19372	5364
6265	19375	5361
6266	19377	5358
6267	19380	5355
6268	19382	5351
6269	19383	5348
6270	19385	5344
6271	19388	5341
6272	19392	5339
6273	19394	5335
6274	19397	5332
6275	19398	5328
6276	19400	5325
6277	19403	5322
6278	19406	5319
6279	19408	5315
6280	19411	5312
6281	19413	5309
6282	19415	5305
6283	19416	5302
6284	19419	5299
6285	19423	5296
6286	19426	5293
6287	19428	5289
6288	19430	5286
6289	19432	5282
6290	19434	5279
6291	19438	5276
6292	19441	5273
6293	19443	5270
6294	19445	5266
6295	19446	5263
6296	19449	5260
6297	19452	5256
6298	19455	5253
6299	19457	5250
6300	19459	5247
6301	19461	5243
6302	19463	5240
6303	19465	5236
6304	19469	5233
6305	19472	5230
6306	19474	5227
6307	19476	5224
6308	19478	5220
6309	19480	5217
6310	19482	5214
6311	19485	5211
6312	19488	5207
6313	19490	5204
6314	19491	5200
6315	19494	5197
6316	19499	5195
6317	19503	5192
6318	19508	5189
6319	19535	5193
6320	19552	5193
6321	19559	5191
6322	19571	5190
6323	19579	5189
6324	19585	5186
6325	19590	5184
6326	19593	5180
6327	19596	5177
6328	19600	5174
6329	19604	5172
6330	19607	5168
6331	19609	5165
6332	19611	5162
6333	19614	5159
6334	19617	5156
6335	19622	5153
6336	19626	5150
6337	19629	5147
6338	19631	5143
6339	19633	5140
6340	19635	5137
6341	19637	5133
6342	19639	5130
6343	19641	5127
6344	19643	5123
6345	19646	5120
6346	19648	5117
6347	19650	5113
6348	19652	5110
6349	19654	5107
6350	19656	5103
6351	19658	5100
6352	19660	5096
6353	19662	5093
6354	19664	5090
6355	19666	5086
6356	19668	5083
6357	19670	5080
6358	19672	5076
6359	19674	5073
6360	19676	5069
6361	19678	5066
6362	19680	5063
6363	19682	5059
6364	19684	5056
6365	19686	5053
6366	19688	5049
6367	19690	5046
6368	19692	5042
6369	19694	5039
6370	19696	5036
6371	19697	5032
6372	19699	5029
6373	19701	5025
6374	19703	5022
