"Date,""MCP"",""Buy_LV_LOAD"",""Buy_Natural Gas_SUPPLY"",""Buy_RES_SUPPLY"",""Sell_LV_LOAD"",""Sell_Natural Gas_SUPPLY"",""Sell_RES_SUPPLY"",""Buy_MV_LOAD"",""Sell_MV_LOAD"",""Sell_HV_LOAD"",""Buy_HV_LOAD"",""Sell_Big Hydro_SUPPLY"",""Buy_Lignite_SUPPLY"",""Sell_Lignite_SUPPLY"",""Buy_Big Hydro_SUPPLY"",""Buy_PUMP_LOAD"",""Sell_PUMP_LOAD"",""Buy_Exports_GR-IT"",""Sell_Imports_IT-GR"""
"2021-10-25 19:00:00,""272.24"",""21.164"",NULL,""20"",NULL,""25"",""16.543"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""0.4"",NULL"
"2021-10-25 20:00:00,""247.43"",""34.248"",NULL,""20"",NULL,""37.53"",""20.228"",""3.51"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-25 21:00:00,""229.23"",""32.934"",NULL,""20"",NULL,""25"",""8.683"",""2"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""21.3"""
"2021-10-25 22:00:00,""230.05"",""26.249"",NULL,""20"",NULL,""40"",""21.603"",""1.94"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""13.4"",NULL"
"2021-10-25 23:00:00,""176.87"",""29.921"",NULL,""20.97"",NULL,""51.995"",""0.796"",""1.9"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-26 00:00:00,""144.57"",""0.092"",NULL,""14.447"",""2.991"",NULL,""8.893"",NULL,""2.655"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-26 01:00:00,""146.19"",NULL,NULL,""7.696"",""2.774"",NULL,""8.738"",""3.131"",""2.615"",NULL,""3.3"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-26 02:00:00,""135.85"",""3.452"",NULL,""8.559"",""2.422"",NULL,""9.273"",NULL,""2.616"",NULL,""2.3"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-26 03:00:00,""122.78"",""6.111"",NULL,""7.526"",""2.318"",NULL,""10.58"",NULL,""2.639"",NULL,""1.9"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-26 04:00:00,""147.01"",NULL,NULL,""11.172"",""2.485"",NULL,""7.86"",NULL,""2.727"",NULL,""1.9"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-26 05:00:00,""172.03"",""0.421"",NULL,""13.089"",""2.881"",NULL,""7.48"",NULL,""3.149"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-26 06:00:00,""249.85"",""0.954"",NULL,NULL,""3.532"",NULL,""35.64"",NULL,""3.913"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""42.1"",NULL"
"2021-10-26 07:00:00,""307.03"",NULL,NULL,NULL,""4.926"",""8"",""61.098"",NULL,""4.558"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""78.6"",NULL"
"2021-10-26 08:00:00,""291.8"",NULL,NULL,""22.89"",""8.849"",NULL,""9.28"",NULL,""4.761"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-26 09:00:00,""254.52"",NULL,NULL,""1.83"",""9.093"",NULL,""11.517"",NULL,""4.841"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""23.6"",NULL"
"2021-10-26 10:00:00,""210"",NULL,NULL,""4.91"",""8.386"",NULL,""9.135"",NULL,""4.885"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""17.5"",NULL"
"2021-10-26 11:00:00,""205.46"",NULL,NULL,NULL,""7.355"",NULL,""45.427"",""1.474"",""4.859"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""56.2"",NULL"
"2021-10-26 12:00:00,""204.1"",NULL,NULL,""10.028"",""4.388"",NULL,""35.661"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""30"",NULL"
"2021-10-26 13:00:00,""202.24"",NULL,NULL,""12.061"",""5.71"",NULL,""6.15"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""0.2"""
"2021-10-26 14:00:00,""210"",NULL,NULL,""11.856"",""5.289"",NULL,""23.684"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""17.1"",NULL"
"2021-10-26 15:00:00,""206.5"",NULL,NULL,""17.066"",""1.964"",NULL,""1.246"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""13.9"""
"2021-10-26 16:00:00,""253.62"",""0.186"",NULL,""9.138"",""0.78"",NULL,""1.796"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""6.7"""
"2021-10-26 17:00:00,""258.34"",NULL,NULL,""9.092"",""8.582"",NULL,""0.51"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-26 18:00:00,""334.41"",NULL,NULL,""5.714"",""1.642"",NULL,""59.165"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""55.1"",NULL"
"2021-10-26 19:00:00,""325.01"",""2.611"",NULL,""5.144"",""3.141"",NULL,""48.334"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""43.7"",NULL"
"2021-10-26 20:00:00,""264.49"",""1.919"",NULL,""5.532"",""0.186"",""12"",""45.006"",NULL,""0.211"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""50"",NULL"
"2021-10-26 21:00:00,""237.8"",NULL,NULL,""5.538"",""0.057"",""26.538"",""43.691"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""64.7"",NULL"
"2021-10-26 22:00:00,""234.39"",NULL,NULL,""4.874"",""0.68"",""58.61"",""50.362"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""104.8"",NULL"
"2021-10-26 23:00:00,""201.88"",NULL,NULL,""10.084"",""0.028"",""9.06"",""0.996"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-27 00:00:00,""152.12"",""0.413"",""10"",""14.405"",""14.913"",NULL,""7.32"",NULL,""2.585"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-27 01:00:00,""142.34"",""0.098"",""30"",""13.918"",""34.663"",NULL,""9.33"",NULL,""2.523"",NULL,""2.5"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-27 02:00:00,""137.01"",NULL,""25"",""15.561"",""29.276"",NULL,""10.26"",NULL,""2.525"",NULL,""1.5"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-27 03:00:00,""134.31"",NULL,""20"",""17.389"",""24.808"",NULL,""11.14"",NULL,""2.541"",NULL,""1.1"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-27 04:00:00,""155.73"",""0.32"",""5"",""0.029"",""10.435"",""8.189"",""17.506"",NULL,""2.619"",NULL,""1.1"",NULL,NULL,NULL,NULL,NULL,NULL,""32.3"",NULL"
"2021-10-27 05:00:00,""181.52"",NULL,NULL,""18.862"",""5.823"",NULL,""10.91"",NULL,""3.134"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""1"",NULL"
"2021-10-27 06:00:00,""242.11"",NULL,NULL,""1.465"",""5.841"",""5.232"",""19.327"",NULL,""3.826"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""32.8"",NULL"
"2021-10-27 07:00:00,""253.42"",""10.375"",NULL,""15.288"",""5.431"",""10"",""10.226"",NULL,""4.539"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""4.5"",NULL"
"2021-10-27 08:00:00,""262"",""0.589"",""10"",""14.048"",""14.511"",NULL,""9.585"",NULL,""4.826"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""4.3"",NULL"
"2021-10-27 09:00:00,""240.05"",""0.477"",NULL,NULL,""4.256"",""6.081"",""35.87"",NULL,""4.907"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""50.6"",NULL"
"2021-10-27 10:00:00,""180.1"",""20.698"",NULL,""11.624"",""4.827"",""38.53"",""35.586"",NULL,""4.903"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""51.5"",NULL"
"2021-10-27 11:00:00,""160"",""30.697"",NULL,""12.378"",""6.466"",""30"",""8.63"",NULL,""4.88"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""6.9"",NULL"
"2021-10-27 12:00:00,""156.99"",""40.071"",NULL,""12.957"",""0.834"",""40"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""12.2"""
"2021-10-27 13:00:00,""160"",""55.232"",NULL,""5.488"",""0.883"",""55"",""13.439"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""8.6"",NULL"
"2021-10-27 14:00:00,""160"",""65.48"",NULL,""9.468"",""4.854"",""65"",""8.704"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""3.6"",NULL"
"2021-10-27 15:00:00,""160"",""75"",NULL,""9.106"",""6.806"",""75"",""5.98"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""3.7"",NULL"
"2021-10-27 16:00:00,""187.88"",""65"",NULL,""32.682"",""0.292"",""65"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""32.4"""
"2021-10-27 17:00:00,""237.26"",""50"",NULL,""3.533"",""1.181"",""50"",""1.089"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""1.3"""
"2021-10-27 18:00:00,""286.26"",NULL,NULL,""2.588"",""1.007"",""0.738"",""0.843"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-27 19:00:00,""281.48"",""27.485"",NULL,""3.063"",""0.798"",""29.05"",""0.7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-27 20:00:00,""244"",""35.453"",NULL,""4.283"",""0.793"",""49.085"",""0.654"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""10.8"",NULL"
"2021-10-27 21:00:00,""199.9"",""15"",NULL,""16.983"",""3.286"",""15"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""13.7"""
"2021-10-27 22:00:00,""206.7"",""40"",NULL,""7.438"",""2.615"",""40"",""2.593"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""2.2"""
"2021-10-27 23:00:00,""183.99"",""55"",NULL,""3.361"",""3.224"",""55"",""0.537"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""0.4"",NULL"
"2021-10-28 00:00:00,""175.82"",NULL,NULL,""14.058"",""6.07"",NULL,""5.29"",NULL,""2.698"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-28 01:00:00,""150.63"",NULL,NULL,""11.327"",""5.085"",NULL,""5.1"",NULL,""2.642"",NULL,""1.5"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-28 02:00:00,""144.94"",NULL,NULL,""10.11"",""4.884"",NULL,""4.24"",NULL,""2.886"",NULL,""1.9"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-28 03:00:00,""147.2"",""0.134"",NULL,""9.168"",""4.035"",NULL,""4.29"",NULL,""2.877"",NULL,""1.9"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-28 04:00:00,""162.48"",NULL,NULL,""13.27"",""5.853"",NULL,""6.176"",NULL,""3.141"",NULL,""1.9"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-28 05:00:00,""186.81"",NULL,""100"",""21.584"",""106.726"",NULL,""6.5"",NULL,""3.793"",NULL,""1.1"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""5.7"""
"2021-10-28 06:00:00,""219.8"",NULL,""100"",""8.432"",""110.763"",""89.808"",""5.273"",NULL,""4.646"",NULL,""1.1"",NULL,NULL,NULL,NULL,NULL,NULL,""101"",NULL"
"2021-10-28 07:00:00,""249.9"",""1.213"",NULL,""4.288"",""3.963"",""14.139"",""5.47"",NULL,""5.846"",NULL,""1.1"",NULL,NULL,NULL,NULL,NULL,NULL,""22.8"",NULL"
"2021-10-28 08:00:00,""256.5"",""5.152"",NULL,""2.669"",""1.028"",""9.338"",""4.26"",NULL,""6.759"",NULL,""1.1"",NULL,NULL,NULL,NULL,NULL,NULL,""12.5"",NULL"
"2021-10-28 09:00:00,""227.94"",""4.411"",NULL,""7.899"",""1.323"",NULL,""4.933"",NULL,""7.154"",NULL,""1.1"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-28 10:00:00,""199.77"",""4.426"",NULL,""11.271"",""1.053"",NULL,""4.37"",NULL,""7.041"",NULL,""1.1"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""4.3"""
"2021-10-28 11:00:00,""153.27"",""3.767"",NULL,""8.703"",""2.666"",NULL,""4.27"",NULL,""6.634"",NULL,""1.1"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-28 12:00:00,""144.62"",""4.678"",NULL,""4.078"",""0.221"",NULL,""8.689"",NULL,""0.946"",NULL,""1.1"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-28 13:00:00,""143.8"",""2.293"",NULL,""4.334"",""1.29"",NULL,""4.666"",NULL,""0.671"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-28 14:00:00,""142.05"",""1.119"",NULL,""7.401"",""4.061"",NULL,""3.91"",NULL,""0.549"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-28 15:00:00,""178.18"",NULL,NULL,""11.27"",""6.066"",NULL,""4.57"",NULL,""0.634"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-28 16:00:00,""234.4"",""1.736"",NULL,NULL,NULL,""20"",""49.37"",NULL,""0.589"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""68.2"",NULL"
"2021-10-28 17:00:00,""247.2"",""3.947"",NULL,NULL,NULL,NULL,""28.909"",NULL,""0.765"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""25.7"",NULL"
"2021-10-28 18:00:00,""258"",""5.548"",NULL,NULL,NULL,""3.462"",""27.041"",NULL,""1.186"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""26.1"",NULL"
"2021-10-28 19:00:00,""258.5"",""2.216"",NULL,NULL,NULL,""62.384"",""20.01"",NULL,""1.194"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""81.4"",NULL"
"2021-10-28 20:00:00,""241.01"",NULL,NULL,NULL,""1.794"",""10.39"",""29.699"",NULL,""1.112"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""43"",NULL"
"2021-10-28 21:00:00,""215.39"",NULL,NULL,NULL,""5.221"",""18.126"",""22.626"",NULL,""0.861"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""46.8"",NULL"
"2021-10-28 22:00:00,""221.1"",NULL,NULL,NULL,""6.749"",""14.321"",""26.373"",NULL,""0.782"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""48.2"",NULL"
"2021-10-28 23:00:00,""173.15"",""3.755"",NULL,""8.599"",""6.873"",NULL,""4.83"",NULL,""0.651"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 00:00:00,""147.06"",NULL,NULL,""13.466"",""4.608"",NULL,""5.966"",NULL,""2.892"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 01:00:00,""133.76"",""1.035"",NULL,""10.022"",""1.871"",NULL,""6.28"",NULL,""2.906"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 02:00:00,""108.21"",""1.087"",NULL,""9.215"",""1.771"",NULL,""5.649"",NULL,""2.882"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 03:00:00,""111.91"",""1.062"",NULL,""8.771"",""1.887"",NULL,""4.981"",NULL,""2.965"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 04:00:00,""116.07"",""0.947"",NULL,""8.607"",""2.184"",NULL,""4.25"",NULL,""3.12"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 05:00:00,""167.71"",""0.664"",NULL,""9.326"",""2.551"",NULL,""3.58"",NULL,""3.859"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 06:00:00,""212.36"",""0.546"",NULL,""10.858"",""3.192"",NULL,""2.98"",NULL,""5.232"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 07:00:00,""240.28"",""0.204"",NULL,""14.911"",""4.286"",NULL,""4.3"",NULL,""6.529"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 08:00:00,""239.72"",NULL,NULL,""20.218"",""7.271"",NULL,""6"",NULL,""6.947"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 09:00:00,""170"",""0.06"",NULL,""42.708"",NULL,NULL,""3.973"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""38.8"""
"2021-10-29 10:00:00,""176.93"",NULL,NULL,""19.822"",""6.99"",NULL,""5.666"",NULL,""7.166"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 11:00:00,""160.08"",NULL,""13"",""6.845"",""8.637"",NULL,""3.932"",NULL,""7.276"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 12:00:00,""155.73"",""0.16"",""10"",NULL,""1.259"",""6.695"",""2.206"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 13:00:00,""150.99"",""0.523"",""15"",""0.204"",""0.701"",""13.664"",""1.362"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 14:00:00,""151.12"",""2.747"",""20"",""0.727"",NULL,""25.15"",""3.024"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""4.7"",NULL"
"2021-10-29 15:00:00,""151.04"",""1.463"",""20"",""3.165"",NULL,""24.628"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 16:00:00,""188.99"",""1.083"",""70"",""8"",""0.272"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""78.8"""
"2021-10-29 17:00:00,""220.5"",""0.939"",""70"",""22.519"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""93.5"""
"2021-10-29 18:00:00,""241.1"",NULL,""70"",""18.109"",""0.327"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""87.8"""
"2021-10-29 19:00:00,""241"",NULL,""70"",""20.111"",""0.5"",""61.274"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""28.3"""
"2021-10-29 20:00:00,""219"",NULL,""70"",""11.903"",""1"",""80.903"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 21:00:00,""202"",NULL,""70"",""11.034"",NULL,""81.034"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-29 22:00:00,""185.93"",NULL,NULL,""18.35"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""18.4"""
"2021-10-29 23:00:00,""156.55"",NULL,NULL,""7.214"",NULL,""7.214"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-30 00:00:00,""176.99"",NULL,NULL,""14.278"",""5.476"",NULL,""4.769"",NULL,""4.033"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-30 01:00:00,""156.39"",""0.378"",NULL,""11.336"",""3.822"",NULL,""3.96"",NULL,""3.932"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-30 02:00:00,""151.76"",NULL,""125"",""10.55"",""3.718"",NULL,""2.95"",NULL,""3.882"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""125"",NULL,NULL"
"2021-10-30 03:00:00,""150.81"",NULL,""125"",""10.928"",""3.951"",NULL,""3.13"",NULL,""3.847"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""125"",NULL,NULL"
"2021-10-30 04:00:00,""152.15"",""0.841"",NULL,""10.311"",""3.827"",NULL,""3.54"",NULL,""3.785"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-30 05:00:00,""154.8"",""3.07"",NULL,""7.886"",""4.148"",NULL,""2.788"",NULL,""4.02"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-30 06:00:00,""179.97"",""4.17"",NULL,""7.603"",""4.512"",NULL,""2.755"",NULL,""4.506"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-30 07:00:00,""204.02"",""1.247"",NULL,""0.86"",""5.162"",""20"",""12.373"",NULL,""4.877"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""40.3"",NULL"
"2021-10-30 08:00:00,""222.3"",""1.637"",NULL,NULL,""5.826"",""18.857"",""17.473"",NULL,""5.119"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""45.6"",NULL"
"2021-10-30 09:00:00,""175.25"",""0.83"",NULL,""14.875"",""6.233"",NULL,""4.35"",NULL,""5.122"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-30 10:00:00,""170.13"",""0.28"",NULL,""31.462"",""6.553"",""15.54"",""4.49"",NULL,""5.159"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-30 11:00:00,""145.17"",NULL,NULL,""30.128"",""6.719"",NULL,""4.69"",NULL,""5.115"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""13.6"""
"2021-10-30 12:00:00,""149.89"",""0.44"",NULL,""4.06"",NULL,NULL,""4.5"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-30 13:00:00,""134.76"",NULL,NULL,""5.821"",""1.09"",NULL,""4.731"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-30 14:00:00,""135.82"",NULL,NULL,""4.774"",""1.32"",NULL,""3.454"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-10-30 15:00:00,""145.17"",""0.45"",NULL,""48.094"",NULL,NULL,""1.24"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""47.3"""
"2021-10-30 16:00:00,""160.28"",""1.1"",NULL,""58.18"",NULL,NULL,""0.29"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""59"""
"2021-10-30 17:00:00,""207.53"",""0.87"",NULL,""1.494"",NULL,""34"",""6.692"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""38.3"",NULL"
"2021-10-30 18:00:00,""230.9"",NULL,NULL,""0.429"",""0.43"",""24.015"",""5.771"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""29.8"",NULL"
"2021-10-30 19:00:00,""238.95"",""1.74"",NULL,""16.01"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""90"",NULL,NULL,NULL,""107.8"""
"2021-10-30 20:00:00,""230"",""0.65"",NULL,""9.317"",NULL,""2.603"",""5.234"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""90"",NULL,NULL,NULL,""92.1"""
"2021-10-30 21:00:00,""209"",""0.257"",NULL,""17.152"",NULL,""18.102"",""2.796"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""3.5"",NULL"
"2021-10-30 22:00:00,""179.02"",NULL,NULL,""65.893"",""0.2"",""25.986"",""1.821"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""37.9"""
"2021-10-30 23:00:00,""155.83"",NULL,NULL,""57.307"",""0.22"",""24.2"",""0.076"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""32.8"""
"2021-11-01 00:00:00,""178.7"",""7.082"",NULL,""1.699"",NULL,NULL,""11.437"",""1.856"",NULL,NULL,""0.8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-11-01 01:00:00,""162.63"",""6.833"",NULL,""10.372"",NULL,NULL,""27.89"",""1.864"",NULL,NULL,""1.9"",NULL,NULL,NULL,NULL,NULL,NULL,""6.9"",NULL"
"2021-11-01 02:00:00,""151.56"",""6.432"",NULL,""0.394"",NULL,NULL,""4.966"",""1.912"",NULL,NULL,""1.9"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""5.7"""
"2021-11-01 03:00:00,""150"",""6.466"",NULL,NULL,NULL,NULL,""14.325"",""1.984"",NULL,NULL,""1.9"",NULL,NULL,NULL,NULL,NULL,NULL,""4"",NULL"
"2021-11-01 04:00:00,""148.5"",""6.757"",NULL,NULL,NULL,NULL,""14.83"",""2.187"",NULL,NULL,""1.9"",NULL,NULL,NULL,NULL,NULL,NULL,""4"",NULL"
"2021-11-01 05:00:00,""192.22"",""7.504"",NULL,""6.54"",NULL,""16.61"",""1.04"",""2.806"",NULL,NULL,""0.8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-11-01 06:00:00,""253.74"",""9.699"",NULL,""0.3"",NULL,NULL,""14.405"",""3.606"",NULL,NULL,""0.8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-11-01 07:00:00,""254.64"",""10.754"",NULL,""0.056"",NULL,""5"",""10.995"",""4.385"",NULL,NULL,""0.8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-11-01 08:00:00,""238.52"",""10.057"",NULL,""15.681"",""0.853"",""24.728"",""5.65"",""4.693"",NULL,NULL,""0.8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
