,ΑΛΒΑΝΙΑ_IMP,ΒΟΥΛΓΑΡΙΑ_IMP,FYROM_IMP,ΙΤΑΛΙΑ_IMP,ΤΟΥΡΚΙΑ_IMP,TOTAL IMPORTS,ΑΛΒΑΝΙΑ_EXP,ΒΟΥΛΓΑΡΙΑ_EXP,FYROM_EXP,ΙΤΑΛΙΑ_EXP,ΤΟΥΡΚΙΑ_EXP,TOTAL EXPORTS,EXPORTS-IMPORTS
2022-04-19 06:00:00,136.0,298.0,365.0,478.0,412.0,1689.0,0.0,0.0,0.0,0.0,0.0,0.0,-1689.0
2022-04-19 07:00:00,226.0,246.0,386.0,478.0,356.0,1692.0,0.0,0.0,0.0,0.0,0.0,0.0,-1692.0
2022-04-19 08:00:00,252.0,238.0,375.0,478.0,348.0,1691.0,0.0,0.0,0.0,0.0,0.0,0.0,-1691.0
2022-04-19 09:00:00,257.0,229.0,377.0,478.0,341.0,1682.0,0.0,0.0,0.0,0.0,0.0,0.0,-1682.0
2022-04-19 10:00:00,253.0,226.0,395.0,479.0,341.0,1694.0,0.0,0.0,0.0,0.0,0.0,0.0,-1694.0
2022-04-19 11:00:00,212.0,248.0,382.0,478.0,370.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,-1690.0
2022-04-19 12:00:00,178.0,272.0,366.0,479.0,389.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,-1684.0
2022-04-19 13:00:00,191.0,267.0,379.0,479.0,361.0,1677.0,0.0,0.0,0.0,0.0,0.0,0.0,-1677.0
2022-04-19 14:00:00,180.0,269.0,369.0,478.0,374.0,1670.0,0.0,0.0,0.0,0.0,0.0,0.0,-1670.0
2022-04-19 15:00:00,134.0,238.0,352.0,478.0,356.0,1558.0,0.0,0.0,0.0,0.0,0.0,0.0,-1558.0
2022-04-19 16:00:00,117.0,238.0,352.0,480.0,358.0,1545.0,0.0,0.0,0.0,0.0,0.0,0.0,-1545.0
2022-04-19 17:00:00,134.0,283.0,398.0,479.0,385.0,1679.0,0.0,0.0,0.0,0.0,0.0,0.0,-1679.0
2022-04-19 18:00:00,132.0,297.0,375.0,478.0,402.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,-1684.0
2022-04-19 19:00:00,149.0,289.0,304.0,478.0,446.0,1666.0,0.0,0.0,0.0,0.0,0.0,0.0,-1666.0
2022-04-19 20:00:00,198.0,272.0,309.0,479.0,413.0,1671.0,0.0,0.0,0.0,0.0,0.0,0.0,-1671.0
2022-04-19 21:00:00,199.0,275.0,307.0,478.0,422.0,1681.0,0.0,0.0,0.0,0.0,0.0,0.0,-1681.0
2022-04-19 22:00:00,124.0,309.0,327.0,479.0,438.0,1677.0,0.0,0.0,0.0,0.0,0.0,0.0,-1677.0
2022-04-19 23:00:00,127.0,317.0,276.0,478.0,479.0,1677.0,0.0,0.0,0.0,0.0,0.0,0.0,-1677.0
2022-04-20 00:00:00,103,339,280,479,471,1672,0,0,0,0,0,0,-1672
2022-04-20 01:00:00,57.0,367.0,272.0,479.0,519.0,1694.0,0.0,0.0,0.0,0.0,0.0,0.0,-1694.0
2022-04-20 02:00:00,55.0,365.0,291.0,479.0,496.0,1686.0,0.0,0.0,0.0,0.0,0.0,0.0,-1686.0
2022-04-20 03:00:00,58.0,353.0,316.0,478.0,480.0,1685.0,0.0,0.0,0.0,0.0,0.0,0.0,-1685.0
2022-04-20 04:00:00,87.0,341.0,319.0,478.0,458.0,1683.0,0.0,0.0,0.0,0.0,0.0,0.0,-1683.0
2022-04-20 05:00:00,100.0,330.0,295.0,478.0,451.0,1654.0,0.0,0.0,0.0,0.0,0.0,0.0,-1654.0
2022-04-20 06:00:00,153.0,309.0,342.0,479.0,392.0,1675.0,0.0,0.0,0.0,0.0,0.0,0.0,-1675.0
2022-04-20 07:00:00,208.0,266.0,325.0,479.0,362.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,-1640.0
2022-04-20 08:00:00,227.0,237.0,288.0,479.0,276.0,1507.0,0.0,0.0,0.0,0.0,0.0,0.0,-1507.0
2022-04-20 09:00:00,97.0,260.0,208.0,478.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,-1043.0
2022-04-20 10:00:00,225.0,353.0,375.0,217.0,0.0,1170.0,0.0,0.0,0.0,16.0,0.0,16.0,-1154.0
2022-04-20 11:00:00,201.0,379.0,383.0,41.0,0.0,1004.0,0.0,0.0,0.0,2.0,0.0,2.0,-1002.0
2022-04-20 12:00:00,149.0,365.0,324.0,0.0,0.0,838.0,0.0,0.0,0.0,67.0,0.0,67.0,-771.0
2022-04-20 13:00:00,7.0,291.0,152.0,104.0,0.0,554.0,20.0,0.0,0.0,1.0,0.0,21.0,-533.0
2022-04-20 14:00:00,70.0,380.0,276.0,0.0,0.0,726.0,5.0,0.0,0.0,391.0,0.0,396.0,-330.0
2022-04-20 15:00:00,63.0,386.0,310.0,0.0,0.0,759.0,0.0,0.0,0.0,524.0,0.0,524.0,-235.0
2022-04-20 16:00:00,44.0,363.0,263.0,0.0,0.0,670.0,0.0,0.0,0.0,522.0,0.0,522.0,-148.0
2022-04-20 17:00:00,80.0,388.0,313.0,0.0,0.0,781.0,0.0,0.0,0.0,521.0,0.0,521.0,-260.0
2022-04-20 18:00:00,45.0,317.0,234.0,0.0,149.0,745.0,2.0,0.0,0.0,440.0,0.0,442.0,-303.0
2022-04-20 19:00:00,123.0,276.0,212.0,0.0,335.0,946.0,0.0,0.0,0.0,193.0,0.0,193.0,-753.0
2022-04-20 20:00:00,119.0,248.0,193.0,92.0,321.0,973.0,0.0,0.0,0.0,2.0,0.0,2.0,-971.0
2022-04-20 21:00:00,137.0,261.0,208.0,49.0,376.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,-1031.0
2022-04-20 22:00:00,85.0,229.0,168.0,289.0,363.0,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,-1134.0
2022-04-20 23:00:00,98.0,290.0,203.0,355.0,444.0,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,-1390.0
2022-04-21 00:00:00,38,312,166,424,477,1417,0,0,0,0,0,0,-1417
2022-04-21 01:00:00,20.0,369.0,214.0,259.0,563.0,1425.0,6.0,0.0,0.0,0.0,0.0,6.0,-1419.0
2022-04-21 02:00:00,20.0,377.0,253.0,243.0,554.0,1447.0,2.0,0.0,0.0,0.0,0.0,2.0,-1445.0
2022-04-21 03:00:00,34.0,378.0,267.0,280.0,549.0,1508.0,0.0,0.0,0.0,0.0,0.0,0.0,-1508.0
2022-04-21 04:00:00,31.0,371.0,269.0,441.0,532.0,1644.0,0.0,0.0,0.0,0.0,0.0,0.0,-1644.0
2022-04-21 05:00:00,66.0,354.0,291.0,478.0,497.0,1686.0,0.0,0.0,0.0,0.0,0.0,0.0,-1686.0
2022-04-21 06:00:00,100.0,326.0,311.0,480.0,470.0,1687.0,0.0,0.0,0.0,0.0,0.0,0.0,-1687.0
2022-04-21 07:00:00,111.0,314.0,278.0,481.0,504.0,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,-1688.0
2022-04-21 08:00:00,195.0,468.0,499.0,480.0,33.0,1675.0,0.0,0.0,0.0,0.0,0.0,0.0,-1675.0
2022-04-21 09:00:00,181.0,509.0,509.0,68.0,0.0,1267.0,0.0,0.0,0.0,70.0,0.0,70.0,-1197.0
2022-04-21 10:00:00,159.0,536.0,498.0,0.0,0.0,1193.0,0.0,0.0,0.0,235.0,0.0,235.0,-958.0
2022-04-21 11:00:00,153.0,544.0,491.0,0.0,0.0,1188.0,0.0,0.0,0.0,182.0,0.0,182.0,-1006.0
2022-04-21 12:00:00,132.0,565.0,499.0,47.0,0.0,1243.0,0.0,0.0,0.0,1.0,0.0,1.0,-1242.0
2022-04-21 13:00:00,82.0,572.0,506.0,49.0,0.0,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,-1209.0
2022-04-21 14:00:00,57.0,588.0,480.0,30.0,0.0,1155.0,0.0,0.0,0.0,20.0,0.0,20.0,-1135.0
2022-04-21 15:00:00,82.0,598.0,506.0,0.0,0.0,1186.0,0.0,0.0,0.0,240.0,0.0,240.0,-946.0
2022-04-21 16:00:00,101.0,585.0,506.0,0.0,0.0,1192.0,0.0,0.0,0.0,155.0,0.0,155.0,-1037.0
2022-04-21 17:00:00,133.0,580.0,496.0,41.0,0.0,1250.0,0.0,0.0,0.0,1.0,0.0,1.0,-1249.0
2022-04-21 18:00:00,159.0,553.0,486.0,397.0,0.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,-1595.0
2022-04-21 19:00:00,175.0,540.0,486.0,480.0,0.0,1681.0,0.0,0.0,0.0,0.0,0.0,0.0,-1681.0
2022-04-21 20:00:00,130.0,316.0,247.0,480.0,503.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,-1676.0
2022-04-21 21:00:00,60.0,310.0,221.0,479.0,502.0,1572.0,0.0,0.0,0.0,0.0,0.0,0.0,-1572.0
2022-04-21 22:00:00,69.0,342.0,287.0,480.0,498.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,-1676.0
2022-04-21 23:00:00,79.0,344.0,279.0,480.0,486.0,1668.0,0.0,0.0,0.0,0.0,0.0,0.0,-1668.0
2022-04-22 00:00:00,34,357,227,252,496,1366,4,0,0,0,0,4,-1362
2022-04-22 01:00:00,4.0,303.0,125.0,392.0,450.0,1274.0,59.0,0.0,0.0,0.0,0.0,59.0,-1215.0
2022-04-22 02:00:00,35.0,369.0,276.0,476.0,498.0,1654.0,3.0,0.0,0.0,0.0,0.0,3.0,-1651.0
2022-04-22 03:00:00,40.0,363.0,313.0,478.0,484.0,1678.0,0.0,0.0,0.0,0.0,0.0,0.0,-1678.0
2022-04-22 04:00:00,28.0,364.0,319.0,478.0,487.0,1676.0,1.0,0.0,0.0,0.0,0.0,1.0,-1675.0
2022-04-22 05:00:00,44.0,350.0,335.0,477.0,460.0,1666.0,0.0,0.0,0.0,0.0,0.0,0.0,-1666.0
2022-04-22 06:00:00,93.0,327.0,383.0,478.0,377.0,1658.0,0.0,0.0,0.0,0.0,0.0,0.0,-1658.0
2022-04-22 07:00:00,104.0,324.0,414.0,478.0,354.0,1674.0,0.0,0.0,0.0,0.0,0.0,0.0,-1674.0
2022-04-22 08:00:00,120.0,313.0,396.0,222.0,365.0,1416.0,0.0,0.0,0.0,0.0,0.0,0.0,-1416.0
2022-04-22 09:00:00,134.0,428.0,485.0,1.0,101.0,1149.0,0.0,0.0,0.0,293.0,0.0,293.0,-856.0
2022-04-22 10:00:00,53.0,415.0,386.0,0.0,0.0,854.0,0.0,0.0,0.0,517.0,0.0,517.0,-337.0
2022-04-22 11:00:00,0.0,395.0,295.0,0.0,0.0,690.0,31.0,0.0,0.0,480.0,0.0,511.0,-179.0
2022-04-22 12:00:00,0.0,360.0,211.0,0.0,0.0,571.0,103.0,0.0,0.0,525.0,0.0,628.0,57.0
2022-04-22 13:00:00,0.0,349.0,156.0,0.0,0.0,505.0,184.0,0.0,0.0,525.0,0.0,709.0,204.0
2022-04-22 14:00:00,0.0,337.0,154.0,0.0,0.0,491.0,212.0,0.0,0.0,525.0,0.0,737.0,246.0
2022-04-22 15:00:00,0.0,327.0,187.0,0.0,0.0,514.0,197.0,0.0,0.0,525.0,0.0,722.0,208.0
2022-04-22 16:00:00,0.0,360.0,255.0,0.0,0.0,615.0,135.0,0.0,0.0,525.0,0.0,660.0,45.0
2022-04-22 17:00:00,0.0,364.0,253.0,0.0,133.0,750.0,117.0,0.0,0.0,474.0,0.0,591.0,-159.0
2022-04-22 18:00:00,0.0,370.0,312.0,0.0,415.0,1097.0,38.0,0.0,0.0,523.0,0.0,561.0,-536.0
2022-04-22 19:00:00,30.0,387.0,344.0,0.0,443.0,1204.0,1.0,0.0,0.0,523.0,0.0,524.0,-680.0
2022-04-22 20:00:00,27.0,390.0,351.0,0.0,440.0,1208.0,1.0,0.0,0.0,524.0,0.0,525.0,-683.0
2022-04-22 21:00:00,27.0,394.0,350.0,0.0,430.0,1201.0,1.0,0.0,0.0,523.0,0.0,524.0,-677.0
2022-04-22 22:00:00,52.0,393.0,379.0,0.0,388.0,1212.0,0.0,0.0,0.0,449.0,0.0,449.0,-763.0
2022-04-22 23:00:00,52.0,407.0,354.0,0.0,398.0,1211.0,0.0,0.0,0.0,412.0,0.0,412.0,-799.0
2022-04-23 00:00:00,58,429,383,0,311,1181,0,0,0,387,0,387,-794
2022-04-23 01:00:00,19.0,444.0,336.0,0.0,318.0,1117.0,10.0,0.0,0.0,521.0,0.0,531.0,-586.0
2022-04-23 02:00:00,90.0,458.0,435.0,0.0,286.0,1269.0,0.0,0.0,0.0,461.0,0.0,461.0,-808.0
2022-04-23 03:00:00,108.0,488.0,479.0,0.0,305.0,1380.0,0.0,0.0,0.0,223.0,0.0,223.0,-1157.0
2022-04-23 04:00:00,137.0,510.0,519.0,0.0,309.0,1475.0,0.0,0.0,0.0,140.0,0.0,140.0,-1335.0
2022-04-23 05:00:00,119.0,510.0,518.0,97.0,320.0,1564.0,0.0,0.0,0.0,16.0,0.0,16.0,-1548.0
2022-04-23 06:00:00,105.0,495.0,522.0,220.0,397.0,1739.0,0.0,0.0,0.0,0.0,0.0,0.0,-1739.0
2022-04-23 07:00:00,69.0,471.0,487.0,274.0,486.0,1787.0,0.0,0.0,0.0,0.0,0.0,0.0,-1787.0
2022-04-23 08:00:00,57.0,461.0,474.0,87.0,503.0,1582.0,0.0,0.0,0.0,0.0,0.0,0.0,-1582.0
2022-04-23 09:00:00,46.0,448.0,464.0,5.0,524.0,1487.0,0.0,0.0,0.0,7.0,0.0,7.0,-1480.0
2022-04-23 10:00:00,39.0,406.0,417.0,0.0,507.0,1369.0,0.0,0.0,0.0,55.0,0.0,55.0,-1314.0
2022-04-23 11:00:00,1.0,394.0,344.0,97.0,517.0,1353.0,47.0,0.0,0.0,1.0,0.0,48.0,-1305.0
2022-04-23 12:00:00,7.0,404.0,364.0,17.0,528.0,1320.0,28.0,0.0,0.0,112.0,0.0,140.0,-1180.0
2022-04-23 13:00:00,1.0,418.0,380.0,0.0,594.0,1393.0,23.0,0.0,0.0,186.0,0.0,209.0,-1184.0
2022-04-23 14:00:00,4.0,441.0,398.0,0.0,619.0,1462.0,14.0,0.0,0.0,336.0,0.0,350.0,-1112.0
2022-04-23 15:00:00,3.0,435.0,423.0,0.0,609.0,1470.0,16.0,0.0,0.0,311.0,0.0,327.0,-1143.0
2022-04-23 16:00:00,31.0,425.0,441.0,0.0,602.0,1499.0,2.0,0.0,0.0,83.0,0.0,85.0,-1414.0
2022-04-23 17:00:00,52.0,417.0,432.0,0.0,609.0,1510.0,0.0,0.0,0.0,54.0,0.0,54.0,-1456.0
2022-04-23 18:00:00,76.0,411.0,440.0,324.0,567.0,1818.0,0.0,0.0,0.0,1.0,0.0,1.0,-1817.0
2022-04-23 19:00:00,116.0,404.0,437.0,104.0,538.0,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,-1599.0
2022-04-23 20:00:00,125.0,413.0,456.0,153.0,499.0,1646.0,0.0,0.0,0.0,0.0,0.0,0.0,-1646.0
2022-04-23 21:00:00,143.0,416.0,470.0,120.0,490.0,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,-1639.0
2022-04-23 22:00:00,143.0,402.0,483.0,82.0,489.0,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,-1599.0
2022-04-23 23:00:00,157.0,409.0,490.0,111.0,460.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,-1627.0
2022-04-24 00:00:00,148,413,499,250,453,1763,0,0,0,0,0,0,-1763
2022-04-24 01:00:00,197.0,401.0,583.0,6.0,295.0,1482.0,0.0,0.0,0.0,95.0,0.0,95.0,-1387.0
2022-04-24 02:00:00,227.0,387.0,599.0,186.0,299.0,1698.0,0.0,0.0,0.0,1.0,0.0,1.0,-1697.0
2022-04-24 03:00:00,236.0,385.0,615.0,468.0,305.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,-2009.0
2022-04-24 04:00:00,232.0,364.0,589.0,480.0,291.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,-1956.0
2022-04-24 05:00:00,249.0,355.0,587.0,479.0,286.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,-1956.0
2022-04-24 06:00:00,204.0,340.0,554.0,478.0,355.0,1931.0,0.0,0.0,0.0,0.0,0.0,0.0,-1931.0
2022-04-24 07:00:00,190.0,350.0,552.0,363.0,381.0,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,-1836.0
2022-04-24 08:00:00,130.0,349.0,538.0,146.0,405.0,1568.0,0.0,0.0,0.0,0.0,0.0,0.0,-1568.0
2022-04-24 09:00:00,70.0,357.0,518.0,8.0,418.0,1371.0,0.0,0.0,0.0,53.0,0.0,53.0,-1318.0
2022-04-24 10:00:00,85.0,375.0,559.0,0.0,353.0,1372.0,3.0,0.0,0.0,367.0,0.0,370.0,-1002.0
2022-04-24 11:00:00,0.0,215.0,299.0,0.0,253.0,767.0,152.0,0.0,0.0,7.0,0.0,159.0,-608.0
2022-04-24 12:00:00,0.0,228.0,294.0,0.0,287.0,809.0,186.0,0.0,0.0,412.0,0.0,598.0,-211.0
2022-04-24 13:00:00,0.0,231.0,212.0,0.0,181.0,624.0,183.0,0.0,0.0,483.0,0.0,666.0,42.0
2022-04-24 14:00:00,0.0,80.0,0.0,23.0,14.0,117.0,313.0,0.0,45.0,3.0,22.0,383.0,266.0
2022-04-24 15:00:00,0.0,71.0,1.0,158.0,20.0,250.0,295.0,0.0,28.0,0.0,16.0,339.0,89.0
2022-04-24 16:00:00,0.0,101.0,51.0,204.0,56.0,412.0,232.0,0.0,0.0,0.0,1.0,233.0,-179.0
2022-04-24 17:00:00,109.0,320.0,523.0,4.0,195.0,1151.0,4.0,0.0,0.0,342.0,0.0,346.0,-805.0
2022-04-24 18:00:00,163.0,371.0,625.0,0.0,307.0,1466.0,0.0,0.0,0.0,67.0,0.0,67.0,-1399.0
2022-04-24 19:00:00,74.0,372.0,509.0,94.0,489.0,1538.0,0.0,0.0,0.0,2.0,0.0,2.0,-1536.0
2022-04-24 20:00:00,102.0,365.0,535.0,323.0,477.0,1802.0,0.0,0.0,0.0,0.0,0.0,0.0,-1802.0
2022-04-24 21:00:00,96.0,377.0,529.0,350.0,488.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,-1840.0
2022-04-24 22:00:00,87.0,373.0,529.0,476.0,493.0,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,-1958.0
2022-04-24 23:00:00,96.0,369.0,501.0,140.0,516.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,-1622.0
2022-04-25 00:00:00,101,383,483,0,516,1483,0,0,0,226,0,226,-1257
2022-04-25 01:00:00,85.0,402.0,476.0,0.0,540.0,1503.0,0.0,0.0,0.0,512.0,0.0,512.0,-991.0
2022-04-25 02:00:00,103.0,392.0,474.0,0.0,535.0,1504.0,0.0,0.0,0.0,402.0,0.0,402.0,-1102.0
2022-04-25 03:00:00,101.0,390.0,468.0,0.0,534.0,1493.0,0.0,0.0,0.0,294.0,0.0,294.0,-1199.0
2022-04-25 04:00:00,71.0,398.0,473.0,49.0,528.0,1519.0,0.0,0.0,0.0,1.0,0.0,1.0,-1518.0
2022-04-25 05:00:00,86.0,402.0,486.0,66.0,536.0,1576.0,0.0,0.0,0.0,0.0,0.0,0.0,-1576.0
2022-04-25 06:00:00,103.0,378.0,491.0,0.0,518.0,1490.0,0.0,0.0,0.0,69.0,0.0,69.0,-1421.0
2022-04-25 07:00:00,105.0,370.0,485.0,0.0,491.0,1451.0,0.0,0.0,0.0,116.0,0.0,116.0,-1335.0
2022-04-25 08:00:00,62.0,353.0,461.0,0.0,467.0,1343.0,0.0,0.0,0.0,378.0,0.0,378.0,-965.0
2022-04-25 09:00:00,35.0,346.0,402.0,0.0,463.0,1246.0,2.0,0.0,0.0,436.0,0.0,438.0,-808.0
2022-04-25 10:00:00,0.0,291.0,242.0,0.0,420.0,953.0,98.0,0.0,0.0,522.0,0.0,620.0,-333.0
2022-04-25 11:00:00,0.0,196.0,105.0,0.0,278.0,579.0,137.0,0.0,0.0,395.0,0.0,532.0,-47.0
2022-04-25 12:00:00,0.0,193.0,121.0,0.0,188.0,502.0,119.0,0.0,0.0,522.0,0.0,641.0,139.0
2022-04-25 13:00:00,0.0,189.0,107.0,0.0,144.0,440.0,156.0,0.0,0.0,524.0,0.0,680.0,240.0
2022-04-25 14:00:00,0.0,154.0,44.0,0.0,84.0,282.0,191.0,0.0,1.0,524.0,0.0,716.0,434.0
2022-04-25 15:00:00,0.0,126.0,24.0,0.0,73.0,223.0,190.0,0.0,1.0,524.0,0.0,715.0,492.0
2022-04-25 16:00:00,0.0,144.0,16.0,0.0,271.0,431.0,215.0,0.0,6.0,524.0,0.0,745.0,314.0
2022-04-25 17:00:00,0.0,206.0,155.0,0.0,353.0,714.0,74.0,0.0,0.0,523.0,0.0,597.0,-117.0
2022-04-25 18:00:00,31.0,255.0,281.0,0.0,373.0,940.0,4.0,0.0,0.0,487.0,0.0,491.0,-449.0
2022-04-25 19:00:00,74.0,177.0,206.0,0.0,333.0,790.0,0.0,0.0,0.0,382.0,0.0,382.0,-408.0
2022-04-25 20:00:00,28.0,120.0,115.0,0.0,282.0,545.0,1.0,0.0,0.0,500.0,0.0,501.0,-44.0
2022-04-25 21:00:00,10.0,161.0,175.0,0.0,315.0,661.0,6.0,0.0,0.0,512.0,0.0,518.0,-143.0
2022-04-25 22:00:00,135.0,277.0,381.0,0.0,376.0,1169.0,0.0,0.0,0.0,512.0,0.0,512.0,-657.0
2022-04-25 23:00:00,212.0,312.0,466.0,0.0,405.0,1395.0,0.0,0.0,0.0,510.0,0.0,510.0,-885.0
2022-04-26 00:00:00,186,309,436,0,370,1301,0,0,0,331,0,331,-970
2022-04-26 01:00:00,111.0,332.0,374.0,0.0,441.0,1258.0,0.0,0.0,0.0,58.0,0.0,58.0,-1200.0
2022-04-26 02:00:00,147.0,377.0,461.0,43.0,504.0,1532.0,0.0,0.0,0.0,0.0,0.0,0.0,-1532.0
2022-04-26 03:00:00,150.0,384.0,459.0,0.0,528.0,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,-1521.0
2022-04-26 04:00:00,159.0,389.0,446.0,2.0,523.0,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,-1519.0
2022-04-26 05:00:00,179.0,379.0,459.0,60.0,504.0,1581.0,0.0,0.0,0.0,0.0,0.0,0.0,-1581.0
2022-04-26 06:00:00,261.0,335.0,489.0,164.0,412.0,1661.0,0.0,0.0,0.0,0.0,0.0,0.0,-1661.0
2022-04-26 07:00:00,182.0,192.0,251.0,209.0,318.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,-1152.0
2022-04-26 08:00:00,92.0,105.0,98.0,471.0,298.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,-1064.0
2022-04-26 09:00:00,64.0,101.0,77.0,181.0,292.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,-715.0
2022-04-26 10:00:00,234.0,242.0,323.0,21.0,395.0,1215.0,0.0,0.0,0.0,286.0,0.0,286.0,-929.0
2022-04-26 11:00:00,178.0,320.0,409.0,0.0,516.0,1423.0,0.0,0.0,0.0,391.0,0.0,391.0,-1032.0
2022-04-26 12:00:00,138.0,329.0,384.0,0.0,546.0,1397.0,0.0,0.0,0.0,103.0,0.0,103.0,-1294.0
2022-04-26 13:00:00,107.0,317.0,353.0,0.0,517.0,1294.0,0.0,0.0,0.0,6.0,0.0,6.0,-1288.0
2022-04-26 14:00:00,119.0,318.0,366.0,0.0,544.0,1347.0,0.0,0.0,0.0,290.0,0.0,290.0,-1057.0
2022-04-26 15:00:00,140.0,298.0,384.0,0.0,522.0,1344.0,0.0,0.0,0.0,372.0,0.0,372.0,-972.0
2022-04-26 16:00:00,162.0,289.0,394.0,0.0,525.0,1370.0,0.0,0.0,0.0,245.0,0.0,245.0,-1125.0
2022-04-26 17:00:00,191.0,307.0,436.0,0.0,534.0,1468.0,0.0,0.0,0.0,2.0,0.0,2.0,-1466.0
2022-04-26 18:00:00,230.0,284.0,408.0,284.0,523.0,1729.0,0.0,0.0,0.0,0.0,0.0,0.0,-1729.0
2022-04-26 19:00:00,191.0,210.0,277.0,237.0,454.0,1369.0,0.0,0.0,0.0,0.0,0.0,0.0,-1369.0
2022-04-26 20:00:00,317.0,253.0,429.0,21.0,422.0,1442.0,0.0,0.0,0.0,99.0,0.0,99.0,-1343.0
2022-04-26 21:00:00,331.0,297.0,467.0,0.0,425.0,1520.0,0.0,0.0,0.0,112.0,0.0,112.0,-1408.0
2022-04-26 22:00:00,311.0,305.0,466.0,0.0,436.0,1518.0,0.0,0.0,0.0,144.0,0.0,144.0,-1374.0
2022-04-26 23:00:00,250.0,317.0,434.0,174.0,515.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,-1690.0
2022-04-27 00:00:00,257,316,427,9,490,1499,0,0,0,91,0,91,-1408
2022-04-27 01:00:00,123.0,365.0,436.0,0.0,587.0,1511.0,0.0,0.0,0.0,68.0,0.0,68.0,-1443.0
2022-04-27 02:00:00,125.0,364.0,434.0,0.0,585.0,1508.0,0.0,0.0,0.0,58.0,0.0,58.0,-1450.0
2022-04-27 03:00:00,126.0,360.0,439.0,49.0,581.0,1555.0,0.0,0.0,0.0,0.0,0.0,0.0,-1555.0
2022-04-27 04:00:00,140.0,355.0,454.0,53.0,558.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,-1560.0
2022-04-27 05:00:00,173.0,337.0,467.0,53.0,544.0,1574.0,0.0,0.0,0.0,0.0,0.0,0.0,-1574.0
2022-04-27 06:00:00,196.0,314.0,488.0,57.0,512.0,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,-1567.0
2022-04-27 07:00:00,180.0,211.0,308.0,336.0,459.0,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,-1494.0
2022-04-27 08:00:00,253.0,252.0,395.0,19.0,520.0,1439.0,0.0,0.0,0.0,294.0,0.0,294.0,-1145.0
2022-04-27 09:00:00,248.0,259.0,394.0,0.0,542.0,1443.0,0.0,0.0,0.0,509.0,0.0,509.0,-934.0
2022-04-27 10:00:00,234.0,308.0,428.0,0.0,553.0,1523.0,0.0,0.0,0.0,370.0,0.0,370.0,-1153.0
2022-04-27 11:00:00,173.0,334.0,401.0,1.0,602.0,1511.0,0.0,0.0,0.0,4.0,0.0,4.0,-1507.0
2022-04-27 12:00:00,122.0,339.0,344.0,171.0,620.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,-1596.0
2022-04-27 13:00:00,116.0,324.0,324.0,162.0,606.0,1532.0,0.0,0.0,0.0,0.0,0.0,0.0,-1532.0
2022-04-27 14:00:00,132.0,348.0,362.0,54.0,646.0,1542.0,0.0,0.0,0.0,0.0,0.0,0.0,-1542.0
2022-04-27 15:00:00,152.0,338.0,373.0,18.0,634.0,1515.0,0.0,0.0,0.0,1.0,0.0,1.0,-1514.0
2022-04-27 16:00:00,138.0,347.0,398.0,238.0,638.0,1759.0,0.0,0.0,0.0,0.0,0.0,0.0,-1759.0
2022-04-27 17:00:00,131.0,342.0,388.0,435.0,609.0,1905.0,0.0,0.0,0.0,0.0,0.0,0.0,-1905.0
2022-04-27 18:00:00,203.0,329.0,400.0,255.0,564.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,-1751.0
2022-04-27 19:00:00,273.0,287.0,386.0,245.0,552.0,1743.0,0.0,0.0,0.0,0.0,0.0,0.0,-1743.0
2022-04-27 20:00:00,309.0,273.0,394.0,130.0,526.0,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,-1632.0
