"Date,""Total Activated Balancing Energy UP"",""Total Activated Balancing Energy Down"",""Total Activated Balancing Energy"",""Imbalance Price"",""mFRR Price Down"""
"2021-07-01 18:45:00,""173.98149"",""214.35722"",""-42.13573"",""59.5477905"",""61.88"""
"2021-07-01 19:00:00,""147.50692"",""188.55033"",""-36.89541"",""61.13661296"",""63.72"""
"2021-07-01 19:15:00,""151.82808"",""230.248"",""-76.34792"",""59.84580491"",""62.2"""
"2021-07-01 19:30:00,""196.95852"",""226.58876"",""-28.16524"",""59.77136747"",""61.88"""
"2021-07-01 19:45:00,""162.55392"",""251.57194"",""-87.48602"",""59.97852129"",""61.88"""
"2021-07-01 20:00:00,""165.69034"",""292.26138"",""-125.91204"",""60.32514915"",""61.88"""
"2021-07-01 20:15:00,""222.85425"",""285.61336"",""-61.50511"",""60.39128988"",""61.88"""
"2021-07-01 20:30:00,""215.30395"",""270.88187"",""-58.71492"",""59.98103608"",""61.88"""
"2021-07-01 20:45:00,""157.58749"",""276.05043"",""-120.62594"",""59.19449199"",""61.88"""
"2021-07-01 21:00:00,""210.45247"",""273.05059"",""-71.62012"",""59.14642077"",""61.88"""
"2021-07-01 21:15:00,""145.91214"",""274.10312"",""-122.50998"",""59.91312149"",""61.88"""
"2021-07-01 21:30:00,""123.00433"",""276.44288"",""-149.80255"",""59.57416931"",""61.88"""
"2021-07-01 21:45:00,""138.12702"",""283.26447"",""-137.20145"",""58.13734747"",""61.88"""
"2021-07-01 22:00:00,""107.9471"",""237.52109"",""-135.12499"",""9.81408754"",""10.01"""
"2021-07-01 22:15:00,""104.05354"",""241.34017"",""-135.31663"",""58.85350428"",""61.88"""
"2021-07-01 22:30:00,""78.43733"",""246.74678"",""-166.98545"",""14.87436203"",""15.11"""
"2021-07-01 22:45:00,""73.97981"",""294.68733"",""-219.99652"",""9.91107151"",""10.01"""
"2021-07-01 23:00:00,""165.9093"",""270.09365"",""-102.51035"",""0"",""0"""
"2021-07-01 23:15:00,""127.43306"",""247.76809"",""-118.25803"",""9.8781148"",""10.01"""
"2021-07-01 23:30:00,""108.08215"",""278.31538"",""-167.32123"",""0"",""0"""
"2021-07-01 23:45:00,""59.64006"",""246.7644"",""-189.19434"",""47.88851361"",""48.28"""
"2021-07-02 00:00:00,""54.71556"",""161.00624"",""-98.43268"",""57.67860714"",""62.25"""
"2021-07-02 00:15:00,""55.59198"",""178.70122"",""-122.42424"",""59.05723245"",""62.25"""
"2021-07-02 00:30:00,""53.8329"",""205.83641"",""-151.50951"",""48.81999996"",""48.82"""
"2021-07-02 00:45:00,""52.88923"",""214.08905"",""-163.28382"",""48.81999999"",""48.82"""
"2021-07-02 01:00:00,""71.22095"",""175.21399"",""-102.47404"",""58.56085818"",""62.25"""
"2021-07-02 01:15:00,""31.92369"",""188.39986"",""-160.93617"",""54.80162655"",""62.25"""
"2021-07-02 01:30:00,""43.30431"",""218.53308"",""-166.81177"",""0.01"",""0.01"""
"2021-07-02 01:45:00,""56.97535"",""219.9542"",""-163.81985"",""0.01"",""0.01"""
"2021-07-02 02:00:00,""37.55148"",""176.499"",""-143.73952"",""40.21923703"",""48.82"""
"2021-07-02 02:15:00,""67.06092"",""192.5195"",""-124.14358"",""0"",""0"""
"2021-07-02 02:30:00,""32.31832"",""161.29803"",""-128.34471"",""44.97732168"",""48.82"""
"2021-07-02 02:45:00,""29.00919"",""166.66015"",""-136.46696"",""43.86951659"",""48.82"""
"2021-07-02 03:00:00,""37.21827"",""165.3261"",""-129.60483"",""41.41866967"",""48.82"""
"2021-07-02 03:15:00,""42.88118"",""161.80831"",""-116.36913"",""0.02877376"",""0.03"""
"2021-07-02 03:30:00,""16.69346"",""143.34276"",""-122.8083"",""45.08626588"",""48.82"""
"2021-07-02 03:45:00,""17.49317"",""127.97028"",""-111.46911"",""0.01"",""0.01"""
"2021-07-02 04:00:00,""22.28271"",""139.79748"",""-118.16277"",""0.01"",""0.01"""
"2021-07-02 04:15:00,""22.55615"",""146.13593"",""-122.27778"",""46.53744281"",""48.82"""
"2021-07-02 04:30:00,""23.34199"",""149.93654"",""-126.41555"",""45.49380802"",""48.82"""
"2021-07-02 04:45:00,""29.32147"",""150.53002"",""-121.36555"",""0.98340999"",""1.01"""
"2021-07-02 05:00:00,""60.69401"",""175.03809"",""-110.03508"",""48.76465914"",""48.82"""
"2021-07-02 05:15:00,""56.21355"",""157.80581"",""-102.27626"",""58.10143509"",""62.25"""
"2021-07-02 05:30:00,""74.66051"",""163.79877"",""-85.60826"",""58.35481651"",""62.25"""
"2021-07-02 05:45:00,""86.60678"",""139.56803"",""-55.64325"",""57.7328317"",""62.25"""
"2021-07-02 06:00:00,""36.50732"",""150.47592"",""-112.0556"",""58.13753447"",""62.25"""
"2021-07-02 06:15:00,""33.10471"",""172.60454"",""-137.02783"",""48.70691326"",""48.82"""
"2021-07-02 06:30:00,""57.45724"",""141.84385"",""-88.68161"",""48.69160481"",""48.82"""
"2021-07-02 06:45:00,""57.30737"",""116.93866"",""-56.12229"",""55.719287"",""62.25"""
"2021-07-02 07:00:00,""58.33278"",""236.51175"",""-177.47797"",""57.86703438"",""62.25"""
"2021-07-02 07:15:00,""59.91809"",""234.99511"",""-178.11502"",""47.47199301"",""48.82"""
"2021-07-02 07:30:00,""61.62241"",""241.11237"",""-178.90696"",""47.40468139"",""48.82"""
"2021-07-02 07:45:00,""60.62679"",""239.74499"",""-178.7952"",""47.34054209"",""48.82"""
"2021-07-02 08:00:00,""60.61094"",""256.07348"",""-198.14254"",""46.20630469"",""48.82"""
"2021-07-02 08:15:00,""67.3909"",""240.82521"",""-172.33331"",""46.91735474"",""48.82"""
"2021-07-02 08:30:00,""56.46556"",""242.77484"",""-190.51028"",""46.77679923"",""48.82"""
"2021-07-02 08:45:00,""66.37542"",""270.79594"",""-195.19652"",""40.77376965"",""48.82"""
"2021-07-02 09:00:00,""104.53358"",""255.53832"",""-154.66074"",""0"",""0"""
"2021-07-02 09:15:00,""97.80078"",""255.10604"",""-159.70226"",""0"",""0"""
"2021-07-02 09:30:00,""73.21472"",""278.91688"",""-202.39116"",""40.02822944"",""48.82"""
"2021-07-02 09:45:00,""79.20871"",""251.54549"",""-167.63678"",""42.90637987"",""48.82"""
"2021-07-02 10:00:00,""67.03984"",""267.77321"",""-213.81837"",""47.65674023"",""48.82"""
"2021-07-02 10:15:00,""36.46052"",""271.06139"",""-226.31787"",""47.43590689"",""48.82"""
"2021-07-02 10:30:00,""55.62282"",""274.83962"",""-219.0138"",""45.19344616"",""48.82"""
"2021-07-02 10:45:00,""45.63378"",""276.75997"",""-223.61219"",""45.02894974"",""48.82"""
"2021-07-02 11:00:00,""55.39315"",""266.83769"",""-213.40754"",""16.08235441"",""16.12"""
"2021-07-02 11:15:00,""76.89815"",""256.7521"",""-180.40595"",""16.11932263"",""16.13"""
"2021-07-02 11:30:00,""57.87744"",""216.73364"",""-158.3332"",""48.65787567"",""48.82"""
"2021-07-02 11:45:00,""49.85133"",""213.31022"",""-158.33889"",""48.44621673"",""48.82"""
"2021-07-02 12:00:00,""89.90175"",""207.95964"",""-120.09789"",""16.13204613"",""16.17"""
"2021-07-02 12:15:00,""72.62454"",""185.76621"",""-110.40467"",""56.39528609"",""62.25"""
"2021-07-02 12:30:00,""70.66679"",""186.25222"",""-113.35243"",""56.96030377"",""62.25"""
"2021-07-02 12:45:00,""73.81991"",""176.97788"",""-102.65297"",""57.96217041"",""62.25"""
"2021-07-02 13:00:00,""82.27993"",""179.32666"",""-93.62773"",""56.44883404"",""59.3"""
"2021-07-02 13:15:00,""85.03338"",""176.61442"",""-92.17504"",""54.65200678"",""59.3"""
"2021-07-02 13:30:00,""71.12802"",""171.28687"",""-98.58685"",""56.85615907"",""59.3"""
"2021-07-02 13:45:00,""57.60192"",""181.00761"",""-119.49269"",""56.1764033"",""59.3"""
"2021-07-02 14:00:00,""71.48573"",""145.33115"",""-71.04142"",""57.84874329"",""59.3"""
"2021-07-02 14:15:00,""61.96163"",""153.05992"",""-88.70229"",""48.61182197"",""48.82"""
"2021-07-02 14:30:00,""80.97646"",""170.26353"",""-87.43007"",""48.61662296"",""48.82"""
"2021-07-02 14:45:00,""76.56943"",""179.64457"",""-99.58114"",""48.36116483"",""48.82"""
"2021-07-02 15:00:00,""58.52468"",""208.5405"",""-149.31382"",""48.27269302"",""48.82"""
"2021-07-02 15:15:00,""48.18301"",""171.75218"",""-121.28417"",""47.94064047"",""48.82"""
"2021-07-02 15:30:00,""54.76176"",""192.29304"",""-137.59528"",""48.54344469"",""48.82"""
"2021-07-02 15:45:00,""79.04973"",""207.61092"",""-126.06919"",""48.70137278"",""48.82"""
"2021-07-02 16:00:00,""67.62317"",""235.77895"",""-163.73778"",""0"",""0"""
"2021-07-02 16:15:00,""81.38103"",""225.53065"",""-142.12662"",""0"",""0"""
"2021-07-02 16:30:00,""97.76398"",""209.0679"",""-113.20692"",""0"",""0"""
"2021-07-02 16:45:00,""95.60838"",""190.2001"",""-92.97172"",""48.26760812"",""48.82"""
"2021-07-02 17:00:00,""37.84141"",""164.09326"",""-117.74885"",""48.77477812"",""48.82"""
"2021-07-02 17:15:00,""55.38898"",""164.09076"",""-109.51378"",""48.81768164"",""48.82"""
"2021-07-02 17:30:00,""66.85328"",""159.30669"",""-92.91441"",""47.72994233"",""48.82"""
"2021-07-02 17:45:00,""82.657"",""164.67361"",""-83.28461"",""47.52063637"",""48.82"""
"2021-07-02 18:00:00,""86.03663"",""209.25757"",""-118.22394"",""53.24688263"",""55"""
"2021-07-02 18:15:00,""95.95148"",""198.59148"",""-101.819"",""47.47782634"",""48.82"""
"2021-07-02 18:30:00,""125.51425"",""223.8674"",""-100.08715"",""48.49616036"",""48.82"""
"2021-07-02 18:45:00,""96.74866"",""115.33015"",""-28.08749"",""45.3872667"",""62.25"""
"2021-07-02 19:00:00,""61.31768"",""146.63659"",""-86.81691"",""43.10408475"",""62.25"""
"2021-07-02 19:15:00,""54.4805"",""133.05412"",""-75.59262"",""49.59655551"",""62.25"""
"2021-07-02 19:30:00,""58.98305"",""163.96997"",""-105.77792"",""45.5411263"",""62.25"""
"2021-07-02 19:45:00,""60.35351"",""173.36113"",""-110.68362"",""46.50733113"",""62.25"""
"2021-07-02 20:00:00,""62.22588"",""223.20291"",""-161.47003"",""38.54894584"",""50.07"""
"2021-07-02 20:15:00,""54.55727"",""195.74651"",""-137.69724"",""47.99469879"",""62.25"""
"2021-07-02 20:30:00,""74.19862"",""200.46545"",""-127.28883"",""49.7703594"",""50.02"""
"2021-07-02 20:45:00,""39.07866"",""164.60624"",""-137.21558"",""46.33968115"",""50.07"""
"2021-07-02 21:00:00,""78.47819"",""193.32574"",""-118.15055"",""45.7843998"",""48.82"""
"2021-07-02 21:15:00,""60.85119"",""195.4799"",""-136.34871"",""46.04728025"",""48.82"""
"2021-07-02 21:30:00,""60.06512"",""221.77586"",""-154.33874"",""47.72207281"",""48.82"""
"2021-07-02 21:45:00,""41.28781"",""218.58193"",""-177.62212"",""47.56782374"",""50.04"""
"2021-07-02 22:00:00,""108.46139"",""226.91381"",""-121.37942"",""48.6910716"",""50.04"""
"2021-07-02 22:15:00,""86.59739"",""170.50354"",""-89.80215"",""54.43163177"",""62.25"""
"2021-07-02 22:30:00,""61.36864"",""159.00726"",""-114.17962"",""53.22685342"",""62.25"""
"2021-07-02 22:45:00,""70.23598"",""225.86671"",""-140.09473"",""47.71580057"",""48.82"""
"2021-07-02 23:00:00,""117.48008"",""225.62332"",""-104.31924"",""9.92767897"",""10.02"""
"2021-07-02 23:15:00,""72.91128"",""169.51768"",""-96.7764"",""9.96866748"",""10.02"""
"2021-07-02 23:30:00,""82.36571"",""188.22724"",""-102.57053"",""10.01167853"",""10.02"""
"2021-07-02 23:45:00,""62.35663"",""179.59396"",""-111.15733"",""10.01999999"",""10.02"""
"2021-07-03 00:00:00,""204.55857"",""183.67121"",""8.63836"",""249.1899999"",""49.1"""
"2021-07-03 00:15:00,""194.56688"",""221.18599"",""-18.66511"",""46.64724632"",""49.1"""
"2021-07-03 00:30:00,""160.75599"",""206.10639"",""-42.4944"",""48.58504794"",""49.1"""
"2021-07-03 00:45:00,""138.14177"",""214.58262"",""-61.78985"",""0"",""0"""
"2021-07-03 01:00:00,""98.32483"",""109.61404"",""-10.09721"",""46.44439363"",""49.1"""
"2021-07-03 01:15:00,""102.00106"",""125.83643"",""-23.20937"",""47.11219647"",""49.1"""
"2021-07-03 01:30:00,""102.40262"",""159.13724"",""-53.51462"",""44.32053286"",""49.1"""
"2021-07-03 01:45:00,""102.02403"",""198.37641"",""-92.61238"",""46.28102198"",""49.1"""
"2021-07-03 02:00:00,""116.20929"",""117.71795"",""0.46134"",""108.564815"",""49.1"""
"2021-07-03 02:15:00,""116.55168"",""142.03683"",""-21.98515"",""47.5065747"",""49.1"""
"2021-07-03 02:30:00,""88.5724"",""134.30724"",""-46.74884"",""44.57285763"",""49.1"""
"2021-07-03 02:45:00,""71.05225"",""110.1285"",""-33.64425"",""37.73892532"",""49.1"""
"2021-07-03 03:00:00,""83.05501"",""74.87912"",""12.65589"",""84.22781987"",""49.1"""
"2021-07-03 03:15:00,""84.88434"",""95.21764"",""-12.2153"",""47.25992025"",""49.1"""
"2021-07-03 03:30:00,""89.82985"",""102.50221"",""-10.35636"",""48.34681569"",""49.1"""
"2021-07-03 03:45:00,""88.91046"",""115.75219"",""-28.08473"",""48.46080308"",""49.1"""
"2021-07-03 04:00:00,""90.45787"",""106.6413"",""-16.03243"",""44.76402434"",""49.1"""
"2021-07-03 04:15:00,""82.82808"",""116.94856"",""-30.52048"",""44.64448991"",""49.1"""
"2021-07-03 04:30:00,""91.32814"",""108.85147"",""-14.32133"",""47.00049948"",""49.1"""
"2021-07-03 04:45:00,""91.15492"",""106.07423"",""-20.36031"",""47.5718602"",""49.1"""
"2021-07-03 05:00:00,""76.06757"",""100.98423"",""-20.02466"",""47.08285321"",""49.1"""
"2021-07-03 05:15:00,""106.75262"",""120.35585"",""-13.69923"",""48.41063894"",""49.1"""
"2021-07-03 05:30:00,""121.5421"",""104.55076"",""21.68234"",""91.08505892"",""49.1"""
"2021-07-03 05:45:00,""113.79254"",""76.63135"",""36.95319"",""90.55264721"",""49.1"""
"2021-07-03 06:00:00,""99.59123"",""74.78032"",""27.33191"",""75.50290993"",""0"""
"2021-07-03 06:15:00,""90.73686"",""67.9712"",""23.20966"",""81.70461735"",""50.2"""
"2021-07-03 06:30:00,""79.15252"",""62.54684"",""18.37168"",""83.20592634"",""50.2"""
"2021-07-03 06:45:00,""92.35332"",""75.77436"",""19.98596"",""87.02551297"",""50.2"""
"2021-07-03 07:00:00,""79.0404"",""82.06162"",""-4.19022"",""47.2936737"",""49.1"""
"2021-07-03 07:15:00,""61.88205"",""89.4106"",""-28.22355"",""45.24754867"",""49.1"""
"2021-07-03 07:30:00,""52.49378"",""84.78695"",""-27.46817"",""46.50748228"",""49.1"""
"2021-07-03 07:45:00,""69.27731"",""74.7961"",""-8.80979"",""49.01933781"",""50"""
"2021-07-03 08:00:00,""73.53595"",""105.31117"",""-23.39922"",""48.83122622"",""49.1"""
"2021-07-03 08:15:00,""39.27225"",""76.27006"",""-36.71981"",""49.02956965"",""50.01"""
"2021-07-03 08:30:00,""44.55765"",""74.44323"",""-34.73458"",""49.19292138"",""50"""
"2021-07-03 08:45:00,""37.33411"",""95.80426"",""-52.61615"",""49.23213605"",""50"""
"2021-07-03 09:00:00,""54.17499"",""144.0392"",""-92.75121"",""0"",""0"""
"2021-07-03 09:15:00,""59.01403"",""152.94641"",""-93.59838"",""47.18696503"",""47.73"""
"2021-07-03 09:30:00,""80.63252"",""166.90413"",""-79.66161"",""46.74516398"",""47.73"""
"2021-07-03 09:45:00,""80.22854"",""151.50452"",""-69.03598"",""47.39352581"",""47.73"""
"2021-07-03 10:00:00,""102.8616"",""220.80394"",""-120.38734"",""47.35708828"",""47.73"""
"2021-07-03 10:15:00,""49.67114"",""161.2097"",""-108.09956"",""47.66732076"",""47.73"""
"2021-07-03 10:30:00,""77.33503"",""180.72546"",""-107.00543"",""48.54998196"",""49.1"""
"2021-07-03 10:45:00,""79.29031"",""198.12856"",""-109.91225"",""47.52326867"",""49.1"""
"2021-07-03 11:00:00,""98.22247"",""236.31625"",""-142.80678"",""0"",""0"""
"2021-07-03 11:15:00,""91.62707"",""211.43518"",""-124.66811"",""45.70362672"",""47.73"""
"2021-07-03 11:30:00,""78.60621"",""220.79568"",""-136.39047"",""45.47556519"",""47.73"""
"2021-07-03 11:45:00,""88.47358"",""212.7432"",""-116.45562"",""45.45275313"",""47.73"""
"2021-07-03 12:00:00,""91.67835"",""230.10489"",""-139.01354"",""47.47613899"",""47.73"""
"2021-07-03 12:15:00,""81.66838"",""219.94031"",""-142.57593"",""46.39287914"",""47.73"""
"2021-07-03 12:30:00,""77.60447"",""211.90821"",""-130.31374"",""45.99448624"",""47.73"""
"2021-07-03 12:45:00,""80.17093"",""209.95636"",""-126.21843"",""47.16491557"",""49.1"""
"2021-07-03 13:00:00,""67.13216"",""212.86541"",""-144.28025"",""47.37849662"",""49.1"""
"2021-07-03 13:15:00,""95.85663"",""234.00145"",""-133.14982"",""47.81405422"",""49.1"""
"2021-07-03 13:30:00,""87.47844"",""234.59957"",""-147.31513"",""47.29250155"",""47.73"""
"2021-07-03 13:45:00,""48.75437"",""243.006"",""-200.82263"",""46.22131"",""47.73"""
"2021-07-03 14:00:00,""62.3323"",""258.61944"",""-197.47414"",""0"",""0"""
"2021-07-03 14:15:00,""82.18858"",""265.00205"",""-178.25647"",""9.85234"",""10.01"""
"2021-07-03 14:30:00,""74.2625"",""270.21288"",""-195.79738"",""9.84948866"",""10.01"""
"2021-07-03 14:45:00,""69.80648"",""274.63933"",""-202.24285"",""0"",""0"""
"2021-07-03 15:00:00,""50.65578"",""277.97019"",""-225.28141"",""9.97607548"",""10.01"""
"2021-07-03 15:15:00,""76.85917"",""268.22076"",""-188.94959"",""0"",""0"""
"2021-07-03 15:30:00,""66.83992"",""232.47028"",""-163.53736"",""46.28090485"",""47.73"""
"2021-07-03 15:45:00,""65.80978"",""225.91034"",""-158.14856"",""46.63286532"",""47.73"""
"2021-07-03 16:00:00,""46.57737"",""271.0642"",""-217.66383"",""47.04409615"",""47.73"""
"2021-07-03 16:15:00,""80.73818"",""272.05975"",""-189.68657"",""10.01928402"",""10.02"""
"2021-07-03 16:30:00,""66.87345"",""221.24154"",""-155.17309"",""47.46123033"",""47.73"""
"2021-07-03 16:45:00,""69.01535"",""211.45594"",""-144.34459"",""47.22139564"",""47.73"""
"2021-07-03 17:00:00,""52.6084"",""275.97687"",""-216.50147"",""10.00999999"",""10.01"""
"2021-07-03 17:15:00,""70.40493"",""268.18652"",""-194.37759"",""46.54949607"",""47.73"""
"2021-07-03 17:30:00,""58.75142"",""227.28904"",""-167.31262"",""49.09999998"",""49.1"""
"2021-07-03 17:45:00,""79.64321"",""232.16302"",""-150.36581"",""49.09999999"",""49.1"""
"2021-07-03 18:00:00,""104.79158"",""211.90601"",""-106.70043"",""47.01383821"",""47.73"""
"2021-07-03 18:15:00,""91.85121"",""195.61042"",""-103.38221"",""47.2883153"",""49.1"""
"2021-07-03 18:30:00,""87.92157"",""194.50464"",""-102.16907"",""47.33325678"",""49.1"""
"2021-07-03 18:45:00,""114.14507"",""185.60566"",""-69.97559"",""47.73583009"",""49.1"""
"2021-07-03 19:00:00,""122.07236"",""258.09556"",""-131.6722"",""0"",""0"""
"2021-07-03 19:15:00,""139.53051"",""285.43972"",""-148.84821"",""48.22821529"",""49.1"""
"2021-07-03 19:30:00,""138.21718"",""293.0679"",""-147.91972"",""0"",""0"""
"2021-07-03 19:45:00,""155.74186"",""286.61728"",""-128.86142"",""48.07827853"",""49.1"""
"2021-07-03 20:00:00,""143.71799"",""299.37123"",""-150.37124"",""0"",""0"""
"2021-07-03 20:15:00,""179.29118"",""289.2217"",""-111.20352"",""45.20306166"",""49.1"""
"2021-07-03 20:30:00,""168.35737"",""258.63329"",""-88.21792"",""47.84299287"",""49.1"""
"2021-07-03 20:45:00,""152.79416"",""239.95871"",""-85.96855"",""48.52788573"",""49.1"""
"2021-07-03 21:00:00,""149.84624"",""276.61084"",""-127.4376"",""48.19948921"",""49.1"""
"2021-07-03 21:15:00,""145.08633"",""274.96088"",""-127.99955"",""49.09999997"",""49.1"""
"2021-07-03 21:30:00,""137.9083"",""291.66332"",""-156.18602"",""42.49681818"",""49.1"""
"2021-07-03 21:45:00,""95.56114"",""303.07337"",""-206.32723"",""43.61219994"",""49.1"""
"2021-07-03 22:00:00,""144.17874"",""278.67931"",""-135.16557"",""49.08324162"",""49.1"""
"2021-07-03 22:15:00,""78.81568"",""167.16159"",""-90.87491"",""49.91893266"",""50.2"""
"2021-07-03 22:30:00,""53.62326"",""204.16954"",""-150.26728"",""55.92714809"",""58.06"""
"2021-07-03 22:45:00,""47.22618"",""245.07919"",""-188.25801"",""52.9535413"",""58.06"""
"2021-07-03 23:00:00,""105.40588"",""212.82981"",""-107.41293"",""49.09999999"",""49.1"""
"2021-07-03 23:15:00,""64.56871"",""182.5414"",""-114.75969"",""49.09425996"",""49.1"""
"2021-07-03 23:30:00,""53.44132"",""204.08672"",""-145.7954"",""49.07478438"",""49.1"""
"2021-07-03 23:45:00,""53.27381"",""222.53641"",""-166.7026"",""49.06978359"",""49.1"""
"2021-07-04 00:00:00,""54.16895"",""181.57226"",""-106.87531"",""44.15120127"",""44.62"""
"2021-07-04 00:15:00,""61.55277"",""164.76693"",""-111.16016"",""44.57551946"",""44.62"""
"2021-07-04 00:30:00,""56.90737"",""211.08417"",""-148.7188"",""44.61999999"",""44.62"""
"2021-07-04 00:45:00,""54.49863"",""205.34032"",""-150.31569"",""44.61973513"",""44.62"""
"2021-07-04 01:00:00,""63.53034"",""164.55136"",""-100.70402"",""50.7409586"",""50.78"""
"2021-07-04 01:15:00,""65.0394"",""174.12203"",""-106.11963"",""50.76914864"",""50.78"""
"2021-07-04 01:30:00,""68.23275"",""176.17951"",""-104.16376"",""50.76900947"",""50.78"""
"2021-07-04 01:45:00,""68.40409"",""188.05564"",""-120.90155"",""50.75885545"",""50.78"""
"2021-07-04 02:00:00,""52.7237"",""129.04467"",""-72.24997"",""50.7359123"",""50.78"""
"2021-07-04 02:15:00,""60.84143"",""140.01677"",""-76.51434"",""50.77999999"",""50.78"""
"2021-07-04 02:30:00,""56.80067"",""148.37657"",""-89.8729"",""50.77453427"",""50.78"""
"2021-07-04 02:45:00,""65.23373"",""166.49589"",""-95.61716"",""50.77999999"",""50.78"""
"2021-07-04 03:00:00,""85.1353"",""129.33842"",""-42.88412"",""50.77245057"",""50.78"""
"2021-07-04 03:15:00,""91.33935"",""125.43563"",""-33.00328"",""50.77999999"",""50.78"""
"2021-07-04 03:30:00,""81.41812"",""131.05098"",""-46.62386"",""50.77990705"",""50.78"""
"2021-07-04 03:45:00,""81.35696"",""116.72411"",""-32.64015"",""49.11468535"",""50.78"""
"2021-07-04 04:00:00,""126.60977"",""168.59238"",""-41.12061"",""50.77999999"",""50.78"""
"2021-07-04 04:15:00,""118.98679"",""176.3998"",""-46.23601"",""50.78"",""50.78"""
"2021-07-04 04:30:00,""76.19595"",""111.52477"",""-37.76282"",""50.64026192"",""50.78"""
"2021-07-04 04:45:00,""83.05361"",""159.19249"",""-73.72588"",""50.77999999"",""50.78"""
"2021-07-04 05:00:00,""92.22876"",""145.47146"",""-51.7177"",""50.64143725"",""50.78"""
"2021-07-04 05:15:00,""93.5272"",""152.58117"",""-55.36197"",""50.66416181"",""50.78"""
"2021-07-04 05:30:00,""86.18659"",""155.7284"",""-66.21281"",""50.75353944"",""50.78"""
"2021-07-04 05:45:00,""94.57914"",""159.12145"",""-63.01931"",""50.77992071"",""50.78"""
"2021-07-04 06:00:00,""80.7809"",""92.42042"",""-6.80952"",""48.06516166"",""49.23"""
"2021-07-04 06:15:00,""68.83005"",""102.44618"",""-30.05013"",""48.5131913"",""49.23"""
"2021-07-04 06:30:00,""84.50251"",""100.34316"",""-15.71265"",""49.22999999"",""49.23"""
"2021-07-04 06:45:00,""69.58195"",""100.88568"",""-29.48273"",""49.17665213"",""49.23"""
"2021-07-04 07:00:00,""63.1783"",""50.30866"",""15.62264"",""100.6385611"",""49.23"""
"2021-07-04 07:15:00,""31.91294"",""59.64688"",""-22.37394"",""44.62752006"",""49.23"""
"2021-07-04 07:30:00,""35.80148"",""68.78122"",""-32.27974"",""42.77068817"",""49.23"""
"2021-07-04 07:45:00,""20.28554"",""83.4111"",""-71.63856"",""42.40111795"",""49.23"""
"2021-07-04 08:00:00,""25.1824"",""68.13051"",""-43.35911"",""0"",""0"""
"2021-07-04 08:15:00,""26.48243"",""68.1669"",""-36.19847"",""0"",""0"""
"2021-07-04 08:30:00,""23.34102"",""68.69033"",""-47.15331"",""34.58371813"",""37"""
"2021-07-04 08:45:00,""19.34019"",""80.97098"",""-57.53979"",""31.02611344"",""37"""
"2021-07-04 09:00:00,""21.69713"",""79.68256"",""-53.43843"",""0"",""0"""
"2021-07-04 09:15:00,""27.92562"",""69.52401"",""-39.74839"",""0"",""0"""
"2021-07-04 09:30:00,""22.67913"",""78.59548"",""-55.96235"",""0"",""0"""
"2021-07-04 09:45:00,""18.84058"",""85.81823"",""-59.17865"",""0"",""0"""
"2021-07-04 10:00:00,""29.25877"",""108.30518"",""-81.91941"",""0"",""0"""
"2021-07-04 10:15:00,""20.71892"",""110.60806"",""-86.80014"",""0"",""0"""
"2021-07-04 10:30:00,""16.02687"",""118.40017"",""-97.7703"",""0"",""0"""
"2021-07-04 10:45:00,""26.04953"",""107.99213"",""-77.8526"",""0"",""0"""
"2021-07-04 11:00:00,""69.85553"",""193.3972"",""-119.69467"",""0"",""0"""
"2021-07-04 11:15:00,""38.25401"",""167.65653"",""-124.97552"",""49.19420561"",""49.23"""
"2021-07-04 11:30:00,""78.85403"",""193.81344"",""-114.59141"",""0"",""0"""
"2021-07-04 11:45:00,""77.67086"",""163.16881"",""-80.48595"",""0"",""0"""
"2021-07-04 12:00:00,""55.857"",""149.92174"",""-92.56274"",""47.81385717"",""49.23"""
"2021-07-04 12:15:00,""67.04642"",""173.69448"",""-102.59006"",""48.78420269"",""49.23"""
"2021-07-04 12:30:00,""67.15037"",""170.09647"",""-100.6571"",""0"",""0"""
"2021-07-04 12:45:00,""41.36147"",""156.82323"",""-112.95476"",""0"",""0"""
"2021-07-04 13:00:00,""14.13021"",""122.96828"",""-106.96507"",""49.1607564"",""49.23"""
"2021-07-04 13:15:00,""30.4214"",""142.09881"",""-106.75641"",""49.20053645"",""49.23"""
"2021-07-04 13:30:00,""18.58736"",""144.32529"",""-125.45693"",""48.83242931"",""49.23"""
"2021-07-04 13:45:00,""1.1785"",""157.90964"",""-151.07214"",""48.36018027"",""49.23"""
"2021-07-04 14:00:00,""34.68117"",""182.06698"",""-146.35081"",""0"",""0"""
"2021-07-04 14:15:00,""17.61608"",""163.69992"",""-141.84784"",""0"",""0"""
"2021-07-04 14:30:00,""32.07894"",""165.37761"",""-130.65667"",""0"",""0"""
"2021-07-04 14:45:00,""36.78031"",""156.82185"",""-118.01054"",""0"",""0"""
"2021-07-04 15:00:00,""42.61045"",""167.30302"",""-117.47757"",""49.22934909"",""49.23"""
"2021-07-04 15:15:00,""41.22015"",""144.39442"",""-104.23227"",""50.6780954"",""50.78"""
"2021-07-04 15:30:00,""47.66609"",""149.54476"",""-96.49867"",""50.77999999"",""50.78"""
"2021-07-04 15:45:00,""86.7686"",""139.75143"",""-52.46783"",""50.77999999"",""50.78"""
"2021-07-04 16:00:00,""61.66134"",""137.31503"",""-74.51369"",""0"",""0"""
