"Date,""MCP"",""Buy_Exports_GR-TR"",""Buy_HV_LOAD"",""Buy_LOSSES_LOAD"",""Buy_LV_LOAD"",""Buy_MV_LOAD"",""Sell_Imports_AL-GR"",""Sell_Imports_BG-GR"",""Sell_Imports_MK-GR"",""Sell_Imports_TR-GR"",""Sell__SUPPLY"",""Sell_Big Hydro_SUPPLY"",""Sell_Lignite_SUPPLY"",""Sell_Natural Gas_SUPPLY"",""Sell_RES_SUPPLY"",""Buy_Exports_GR-BG"",""Buy_Exports_GR-MK"",""Buy_Exports_GR-AL"",""Buy_Exports_GR-IT"",""Sell_Imports_IT-GR"",""Buy_PUMP_LOAD"",""Buy_Imports_IT-GR"",""Sell_Exports_GR-IT"",""Buy_CRETE LOAD_LOAD"",""Sell_CRETE CONVENTIONAL_SUPPLY"",""Sell_CRETE RENEWABLES_SUPPLY"""
"2021-05-20 20:00:00,""69.36"",NULL,""721.767"",""167"",""3786.672"",""1170.31"",""520"",NULL,""59"",""50"",NULL,""1152"",""151"",""2584.395"",""1851.354"",NULL,""502"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-20 21:00:00,""66.33"",NULL,""715.77"",""154.5"",""3493.234"",""1088.512"",""520"",NULL,""74"",""50"",NULL,""860.364"",""151"",""2461.526"",""1863.126"",NULL,""508"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-20 22:00:00,""64.89"",NULL,""859.268"",""150"",""3016.188"",""1014.299"",""499"",NULL,""35"",""50"",NULL,""446"",""151"",""2448.517"",""1881.238"",NULL,""442"",""29"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-20 23:00:00,""60.39"",NULL,""884.272"",""108"",""2686.872"",""980.321"",""500"",NULL,""82"",""50"",NULL,""25"",""151"",""2281.892"",""1890.573"",NULL,""316"",""5"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 00:00:00,""56.46"",NULL,""865.067"",""107"",""2288.614"",""934.518"",""226.109"",NULL,""374"",""50"",NULL,""61"",""151"",""1326.9"",""2006.19"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 01:00:00,""40.07"",NULL,""879.064"",""100.5"",""2152.296"",""907.947"",""208"",NULL,""290"",""50"",NULL,""63"",""151"",""1326.9"",""2022.946"",NULL,""72.039"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 02:00:00,""32.32"",""50"",""882.066"",""100.5"",""2064.748"",""893.206"",""208"",NULL,""336"",""50"",NULL,""25"",""151"",""1286.9"",""2019.768"",NULL,""86.148"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 03:00:00,""27.94"",""218.11"",""889.066"",""101"",""2024.486"",""895.288"",""283"",NULL,""353"",""50"",NULL,""25"",""151"",""1286.9"",""2039.05"",NULL,""60"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 04:00:00,""29.18"",""151.931"",""876.063"",""104"",""2085.003"",""929.751"",""268"",NULL,""346"",""50"",NULL,""25"",""151"",""1286.9"",""2029.848"",NULL,""10"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 05:00:00,""47.61"",NULL,""875.933"",""105.5"",""2214.655"",""1018.702"",""371.499"",NULL,""454"",""50"",NULL,""51"",""151"",""1133.9"",""2018.391"",NULL,""15"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 06:00:00,""65.8"",NULL,""872.935"",""110.5"",""2598.044"",""1168.646"",""394"",NULL,""205.75"",""50"",NULL,""371"",""151"",""1400.387"",""2242.988"",NULL,""45"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 07:00:00,""67.18"",NULL,""867.356"",""110"",""3046.665"",""1310.089"",""341"",NULL,""90"",""50"",NULL,""619"",""151"",""1538.538"",""2791.659"",NULL,""223.087"",""24"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 08:00:00,""60.39"",NULL,""842.357"",""106"",""3351.742"",""1383.03"",""275"",NULL,""90"",""50"",NULL,""736"",""151"",""1446.607"",""3350.522"",NULL,""376"",""40"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 09:00:00,""40.12"",NULL,""802.778"",""110.5"",""3547.355"",""1417.391"",""199"",NULL,""120"",""50"",NULL,""687.451"",""151"",""1293.9"",""3742.673"",NULL,""326"",""40"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 10:00:00,""39.99"",NULL,""766.774"",""115"",""3653.701"",""1428.453"",""284"",NULL,""164"",""50"",NULL,""493"",""151"",""1293.9"",""3991.975"",NULL,""305"",""34"",NULL,NULL,""124.947"",NULL,NULL,NULL,NULL,NULL"
"2021-05-21 11:00:00,""44.8"",NULL,""748.777"",""107"",""3700.706"",""1438.52"",""257"",NULL,""146"",""50"",NULL,""308"",""151"",""1313.9"",""4045.774"",NULL,""226.671"",""50"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 12:00:00,""57.34"",NULL,""729.776"",""103.5"",""3680.89"",""1431.392"",""226"",NULL,""161"",""50"",NULL,""111"",""151"",""1374.648"",""3989.91"",NULL,""117"",""1"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 13:00:00,""34.82"",""50"",""724.609"",""99.5"",""3047.271"",""1332.564"",""220"",NULL,""153"",""50"",NULL,""51"",""151"",""1278.9"",""3823.597"",NULL,""232.553"",""131"",NULL,NULL,""110"",NULL,NULL,NULL,NULL,NULL"
"2021-05-21 14:00:00,""32.7"",""27.115"",""718.613"",""109"",""2870.298"",""1278.789"",""225"",NULL,""160"",""50"",NULL,""25"",""151"",""1278.9"",""3532.915"",NULL,""177"",""132"",NULL,NULL,""110"",NULL,NULL,NULL,NULL,NULL"
"2021-05-21 15:00:00,""45.76"",NULL,""711.436"",""131"",""2724.55"",""1216.749"",""230"",NULL,""199"",""50"",NULL,""25"",""151"",""1358.9"",""3101.655"",NULL,""120"",""101.82"",NULL,NULL,""110"",NULL,NULL,NULL,NULL,NULL"
"2021-05-21 16:00:00,""64.16"",NULL,""714.969"",""136"",""3126.593"",""1240.61"",""241"",NULL,""288"",""50"",NULL,""76"",""151"",""1929.208"",""2533.591"",NULL,""30.627"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 17:00:00,""66.61"",NULL,""699.971"",""134.5"",""3173.661"",""1214.404"",""344"",NULL,""328"",""50"",NULL,""186"",""151"",""2353.834"",""1834.287"",NULL,""4.585"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 18:00:00,""67.86"",NULL,""695.491"",""140"",""3286.155"",""1198.317"",""424"",NULL,""363"",""50"",NULL,""858.604"",""151"",""2367.352"",""1147.007"",NULL,""15"",""26"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 19:00:00,""87.39"",NULL,""700.491"",""147.5"",""3502.082"",""1194.982"",""439"",NULL,""468.345"",""50"",NULL,""973"",""151"",""2732.345"",""766.365"",NULL,""15"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 20:00:00,""95.5"",NULL,""719.492"",""153.5"",""3750.078"",""1167.254"",""384"",NULL,""469"",""50"",NULL,""1189.93"",""306"",""2767.225"",""659.169"",NULL,""15"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 21:00:00,""89.96"",NULL,""713.493"",""139.5"",""3370.272"",""1067.963"",""373"",NULL,""428"",""50"",NULL,""872"",""151"",""2848.973"",""603.255"",NULL,""15"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 22:00:00,""83.56"",NULL,""856.492"",""138.5"",""2964.434"",""1004.193"",""393"",NULL,""390"",""50"",NULL,""502"",""151"",""2965.657"",""546.962"",NULL,""15"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-21 23:00:00,""75.25"",NULL,""881.491"",""130.5"",""2641.257"",""958.647"",""370"",NULL,""424"",""50"",NULL,""25"",""151"",""3102.414"",""509.481"",NULL,NULL,""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 00:00:00,""61.05"",NULL,""852.463"",""122.5"",""2442.418"",""920.216"",""240"",""700"",""383"",""50"",NULL,""25"",""151"",""2334.656"",""464.941"",NULL,""11"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 01:00:00,""60.58"",NULL,""860.475"",""127.5"",""2298.998"",""892.105"",""306"",""700"",""416"",""50"",NULL,""25"",""151"",""2088.966"",""449.112"",NULL,""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 02:00:00,""59.1"",NULL,""862.496"",""128.5"",""2216.203"",""876.323"",""351"",""700"",""407"",""50"",NULL,""25"",""151"",""1980.269"",""424.253"",NULL,""5"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 03:00:00,""60.59"",NULL,""861.497"",""134.5"",""2192.775"",""869.082"",""354"",""700"",""407"",""50"",NULL,""63"",""151"",""1944.456"",""394.398"",NULL,""6"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 04:00:00,""60.59"",NULL,""871.496"",""132.5"",""2231.384"",""865.463"",""353"",""700"",""407"",""50"",NULL,""68"",""151"",""2002.857"",""374.986"",NULL,""6"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 05:00:00,""60.59"",NULL,""852.494"",""121.5"",""2296.831"",""885.889"",""361"",""700"",""419"",""50"",NULL,""85"",""151"",""1984.488"",""410.226"",NULL,""4"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 06:00:00,""59.1"",NULL,""835.759"",""123"",""2517.947"",""949.648"",""346"",""700"",""426"",""50"",NULL,""395"",""151"",""1668.112"",""698.242"",NULL,""8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 07:00:00,""59.1"",NULL,""835.312"",""128.5"",""2985.265"",""1041.961"",""303"",""700"",""362"",""50"",NULL,""638"",""151"",""1567.898"",""1239.14"",NULL,""19"",""1"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 08:00:00,""53.99"",NULL,""849.312"",""139.5"",""3295.117"",""1088.027"",""284.277"",""700"",""186"",""50"",NULL,""750"",""151"",""1505.9"",""1807.779"",NULL,""57"",""6"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 09:00:00,""59.1"",NULL,""844.794"",""154.5"",""3551.705"",""1120.877"",""240"",""623.9"",""187"",""50"",NULL,""713"",""151"",""1682.937"",""2274.053"",NULL,""224"",""26"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 10:00:00,""59.1"",NULL,""867.084"",""147.5"",""3713.569"",""1136.571"",""287"",""700"",""187"",""50"",NULL,""568"",""151"",""1533.455"",""2623.269"",NULL,""209"",""26"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 11:00:00,""60.58"",NULL,""851.084"",""146"",""3830.078"",""1146.151"",""222"",""642.9"",""196"",""50"",NULL,""308"",""151"",""1828.032"",""2841.395"",NULL,""240"",""26"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 12:00:00,""60.39"",NULL,""837.082"",""133.5"",""3816.802"",""1126.626"",""254"",""700"",""193"",""50"",NULL,""111"",""151"",""1698.9"",""2950.433"",NULL,""168.323"",""26"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 13:00:00,""55.95"",NULL,""820.638"",""137.5"",""3543.041"",""1064.838"",""253"",""642.3"",""193"",""50"",NULL,""51"",""151"",""1470.9"",""2971.995"",NULL,""187.163"",""30"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 14:00:00,""50.93"",NULL,""812.754"",""129.5"",""3271.002"",""1023.979"",""289"",""450.1"",""191"",""50"",NULL,""25"",""151"",""1470.9"",""2858.214"",NULL,""222"",""26"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 15:00:00,""50.54"",NULL,""824.498"",""90"",""3131.286"",""998.181"",""293"",""354.7"",""222"",""50"",NULL,""25"",""151"",""1470.9"",""2595.331"",NULL,""98"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 16:00:00,""51.04"",NULL,""831.715"",""80"",""3072.157"",""960.827"",""301"",""528.5"",""218"",""50"",NULL,""71"",""151"",""1470.9"",""2189.317"",NULL,""15"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 17:00:00,""59.1"",NULL,""831.718"",""96.5"",""3075.698"",""950.735"",""331"",""700"",""234"",""50"",NULL,""186"",""151"",""1676.253"",""1643.398"",NULL,""17"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 18:00:00,""60.58"",NULL,""817.719"",""97.5"",""3191.349"",""952.458"",""292"",""669.6"",""222"",""50"",NULL,""782"",""151"",""1807.415"",""1115.025"",NULL,""30"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 19:00:00,""60.58"",NULL,""822.722"",""122.5"",""3346.895"",""945.56"",""283"",""700"",""233"",""50"",NULL,""972"",""151"",""1973.059"",""896.618"",NULL,""21"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 20:00:00,""74.8"",NULL,""820.719"",""132.5"",""3657.137"",""952.884"",""235"",""700"",""323"",""50"",NULL,""987"",""151"",""2303.473"",""828.767"",NULL,""5"",""10"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 21:00:00,""69.01"",NULL,""806.719"",""124"",""3440.878"",""912.004"",""242"",""700"",""325"",""50"",NULL,""830.37"",""151"",""2218.9"",""767.331"",NULL,""1"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 22:00:00,""63.53"",NULL,""814.72"",""123.5"",""3113.928"",""868.379"",""267.497"",""700"",""314"",""50"",NULL,""465"",""151"",""2251.9"",""722.13"",NULL,""1"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-22 23:00:00,""60.96"",NULL,""813.72"",""120"",""2729.105"",""822.072"",""328"",""700"",""377"",""50"",NULL,""25"",""151"",""2173.209"",""680.688"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 00:00:00,""62.58"",NULL,""935.496"",""92"",""2338.722"",""780.009"",""360"",""700"",""387"",""50"",NULL,""25"",""151"",""1879.237"",""646.99"",NULL,""3"",""50"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 01:00:00,""59.1"",NULL,""922.495"",""126"",""2151.302"",""755.298"",""366"",""700"",""420"",""50"",NULL,""25"",""151"",""1716.401"",""579.694"",NULL,NULL,""53"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 02:00:00,""62.58"",NULL,""944.491"",""112.5"",""2058.306"",""736.796"",""370"",""700"",""428"",""50"",NULL,""25"",""151"",""1657.333"",""508.76"",NULL,NULL,""38"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 03:00:00,""62.58"",NULL,""941.494"",""112"",""2033.581"",""729.036"",""370"",""700"",""400"",""50"",NULL,""80"",""151"",""1652.551"",""457.56"",NULL,NULL,""45"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 04:00:00,""62.58"",NULL,""924.49"",""113.5"",""2069.783"",""726.162"",""355"",""700"",""372"",""50"",NULL,""93"",""151"",""1726.332"",""419.603"",NULL,NULL,""33"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 05:00:00,""61.91"",NULL,""906.488"",""96"",""2061.475"",""723.906"",""355"",""700"",""375"",""50"",NULL,""93"",""151"",""1659.529"",""447.34"",NULL,NULL,""43"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 06:00:00,""61.37"",NULL,""894.476"",""94.5"",""2189.923"",""742.561"",""370"",""700"",""414"",""50"",NULL,""113"",""151"",""1431.228"",""725.232"",NULL,NULL,""33"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 07:00:00,""59.1"",NULL,""910.054"",""90.5"",""2498.708"",""783.123"",""364"",""700"",""405"",""50"",NULL,""438"",""151"",""962.882"",""1254.503"",NULL,NULL,""43"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 08:00:00,""44.22"",NULL,""911.059"",""105.5"",""2865.021"",""830.138"",""374"",""424.7"",""412"",""50"",NULL,""635"",""151"",""939.9"",""1795.109"",NULL,NULL,""70"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 09:00:00,""44.49"",NULL,""906.531"",""101"",""3217.175"",""885.073"",""353"",""551.5"",""420"",""50"",NULL,""543"",""151"",""939.9"",""2225.413"",NULL,""50"",""74"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 10:00:00,""44.52"",NULL,""900.532"",""110"",""3520.525"",""928.378"",""344"",""697.2"",""387"",""50"",NULL,""463"",""151"",""939.9"",""2551.333"",NULL,""51"",""73"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 11:00:00,""59.1"",NULL,""904.826"",""103.5"",""3651.873"",""949.831"",""364"",""700"",""382"",""50"",NULL,""377"",""151"",""953.668"",""2754.362"",NULL,""66"",""56"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 12:00:00,""57.3"",NULL,""892.827"",""104.5"",""3513.022"",""937.926"",""392"",""700"",""370.746"",""50"",NULL,""111"",""151"",""939.9"",""2844.629"",NULL,""55"",""56"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 13:00:00,""44.32"",NULL,""892.474"",""102.5"",""3153.124"",""898.705"",""385"",""544.2"",""234"",""50"",NULL,""51"",""151"",""939.9"",""2818.731"",NULL,""53"",""74"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 14:00:00,""43.59"",NULL,""868.469"",""95.5"",""2918.162"",""876.729"",""400"",""438.4"",""234"",""50"",NULL,""25"",""151"",""939.9"",""2646.573"",NULL,""52"",""74"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 15:00:00,""44.02"",NULL,""895.474"",""117.5"",""2710.155"",""848.796"",""400"",""465.8"",""252"",""32"",NULL,""25"",""151"",""1009.9"",""2310.193"",NULL,NULL,""74"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 16:00:00,""44.31"",NULL,""889.864"",""106"",""2712.211"",""843.296"",""390"",""578.9"",""373"",""49"",NULL,""71"",""151"",""1164.9"",""1847.582"",NULL,NULL,""74"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 17:00:00,""61.37"",NULL,""840.867"",""108.5"",""2804.926"",""845.325"",""370"",""700"",""398"",""50"",NULL,""176"",""151"",""1550.276"",""1278.342"",NULL,NULL,""74"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 18:00:00,""59.1"",NULL,""881.864"",""117"",""2994.929"",""856.191"",""345"",""700"",""383"",""50"",NULL,""856"",""151"",""1664.892"",""743.092"",NULL,NULL,""43"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 19:00:00,""61.37"",NULL,""878.865"",""132"",""3217.449"",""868.133"",""318"",""700"",""381"",""50"",NULL,""1166"",""151"",""1879.374"",""494.073"",NULL,NULL,""43"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 20:00:00,""78.49"",NULL,""883.863"",""139"",""3674.712"",""919.894"",""320"",""700"",""382"",""50"",NULL,""1386"",""151"",""2219.309"",""458.16"",NULL,""6"",""43"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 21:00:00,""68.89"",NULL,""872.867"",""131"",""3362.347"",""884.144"",""333"",""700"",""374"",""50"",NULL,""1125.112"",""151"",""2138.9"",""427.346"",NULL,""6"",""43"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 22:00:00,""73.21"",NULL,""862.868"",""118.5"",""2996.021"",""842.687"",""297"",""700"",""341"",""50"",NULL,""635"",""151"",""2285.925"",""404.151"",NULL,""1"",""43"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-23 23:00:00,""67.64"",NULL,""866.375"",""104.5"",""2649.431"",""810.642"",""345"",""700"",""364"",""50"",NULL,""280"",""151"",""2187.017"",""386.931"",NULL,NULL,""33"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 00:00:00,""60.06"",NULL,""921.879"",""93.5"",""2182.137"",""780.361"",""344"",""700"",""404"",""50"",NULL,""25"",""346"",""1714.414"",""414.463"",NULL,NULL,""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 01:00:00,""60.06"",NULL,""926.878"",""88"",""2073.856"",""766.293"",""420"",""700"",""405"",""50"",NULL,""25"",""346"",""1524.448"",""404.579"",NULL,NULL,""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 02:00:00,""60.06"",NULL,""931.874"",""91"",""1999.536"",""760.305"",""420"",""700"",""412"",""50"",NULL,""25"",""346"",""1441.608"",""408.107"",NULL,NULL,""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 03:00:00,""60.05"",NULL,""928.877"",""91.5"",""1981.83"",""772.41"",""420"",""700"",""413"",""50"",NULL,""80"",""346"",""1381.141"",""404.476"",NULL,NULL,""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 04:00:00,""60.06"",NULL,""914.873"",""99.5"",""2050.524"",""821.631"",""420"",""700"",""406"",""50"",NULL,""93"",""346"",""1495.256"",""396.272"",NULL,NULL,""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 05:00:00,""60.06"",NULL,""907.62"",""114.5"",""2189.673"",""958.696"",""420"",""700"",""420"",""50"",NULL,""93"",""346"",""1693.78"",""467.709"",NULL,NULL,""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 06:00:00,""69.86"",NULL,""891.218"",""134"",""2608.27"",""1142.956"",""420"",""700"",""419"",""50"",NULL,""125.152"",""346"",""1942.9"",""793.392"",NULL,NULL,""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 07:00:00,""60.52"",NULL,""907.23"",""142.5"",""3020.584"",""1297.633"",""340"",""700"",""404"",""50"",NULL,""438"",""346"",""1769.104"",""1340.843"",NULL,NULL,""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 08:00:00,""60.05"",NULL,""878.509"",""136.5"",""3386.714"",""1388.125"",""310"",""700"",""377"",""50"",NULL,""555"",""346"",""1581.619"",""1890.229"",NULL,NULL,""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 09:00:00,""60.05"",NULL,""847.51"",""151.5"",""3608.182"",""1445.303"",""340"",""700"",""397"",""50"",NULL,""463"",""346"",""1428.159"",""2348.336"",NULL,NULL,""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 10:00:00,""58.58"",NULL,""786.511"",""132"",""3815.616"",""1478.979"",""255"",""700"",""427"",""50"",NULL,""463"",""346"",""1291.108"",""2700.998"",NULL,NULL,""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 11:00:00,""58.58"",NULL,""762.51"",""128.5"",""3947.066"",""1508.832"",""308"",""700"",""418"",""50"",NULL,""377"",""346"",""1253.874"",""2914.034"",NULL,NULL,""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 12:00:00,""60.05"",NULL,""759.353"",""116"",""3969.348"",""1517.794"",""303"",""700"",""414"",""50"",NULL,""111"",""346"",""1468.337"",""2995.158"",NULL,""5"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 13:00:00,""58.58"",NULL,""762.355"",""119.5"",""3791.226"",""1488.808"",""289"",""700"",""346"",""50"",NULL,""51"",""346"",""1445.62"",""2964.269"",NULL,""10"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 14:00:00,""58.58"",NULL,""748.35"",""121.5"",""3590.668"",""1421.238"",""327"",""700"",""318"",""50"",NULL,""25"",""346"",""1470.296"",""2799.46"",NULL,""134"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 15:00:00,""58.58"",NULL,""750.074"",""132.5"",""3439.283"",""1358.32"",""327"",""700"",""325"",""50"",NULL,""25"",""346"",""1576.225"",""2467.952"",NULL,""117"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 16:00:00,""66.62"",NULL,""771.063"",""117.5"",""3400.234"",""1318.592"",""341"",""668.7"",""322"",""50"",NULL,""71"",""346"",""1944.119"",""1992.568"",NULL,""108"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 17:00:00,""69.32"",NULL,""775.799"",""126.5"",""3458.644"",""1293.81"",""379"",""698.3"",""339"",""50"",NULL,""246"",""346"",""2226.263"",""1419.203"",NULL,""29"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 18:00:00,""61.91"",NULL,""776.796"",""139.5"",""3432.22"",""1257.906"",""310"",""647.2"",""265"",""50"",NULL,""936"",""346"",""2219.051"",""883.197"",NULL,""30"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 19:00:00,""79.77"",NULL,""779.797"",""144.5"",""3650.342"",""1254.926"",""336"",""526.6"",""373"",""50"",NULL,""1231"",""346"",""2384.636"",""632.327"",NULL,""30"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 20:00:00,""83.27"",NULL,""777.795"",""146"",""3896.561"",""1234.948"",""318"",""409.3"",""313"",""50"",NULL,""1471"",""346"",""2583.16"",""615.836"",NULL,""31"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 21:00:00,""75.58"",NULL,""760.801"",""126.5"",""3503.458"",""1138.159"",""304"",""370.9"",""308"",""50"",NULL,""1270"",""346"",""2293.066"",""636.925"",NULL,""30"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-05-24 22:00:00,""71.83"",NULL,""900.3"",""121"",""3099.21"",""1070.528"",""235"",""385.1"",""297"",""50"",NULL,""635"",""346"",""2620.179"",""677.771"",NULL,""35"",""20"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
